trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,header.started,plus.started,minus.started,win_lose.started,plus.numClicks,plus.timesOn,plus.timesOff,minus.numClicks,minus.timesOn,minus.timesOff,green.response,red.response,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,5.251687400001174,5.251687400001174,5.251687400001174,5.251687400001174,1,[1.480976400000145],[1.4809793000003992],0,,,None,None,980942,001,2023-05-05_16h49.49.764,pb,2022.2.5,239.57776813376947,
1,0,1,0,6.742784500000198,6.742784500000198,6.742784500000198,6.742784500000198,1,[1.480976400000145],[0.05752550000033807],1,[0.5166285000013886],[0.5166313999998238],None,None,980942,001,2023-05-05_16h49.49.764,pb,2022.2.5,239.57776813376947,
2,0,2,0,7.270874100000583,7.270874100000583,7.270874100000583,7.270874100000583,1,[1.480976400000145],[0.05752550000033807],2,"[0.5166285000013886, 0.29003390000070794]","[0.05384290000074543, 0.29003670000020065]",None,None,980942,001,2023-05-05_16h49.49.764,pb,2022.2.5,239.57776813376947,
3,0,3,0,7.579408900000999,7.579408900000999,7.579408900000999,7.579408900000999,2,"[1.480976400000145, 0.31892899999911606]","[0.05752550000033807, 0.31893179999860877]",2,"[0.5166285000013886, 0.29003390000070794]","[0.05384290000074543, 0.02924399999938032]",None,None,980942,001,2023-05-05_16h49.49.764,pb,2022.2.5,239.57776813376947,
,,,,7.909771500000716,7.909771500000716,7.909771500000716,7.909771500000716,,,,,,,,,,,,,,,
