trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,header.started,plus.started,minus.started,win_lose.started,plus.numClicks,plus.timesOn,plus.timesOff,minus.numClicks,minus.timesOn,minus.timesOff,green.response,red.response,participant,session,date,expName,psychopyVersion,frameRate,
10,0,10,0,12.692306400000234,12.692306400000234,12.692306400000234,12.692306400000234,3,"[0.7756971999988309, 0.19151419999980135, 0.12733580000167422]","[0.0477867999998125, 0.00012860000060754828, 0.12733880000087083]",8,"[3.3148782000007486, 0.457585600001039, 0.14142639999954554, 0.1746194999996078, 0.20525329999873065, 1.2017304999990301, 0.12588099999993574, 0.15804539999953704]","[8.490000072924886e-05, 9.440000030735973e-05, 0.03119909999986703, 0.04626060000009602, 8.630000047560316e-05, 8.510000043315813e-05, 0.04687059999923804, 0.047710899998492096]",None,None,836472,001,2023-05-05_16h53.38.109,pb,2022.2.5,240.0389823306539,
11,0,11,0,12.835666599999968,12.835666599999968,12.835666599999968,12.835666599999968,4,"[0.7756971999988309, 0.19151419999980135, 0.12733580000167422, 0.9826281999994535]","[0.0477867999998125, 0.00012860000060754828, 0.00012599999899975955, 0.9826312999994116]",8,"[3.3148782000007486, 0.457585600001039, 0.14142639999954554, 0.1746194999996078, 0.20525329999873065, 1.2017304999990301, 0.12588099999993574, 0.15804539999953704]","[8.490000072924886e-05, 9.440000030735973e-05, 0.03119909999986703, 0.04626060000009602, 8.630000047560316e-05, 8.510000043315813e-05, 0.04687059999923804, 0.047710899998492096]",None,None,836472,001,2023-05-05_16h53.38.109,pb,2022.2.5,240.0389823306539,
12,0,12,0,13.831750100000136,13.831750100000136,13.831750100000136,13.831750100000136,5,"[0.7756971999988309, 0.19151419999980135, 0.12733580000167422, 0.9826281999994535, 0.8844864000002417]","[0.0477867999998125, 0.00012860000060754828, 0.00012599999899975955, 0.00011330000052112155, 0.8844898999996076]",8,"[3.3148782000007486, 0.457585600001039, 0.14142639999954554, 0.1746194999996078, 0.20525329999873065, 1.2017304999990301, 0.12588099999993574, 0.15804539999953704]","[8.490000072924886e-05, 9.440000030735973e-05, 0.03119909999986703, 0.04626060000009602, 8.630000047560316e-05, 8.510000043315813e-05, 0.04687059999923804, 0.047710899998492096]",None,None,836472,001,2023-05-05_16h53.38.109,pb,2022.2.5,240.0389823306539,
13,0,13,0,14.717621899999358,14.717621899999358,14.717621899999358,14.717621899999358,6,"[0.7756971999988309, 0.19151419999980135, 0.12733580000167422, 0.9826281999994535, 0.8844864000002417, 0.1756574000010005]","[0.0477867999998125, 0.00012860000060754828, 0.00012599999899975955, 0.00011330000052112155, 0.03378370000064024, 0.17566030000125465]",8,"[3.3148782000007486, 0.457585600001039, 0.14142639999954554, 0.1746194999996078, 0.20525329999873065, 1.2017304999990301, 0.12588099999993574, 0.15804539999953704]","[8.490000072924886e-05, 9.440000030735973e-05, 0.03119909999986703, 0.04626060000009602, 8.630000047560316e-05, 8.510000043315813e-05, 0.04687059999923804, 0.047710899998492096]",None,None,836472,001,2023-05-05_16h53.38.109,pb,2022.2.5,240.0389823306539,
14,0,14,0,14.907589899999948,14.907589899999948,14.907589899999948,14.907589899999948,7,"[0.7756971999988309, 0.19151419999980135, 0.12733580000167422, 0.9826281999994535, 0.8844864000002417, 0.1756574000010005, 0.14501040000141074]","[0.0477867999998125, 0.00012860000060754828, 0.00012599999899975955, 0.00011330000052112155, 0.03378370000064024, 0.03323439999985567, 0.14501340000060736]",8,"[3.3148782000007486, 0.457585600001039, 0.14142639999954554, 0.1746194999996078, 0.20525329999873065, 1.2017304999990301, 0.12588099999993574, 0.15804539999953704]","[8.490000072924886e-05, 9.440000030735973e-05, 0.03119909999986703, 0.04626060000009602, 8.630000047560316e-05, 8.510000043315813e-05, 0.04687059999923804, 0.047710899998492096]",None,None,836472,001,2023-05-05_16h53.38.109,pb,2022.2.5,240.0389823306539,
15,0,15,0,15.06661829999939,15.06661829999939,15.06661829999939,15.06661829999939,8,"[0.7756971999988309, 0.19151419999980135, 0.12733580000167422, 0.9826281999994535, 0.8844864000002417, 0.1756574000010005, 0.14501040000141074, 0.14293069999985164]","[0.0477867999998125, 0.00012860000060754828, 0.00012599999899975955, 0.00011330000052112155, 0.03378370000064024, 0.03323439999985567, 0.03210659999967902, 0.1429336000001058]",8,"[3.3148782000007486, 0.457585600001039, 0.14142639999954554, 0.1746194999996078, 0.20525329999873065, 1.2017304999990301, 0.12588099999993574, 0.15804539999953704]","[8.490000072924886e-05, 9.440000030735973e-05, 0.03119909999986703, 0.04626060000009602, 8.630000047560316e-05, 8.510000043315813e-05, 0.04687059999923804, 0.047710899998492096]",None,None,836472,001,2023-05-05_16h53.38.109,pb,2022.2.5,240.0389823306539,
16,0,16,0,15.22451269999874,15.22451269999874,15.22451269999874,15.22451269999874,9,"[0.7756971999988309, 0.19151419999980135, 0.12733580000167422, 0.9826281999994535, 0.8844864000002417, 0.1756574000010005, 0.14501040000141074, 0.14293069999985164, 0.19130589999986114]","[0.0477867999998125, 0.00012860000060754828, 0.00012599999899975955, 0.00011330000052112155, 0.03378370000064024, 0.03323439999985567, 0.03210659999967902, 0.06413379999867175, 0.19130909999876167]",8,"[3.3148782000007486, 0.457585600001039, 0.14142639999954554, 0.1746194999996078, 0.20525329999873065, 1.2017304999990301, 0.12588099999993574, 0.15804539999953704]","[8.490000072924886e-05, 9.440000030735973e-05, 0.03119909999986703, 0.04626060000009602, 8.630000047560316e-05, 8.510000043315813e-05, 0.04687059999923804, 0.047710899998492096]",None,None,836472,001,2023-05-05_16h53.38.109,pb,2022.2.5,240.0389823306539,
17,0,17,0,15.446575999998458,15.446575999998458,15.446575999998458,15.446575999998458,10,"[0.7756971999988309, 0.19151419999980135, 0.12733580000167422, 0.9826281999994535, 0.8844864000002417, 0.1756574000010005, 0.14501040000141074, 0.14293069999985164, 0.19130589999986114, 0.15652640000007523]","[0.0477867999998125, 0.00012860000060754828, 0.00012599999899975955, 0.00011330000052112155, 0.03378370000064024, 0.03323439999985567, 0.03210659999967902, 0.06413379999867175, 0.04683079999995243, 0.15652930000032939]",8,"[3.3148782000007486, 0.457585600001039, 0.14142639999954554, 0.1746194999996078, 0.20525329999873065, 1.2017304999990301, 0.12588099999993574, 0.15804539999953704]","[8.490000072924886e-05, 9.440000030735973e-05, 0.03119909999986703, 0.04626060000009602, 8.630000047560316e-05, 8.510000043315813e-05, 0.04687059999923804, 0.047710899998492096]",None,None,836472,001,2023-05-05_16h53.38.109,pb,2022.2.5,240.0389823306539,
18,0,18,0,15.60478559999865,15.60478559999865,15.60478559999865,15.60478559999865,11,"[0.7756971999988309, 0.19151419999980135, 0.12733580000167422, 0.9826281999994535, 0.8844864000002417, 0.1756574000010005, 0.14501040000141074, 0.14293069999985164, 0.19130589999986114, 0.15652640000007523, 0.17555499999980384]","[0.0477867999998125, 0.00012860000060754828, 0.00012599999899975955, 0.00011330000052112155, 0.03378370000064024, 0.03323439999985567, 0.03210659999967902, 0.06413379999867175, 0.04683079999995243, 0.033409399999072775, 0.175557900000058]",8,"[3.3148782000007486, 0.457585600001039, 0.14142639999954554, 0.1746194999996078, 0.20525329999873065, 1.2017304999990301, 0.12588099999993574, 0.15804539999953704]","[8.490000072924886e-05, 9.440000030735973e-05, 0.03119909999986703, 0.04626060000009602, 8.630000047560316e-05, 8.510000043315813e-05, 0.04687059999923804, 0.047710899998492096]",None,None,836472,001,2023-05-05_16h53.38.109,pb,2022.2.5,240.0389823306539,
19,0,19,0,15.809373899999628,15.809373899999628,15.809373899999628,15.809373899999628,12,"[0.7756971999988309, 0.19151419999980135, 0.12733580000167422, 0.9826281999994535, 0.8844864000002417, 0.1756574000010005, 0.14501040000141074, 0.14293069999985164, 0.19130589999986114, 0.15652640000007523, 0.17555499999980384, 0.1262841000007029]","[0.0477867999998125, 0.00012860000060754828, 0.00012599999899975955, 0.00011330000052112155, 0.03378370000064024, 0.03323439999985567, 0.03210659999967902, 0.06413379999867175, 0.04683079999995243, 0.033409399999072775, 0.00013100000069243833, 0.1262870999998995]",8,"[3.3148782000007486, 0.457585600001039, 0.14142639999954554, 0.1746194999996078, 0.20525329999873065, 1.2017304999990301, 0.12588099999993574, 0.15804539999953704]","[8.490000072924886e-05, 9.440000030735973e-05, 0.03119909999986703, 0.04626060000009602, 8.630000047560316e-05, 8.510000043315813e-05, 0.04687059999923804, 0.047710899998492096]",None,None,836472,001,2023-05-05_16h53.38.109,pb,2022.2.5,240.0389823306539,
20,0,20,0,15.95211129999916,15.95211129999916,15.95211129999916,15.95211129999916,13,"[0.7756971999988309, 0.19151419999980135, 0.12733580000167422, 0.9826281999994535, 0.8844864000002417, 0.1756574000010005, 0.14501040000141074, 0.14293069999985164, 0.19130589999986114, 0.15652640000007523, 0.17555499999980384, 0.1262841000007029, 0.12698859999909473]","[0.0477867999998125, 0.00012860000060754828, 0.00012599999899975955, 0.00011330000052112155, 0.03378370000064024, 0.03323439999985567, 0.03210659999967902, 0.06413379999867175, 0.04683079999995243, 0.033409399999072775, 0.00013100000069243833, 0.04906769999979588, 0.12699160000011034]",8,"[3.3148782000007486, 0.457585600001039, 0.14142639999954554, 0.1746194999996078, 0.20525329999873065, 1.2017304999990301, 0.12588099999993574, 0.15804539999953704]","[8.490000072924886e-05, 9.440000030735973e-05, 0.03119909999986703, 0.04626060000009602, 8.630000047560316e-05, 8.510000043315813e-05, 0.04687059999923804, 0.047710899998492096]",None,None,836472,001,2023-05-05_16h53.38.109,pb,2022.2.5,240.0389823306539,
21,0,21,0,16.092987199999698,16.092987199999698,16.092987199999698,16.092987199999698,13,"[0.7756971999988309, 0.19151419999980135, 0.12733580000167422, 0.9826281999994535, 0.8844864000002417, 0.1756574000010005, 0.14501040000141074, 0.14293069999985164, 0.19130589999986114, 0.15652640000007523, 0.17555499999980384, 0.1262841000007029, 0.12698859999909473]","[0.0477867999998125, 0.00012860000060754828, 0.00012599999899975955, 0.00011330000052112155, 0.03378370000064024, 0.03323439999985567, 0.03210659999967902, 0.06413379999867175, 0.04683079999995243, 0.033409399999072775, 0.00013100000069243833, 0.04906769999979588, 0.04781050000019604]",9,"[3.3148782000007486, 0.457585600001039, 0.14142639999954554, 0.1746194999996078, 0.20525329999873065, 1.2017304999990301, 0.12588099999993574, 0.15804539999953704, 0.349606899999344]","[8.490000072924886e-05, 9.440000030735973e-05, 0.03119909999986703, 0.04626060000009602, 8.630000047560316e-05, 8.510000043315813e-05, 0.04687059999923804, 0.047710899998492096, 0.34961010000006354]",None,None,836472,001,2023-05-05_16h53.38.109,pb,2022.2.5,240.0389823306539,
22,0,22,0,16.457704599999488,16.457704599999488,16.457704599999488,16.457704599999488,13,"[0.7756971999988309, 0.19151419999980135, 0.12733580000167422, 0.9826281999994535, 0.8844864000002417, 0.1756574000010005, 0.14501040000141074, 0.14293069999985164, 0.19130589999986114, 0.15652640000007523, 0.17555499999980384, 0.1262841000007029, 0.12698859999909473]","[0.0477867999998125, 0.00012860000060754828, 0.00012599999899975955, 0.00011330000052112155, 0.03378370000064024, 0.03323439999985567, 0.03210659999967902, 0.06413379999867175, 0.04683079999995243, 0.033409399999072775, 0.00013100000069243833, 0.04906769999979588, 0.04781050000019604]",10,"[3.3148782000007486, 0.457585600001039, 0.14142639999954554, 0.1746194999996078, 0.20525329999873065, 1.2017304999990301, 0.12588099999993574, 0.15804539999953704, 0.349606899999344, 0.15888690000065253]","[8.490000072924886e-05, 9.440000030735973e-05, 0.03119909999986703, 0.04626060000009602, 8.630000047560316e-05, 8.510000043315813e-05, 0.04687059999923804, 0.047710899998492096, 0.04789420000088285, 0.1588900000006106]",None,None,836472,001,2023-05-05_16h53.38.109,pb,2022.2.5,240.0389823306539,
23,0,23,0,16.63203710000016,16.63203710000016,16.63203710000016,16.63203710000016,13,"[0.7756971999988309, 0.19151419999980135, 0.12733580000167422, 0.9826281999994535, 0.8844864000002417, 0.1756574000010005, 0.14501040000141074, 0.14293069999985164, 0.19130589999986114, 0.15652640000007523, 0.17555499999980384, 0.1262841000007029, 0.12698859999909473]","[0.0477867999998125, 0.00012860000060754828, 0.00012599999899975955, 0.00011330000052112155, 0.03378370000064024, 0.03323439999985567, 0.03210659999967902, 0.06413379999867175, 0.04683079999995243, 0.033409399999072775, 0.00013100000069243833, 0.04906769999979588, 0.04781050000019604]",11,"[3.3148782000007486, 0.457585600001039, 0.14142639999954554, 0.1746194999996078, 0.20525329999873065, 1.2017304999990301, 0.12588099999993574, 0.15804539999953704, 0.349606899999344, 0.15888690000065253, 0.1586235000013403]","[8.490000072924886e-05, 9.440000030735973e-05, 0.03119909999986703, 0.04626060000009602, 8.630000047560316e-05, 8.510000043315813e-05, 0.04687059999923804, 0.047710899998492096, 0.04789420000088285, 0.048552800000834395, 0.1586265000005369]",None,None,836472,001,2023-05-05_16h53.38.109,pb,2022.2.5,240.0389823306539,
24,0,24,0,16.790146999999706,16.790146999999706,16.790146999999706,16.790146999999706,13,"[0.7756971999988309, 0.19151419999980135, 0.12733580000167422, 0.9826281999994535, 0.8844864000002417, 0.1756574000010005, 0.14501040000141074, 0.14293069999985164, 0.19130589999986114, 0.15652640000007523, 0.17555499999980384, 0.1262841000007029, 0.12698859999909473]","[0.0477867999998125, 0.00012860000060754828, 0.00012599999899975955, 0.00011330000052112155, 0.03378370000064024, 0.03323439999985567, 0.03210659999967902, 0.06413379999867175, 0.04683079999995243, 0.033409399999072775, 0.00013100000069243833, 0.04906769999979588, 0.04781050000019604]",12,"[3.3148782000007486, 0.457585600001039, 0.14142639999954554, 0.1746194999996078, 0.20525329999873065, 1.2017304999990301, 0.12588099999993574, 0.15804539999953704, 0.349606899999344, 0.15888690000065253, 0.1586235000013403, 0.14409909999994852]","[8.490000072924886e-05, 9.440000030735973e-05, 0.03119909999986703, 0.04626060000009602, 8.630000047560316e-05, 8.510000043315813e-05, 0.04687059999923804, 0.047710899998492096, 0.04789420000088285, 0.048552800000834395, 0.03299710000101186, 0.1441021999999066]",None,None,836472,001,2023-05-05_16h53.38.109,pb,2022.2.5,240.0389823306539,
25,0,25,0,16.964322899999388,16.964322899999388,16.964322899999388,16.964322899999388,14,"[0.7756971999988309, 0.19151419999980135, 0.12733580000167422, 0.9826281999994535, 0.8844864000002417, 0.1756574000010005, 0.14501040000141074, 0.14293069999985164, 0.19130589999986114, 0.15652640000007523, 0.17555499999980384, 0.1262841000007029, 0.12698859999909473, 0.2689000999998825]","[0.0477867999998125, 0.00012860000060754828, 0.00012599999899975955, 0.00011330000052112155, 0.03378370000064024, 0.03323439999985567, 0.03210659999967902, 0.06413379999867175, 0.04683079999995243, 0.033409399999072775, 0.00013100000069243833, 0.04906769999979588, 0.04781050000019604, 0.268908799998826]",12,"[3.3148782000007486, 0.457585600001039, 0.14142639999954554, 0.1746194999996078, 0.20525329999873065, 1.2017304999990301, 0.12588099999993574, 0.15804539999953704, 0.349606899999344, 0.15888690000065253, 0.1586235000013403, 0.14409909999994852]","[8.490000072924886e-05, 9.440000030735973e-05, 0.03119909999986703, 0.04626060000009602, 8.630000047560316e-05, 8.510000043315813e-05, 0.04687059999923804, 0.047710899998492096, 0.04789420000088285, 0.048552800000834395, 0.03299710000101186, 0.04816219999884197]",None,None,836472,001,2023-05-05_16h53.38.109,pb,2022.2.5,240.0389823306539,
26,0,26,0,17.233432699998957,17.233432699998957,17.233432699998957,17.233432699998957,15,"[0.7756971999988309, 0.19151419999980135, 0.12733580000167422, 0.9826281999994535, 0.8844864000002417, 0.1756574000010005, 0.14501040000141074, 0.14293069999985164, 0.19130589999986114, 0.15652640000007523, 0.17555499999980384, 0.1262841000007029, 0.12698859999909473, 0.2689000999998825, 0.14418140000088897]","[0.0477867999998125, 0.00012860000060754828, 0.00012599999899975955, 0.00011330000052112155, 0.03378370000064024, 0.03323439999985567, 0.03210659999967902, 0.06413379999867175, 0.04683079999995243, 0.033409399999072775, 0.00013100000069243833, 0.04906769999979588, 0.04781050000019604, 0.03296730000147363, 0.14418470000055095]",12,"[3.3148782000007486, 0.457585600001039, 0.14142639999954554, 0.1746194999996078, 0.20525329999873065, 1.2017304999990301, 0.12588099999993574, 0.15804539999953704, 0.349606899999344, 0.15888690000065253, 0.1586235000013403, 0.14409909999994852]","[8.490000072924886e-05, 9.440000030735973e-05, 0.03119909999986703, 0.04626060000009602, 8.630000047560316e-05, 8.510000043315813e-05, 0.04687059999923804, 0.047710899998492096, 0.04789420000088285, 0.048552800000834395, 0.03299710000101186, 0.04816219999884197]",None,None,836472,001,2023-05-05_16h53.38.109,pb,2022.2.5,240.0389823306539,
27,0,27,0,17.407200899999225,17.407200899999225,17.407200899999225,17.407200899999225,15,"[0.7756971999988309, 0.19151419999980135, 0.12733580000167422, 0.9826281999994535, 0.8844864000002417, 0.1756574000010005, 0.14501040000141074, 0.14293069999985164, 0.19130589999986114, 0.15652640000007523, 0.17555499999980384, 0.1262841000007029, 0.12698859999909473, 0.2689000999998825, 0.14418140000088897]","[0.0477867999998125, 0.00012860000060754828, 0.00012599999899975955, 0.00011330000052112155, 0.03378370000064024, 0.03323439999985567, 0.03210659999967902, 0.06413379999867175, 0.04683079999995243, 0.033409399999072775, 0.00013100000069243833, 0.04906769999979588, 0.04781050000019604, 0.03296730000147363, 0.0001346000008197734]",13,"[3.3148782000007486, 0.457585600001039, 0.14142639999954554, 0.1746194999996078, 0.20525329999873065, 1.2017304999990301, 0.12588099999993574, 0.15804539999953704, 0.349606899999344, 0.15888690000065253, 0.1586235000013403, 0.14409909999994852, 0.2068330000001879]","[8.490000072924886e-05, 9.440000030735973e-05, 0.03119909999986703, 0.04626060000009602, 8.630000047560316e-05, 8.510000043315813e-05, 0.04687059999923804, 0.047710899998492096, 0.04789420000088285, 0.048552800000834395, 0.03299710000101186, 0.04816219999884197, 0.20683610000014596]",None,None,836472,001,2023-05-05_16h53.38.109,pb,2022.2.5,240.0389823306539,
28,0,28,0,17.62800889999926,17.62800889999926,17.62800889999926,17.62800889999926,16,"[0.7756971999988309, 0.19151419999980135, 0.12733580000167422, 0.9826281999994535, 0.8844864000002417, 0.1756574000010005, 0.14501040000141074, 0.14293069999985164, 0.19130589999986114, 0.15652640000007523, 0.17555499999980384, 0.1262841000007029, 0.12698859999909473, 0.2689000999998825, 0.14418140000088897, 0.21995379999862053]","[0.0477867999998125, 0.00012860000060754828, 0.00012599999899975955, 0.00011330000052112155, 0.03378370000064024, 0.03323439999985567, 0.03210659999967902, 0.06413379999867175, 0.04683079999995243, 0.033409399999072775, 0.00013100000069243833, 0.04906769999979588, 0.04781050000019604, 0.03296730000147363, 0.0001346000008197734, 0.21995669999887468]",13,"[3.3148782000007486, 0.457585600001039, 0.14142639999954554, 0.1746194999996078, 0.20525329999873065, 1.2017304999990301, 0.12588099999993574, 0.15804539999953704, 0.349606899999344, 0.15888690000065253, 0.1586235000013403, 0.14409909999994852, 0.2068330000001879]","[8.490000072924886e-05, 9.440000030735973e-05, 0.03119909999986703, 0.04626060000009602, 8.630000047560316e-05, 8.510000043315813e-05, 0.04687059999923804, 0.047710899998492096, 0.04789420000088285, 0.048552800000834395, 0.03299710000101186, 0.04816219999884197, 0.0463675000009971]",None,None,836472,001,2023-05-05_16h53.38.109,pb,2022.2.5,240.0389823306539,
29,0,29,0,17.85024379999959,17.85024379999959,17.85024379999959,17.85024379999959,16,"[0.7756971999988309, 0.19151419999980135, 0.12733580000167422, 0.9826281999994535, 0.8844864000002417, 0.1756574000010005, 0.14501040000141074, 0.14293069999985164, 0.19130589999986114, 0.15652640000007523, 0.17555499999980384, 0.1262841000007029, 0.12698859999909473, 0.2689000999998825, 0.14418140000088897, 0.21995379999862053]","[0.0477867999998125, 0.00012860000060754828, 0.00012599999899975955, 0.00011330000052112155, 0.03378370000064024, 0.03323439999985567, 0.03210659999967902, 0.06413379999867175, 0.04683079999995243, 0.033409399999072775, 0.00013100000069243833, 0.04906769999979588, 0.04781050000019604, 0.03296730000147363, 0.0001346000008197734, 0.03365520000079414]",14,"[3.3148782000007486, 0.457585600001039, 0.14142639999954554, 0.1746194999996078, 0.20525329999873065, 1.2017304999990301, 0.12588099999993574, 0.15804539999953704, 0.349606899999344, 0.15888690000065253, 0.1586235000013403, 0.14409909999994852, 0.2068330000001879, 0.22369979999893985]","[8.490000072924886e-05, 9.440000030735973e-05, 0.03119909999986703, 0.04626060000009602, 8.630000047560316e-05, 8.510000043315813e-05, 0.04687059999923804, 0.047710899998492096, 0.04789420000088285, 0.048552800000834395, 0.03299710000101186, 0.04816219999884197, 0.0463675000009971, 0.22370289999889792]",None,None,836472,001,2023-05-05_16h53.38.109,pb,2022.2.5,240.0389823306539,
30,0,30,0,18.103389299998526,18.103389299998526,18.103389299998526,18.103389299998526,17,"[0.7756971999988309, 0.19151419999980135, 0.12733580000167422, 0.9826281999994535, 0.8844864000002417, 0.1756574000010005, 0.14501040000141074, 0.14293069999985164, 0.19130589999986114, 0.15652640000007523, 0.17555499999980384, 0.1262841000007029, 0.12698859999909473, 0.2689000999998825, 0.14418140000088897, 0.21995379999862053, 0.22391919999972743]","[0.0477867999998125, 0.00012860000060754828, 0.00012599999899975955, 0.00011330000052112155, 0.03378370000064024, 0.03323439999985567, 0.03210659999967902, 0.06413379999867175, 0.04683079999995243, 0.033409399999072775, 0.00013100000069243833, 0.04906769999979588, 0.04781050000019604, 0.03296730000147363, 0.0001346000008197734, 0.03365520000079414, 0.2239222999996855]",14,"[3.3148782000007486, 0.457585600001039, 0.14142639999954554, 0.1746194999996078, 0.20525329999873065, 1.2017304999990301, 0.12588099999993574, 0.15804539999953704, 0.349606899999344, 0.15888690000065253, 0.1586235000013403, 0.14409909999994852, 0.2068330000001879, 0.22369979999893985]","[8.490000072924886e-05, 9.440000030735973e-05, 0.03119909999986703, 0.04626060000009602, 8.630000047560316e-05, 8.510000043315813e-05, 0.04687059999923804, 0.047710899998492096, 0.04789420000088285, 0.048552800000834395, 0.03299710000101186, 0.04816219999884197, 0.0463675000009971, 0.0481619000001956]",None,None,836472,001,2023-05-05_16h53.38.109,pb,2022.2.5,240.0389823306539,
