1.5056 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
5.9992 	EXP 	text: height = 0.05
5.9992 	EXP 	text: height = 0.05
5.9992 	EXP 	text: text = 0
6.0053 	EXP 	text: height = 0.05
6.0053 	EXP 	text: height = 0.05
6.0053 	EXP 	text: height = 0.05
6.0053 	EXP 	text: text = 0
6.0109 	EXP 	text: height = 0.05
6.0109 	EXP 	text: height = 0.05
6.0109 	EXP 	text: height = 0.05
6.0109 	EXP 	text: text = 0
6.0166 	EXP 	text: height = 0.05
6.0166 	EXP 	text: height = 0.05
6.0166 	EXP 	text: height = 0.05
6.0166 	EXP 	text: text = 0
6.0214 	EXP 	text: height = 0.05
6.0214 	EXP 	text: height = 0.05
6.0214 	EXP 	text: height = 0.05
6.0214 	EXP 	text: text = 0
6.0266 	EXP 	text: height = 0.05
6.0266 	EXP 	text: height = 0.05
6.0266 	EXP 	text: height = 0.05
6.0266 	EXP 	text: text = 0
6.0313 	EXP 	text: height = 0.05
6.0313 	EXP 	text: height = 0.05
6.0313 	EXP 	text: height = 0.05
6.0313 	EXP 	text: text = 0
6.0373 	EXP 	text: height = 0.05
6.0373 	EXP 	text: height = 0.05
6.0373 	EXP 	text: height = 0.05
6.0373 	EXP 	text: text = 0
6.0418 	EXP 	text: height = 0.05
6.0418 	EXP 	text: height = 0.05
6.0418 	EXP 	text: height = 0.05
6.0418 	EXP 	text: text = 0
6.0463 	EXP 	text: height = 0.05
6.0463 	EXP 	text: height = 0.05
6.0463 	EXP 	text: height = 0.05
6.0463 	EXP 	text: text = 0
6.0517 	EXP 	text: height = 0.05
6.0517 	EXP 	text: height = 0.05
6.0517 	EXP 	text: height = 0.05
6.0517 	EXP 	text: text = 0
6.0571 	EXP 	text: height = 0.05
6.0571 	EXP 	text: height = 0.05
6.0571 	EXP 	text: height = 0.05
6.0571 	EXP 	text: text = 0
6.0618 	EXP 	text: height = 0.05
6.0618 	EXP 	text: height = 0.05
6.0618 	EXP 	text: height = 0.05
6.0618 	EXP 	text: text = 0
6.0664 	EXP 	text: height = 0.05
6.0664 	EXP 	text: height = 0.05
6.0664 	EXP 	text: height = 0.05
6.0664 	EXP 	text: text = 0
6.0711 	EXP 	text: height = 0.05
6.0711 	EXP 	text: height = 0.05
6.0711 	EXP 	text: height = 0.05
6.0711 	EXP 	text: text = 0
6.0756 	EXP 	text: height = 0.05
6.0756 	EXP 	text: height = 0.05
6.0756 	EXP 	text: height = 0.05
6.0756 	EXP 	text: text = 0
6.0803 	EXP 	text: height = 0.05
6.0803 	EXP 	text: height = 0.05
6.0803 	EXP 	text: height = 0.05
6.0803 	EXP 	text: text = 0
6.0851 	EXP 	text: height = 0.05
6.0851 	EXP 	text: height = 0.05
6.0851 	EXP 	text: height = 0.05
6.0851 	EXP 	text: text = 0
6.0898 	EXP 	text: height = 0.05
6.0898 	EXP 	text: height = 0.05
6.0898 	EXP 	text: height = 0.05
6.0898 	EXP 	text: text = 0
6.0945 	EXP 	text: height = 0.05
6.0945 	EXP 	text: height = 0.05
6.0945 	EXP 	text: height = 0.05
6.0945 	EXP 	text: text = 0
6.0993 	EXP 	text: height = 0.05
6.0993 	EXP 	text: height = 0.05
6.0993 	EXP 	text: height = 0.05
6.0993 	EXP 	text: text = 0
6.1042 	EXP 	text: height = 0.05
6.1042 	EXP 	text: height = 0.05
6.1042 	EXP 	text: height = 0.05
6.1042 	EXP 	text: text = 0
6.1089 	EXP 	text: height = 0.05
6.1089 	EXP 	text: height = 0.05
6.1089 	EXP 	text: height = 0.05
6.1089 	EXP 	text: text = 0
6.1135 	EXP 	text: height = 0.05
6.1135 	EXP 	text: height = 0.05
6.1135 	EXP 	text: height = 0.05
6.1135 	EXP 	text: text = 0
6.1182 	EXP 	text: height = 0.05
6.1182 	EXP 	text: height = 0.05
6.1182 	EXP 	text: height = 0.05
6.1182 	EXP 	text: text = 0
6.1228 	EXP 	text: height = 0.05
6.1228 	EXP 	text: height = 0.05
6.1228 	EXP 	text: height = 0.05
6.1228 	EXP 	text: text = 0
6.1273 	EXP 	text: height = 0.05
6.1273 	EXP 	text: height = 0.05
6.1273 	EXP 	text: height = 0.05
6.1273 	EXP 	text: text = 0
6.1323 	EXP 	text: height = 0.05
6.1323 	EXP 	text: height = 0.05
6.1323 	EXP 	text: height = 0.05
6.1323 	EXP 	text: text = 0
6.1368 	EXP 	text: height = 0.05
6.1368 	EXP 	text: height = 0.05
6.1368 	EXP 	text: height = 0.05
6.1368 	EXP 	text: text = 0
6.1413 	EXP 	text: height = 0.05
6.1413 	EXP 	text: height = 0.05
6.1413 	EXP 	text: height = 0.05
6.1413 	EXP 	text: text = 0
6.1461 	EXP 	text: height = 0.05
6.1461 	EXP 	text: height = 0.05
6.1461 	EXP 	text: height = 0.05
6.1461 	EXP 	text: text = 0
6.1512 	EXP 	text: height = 0.05
6.1512 	EXP 	text: height = 0.05
6.1512 	EXP 	text: height = 0.05
6.1512 	EXP 	text: text = 0
6.1559 	EXP 	text: height = 0.05
6.1559 	EXP 	text: height = 0.05
6.1559 	EXP 	text: height = 0.05
6.1559 	EXP 	text: text = 0
6.1606 	EXP 	text: height = 0.05
6.1606 	EXP 	text: height = 0.05
6.1606 	EXP 	text: height = 0.05
6.1606 	EXP 	text: text = 0
6.1652 	EXP 	text: height = 0.05
6.1652 	EXP 	text: height = 0.05
6.1652 	EXP 	text: height = 0.05
6.1652 	EXP 	text: text = 0
6.1700 	EXP 	text: height = 0.05
6.1700 	EXP 	text: height = 0.05
6.1700 	EXP 	text: height = 0.05
6.1700 	EXP 	text: text = 0
6.1746 	EXP 	text: height = 0.05
6.1746 	EXP 	text: height = 0.05
6.1746 	EXP 	text: height = 0.05
6.1746 	EXP 	text: text = 0
6.1798 	EXP 	text: height = 0.05
6.1798 	EXP 	text: height = 0.05
6.1798 	EXP 	text: height = 0.05
6.1798 	EXP 	text: text = 0
6.1845 	EXP 	text: height = 0.05
6.1845 	EXP 	text: height = 0.05
6.1845 	EXP 	text: height = 0.05
6.1845 	EXP 	text: text = 0
6.1890 	EXP 	text: height = 0.05
6.1890 	EXP 	text: height = 0.05
6.1890 	EXP 	text: height = 0.05
6.1890 	EXP 	text: text = 0
6.1938 	EXP 	text: height = 0.05
6.1938 	EXP 	text: height = 0.05
6.1938 	EXP 	text: height = 0.05
6.1938 	EXP 	text: text = 0
6.1985 	EXP 	text: height = 0.05
6.1985 	EXP 	text: height = 0.05
6.1985 	EXP 	text: height = 0.05
6.1985 	EXP 	text: text = 0
6.2031 	EXP 	text: height = 0.05
6.2031 	EXP 	text: height = 0.05
6.2031 	EXP 	text: height = 0.05
6.2031 	EXP 	text: text = 0
6.2076 	EXP 	text: height = 0.05
6.2076 	EXP 	text: height = 0.05
6.2076 	EXP 	text: height = 0.05
6.2076 	EXP 	text: text = 0
6.2122 	EXP 	text: height = 0.05
6.2122 	EXP 	text: height = 0.05
6.2122 	EXP 	text: height = 0.05
6.2122 	EXP 	text: text = 0
6.2167 	EXP 	text: height = 0.05
6.2167 	EXP 	text: height = 0.05
6.2167 	EXP 	text: height = 0.05
6.2167 	EXP 	text: text = 0
6.2229 	EXP 	text: height = 0.05
6.2229 	EXP 	text: height = 0.05
6.2229 	EXP 	text: height = 0.05
6.2229 	EXP 	text: text = 0
6.2287 	EXP 	text: height = 0.05
6.2287 	EXP 	text: height = 0.05
6.2287 	EXP 	text: height = 0.05
6.2287 	EXP 	text: text = 0
6.2337 	EXP 	text: height = 0.05
6.2337 	EXP 	text: height = 0.05
6.2337 	EXP 	text: height = 0.05
6.2337 	EXP 	text: text = 0
6.2388 	EXP 	text: height = 0.05
6.2388 	EXP 	text: height = 0.05
6.2388 	EXP 	text: height = 0.05
6.2388 	EXP 	text: text = 0
6.2433 	EXP 	text: height = 0.05
6.2433 	EXP 	text: height = 0.05
6.2433 	EXP 	text: height = 0.05
6.2433 	EXP 	text: text = 0
6.2479 	EXP 	text: height = 0.05
6.2479 	EXP 	text: height = 0.05
6.2479 	EXP 	text: height = 0.05
6.2479 	EXP 	text: text = 0
6.2537 	EXP 	text: height = 0.05
6.2537 	EXP 	text: height = 0.05
6.2537 	EXP 	text: height = 0.05
6.2537 	EXP 	text: text = 0
6.2590 	EXP 	text: height = 0.05
6.2590 	EXP 	text: height = 0.05
6.2590 	EXP 	text: height = 0.05
6.2590 	EXP 	text: text = 0
6.2636 	EXP 	text: height = 0.05
6.2636 	EXP 	text: height = 0.05
6.2636 	EXP 	text: height = 0.05
6.2636 	EXP 	text: text = 0
6.2686 	EXP 	text: height = 0.05
6.2686 	EXP 	text: height = 0.05
6.2686 	EXP 	text: height = 0.05
6.2686 	EXP 	text: text = 0
6.2742 	EXP 	text: height = 0.05
6.2742 	EXP 	text: height = 0.05
6.2742 	EXP 	text: height = 0.05
6.2742 	EXP 	text: text = 0
6.2788 	EXP 	text: height = 0.05
6.2788 	EXP 	text: height = 0.05
6.2788 	EXP 	text: height = 0.05
6.2788 	EXP 	text: text = 0
6.2846 	EXP 	text: height = 0.05
6.2846 	EXP 	text: height = 0.05
6.2846 	EXP 	text: height = 0.05
6.2846 	EXP 	text: text = 0
6.2895 	EXP 	text: height = 0.05
6.2895 	EXP 	text: height = 0.05
6.2895 	EXP 	text: height = 0.05
6.2895 	EXP 	text: text = 0
6.2942 	EXP 	text: height = 0.05
6.2942 	EXP 	text: height = 0.05
6.2942 	EXP 	text: height = 0.05
6.2942 	EXP 	text: text = 0
6.2990 	EXP 	text: height = 0.05
6.2990 	EXP 	text: height = 0.05
6.2990 	EXP 	text: height = 0.05
6.2990 	EXP 	text: text = 0
6.3042 	EXP 	text: height = 0.05
6.3042 	EXP 	text: height = 0.05
6.3042 	EXP 	text: height = 0.05
6.3042 	EXP 	text: text = 0
6.3089 	EXP 	text: height = 0.05
6.3089 	EXP 	text: height = 0.05
6.3089 	EXP 	text: height = 0.05
6.3089 	EXP 	text: text = 0
6.3139 	EXP 	text: height = 0.05
6.3139 	EXP 	text: height = 0.05
6.3139 	EXP 	text: height = 0.05
6.3139 	EXP 	text: text = 0
6.3191 	EXP 	text: height = 0.05
6.3191 	EXP 	text: height = 0.05
6.3191 	EXP 	text: height = 0.05
6.3191 	EXP 	text: text = 0
6.3239 	EXP 	text: height = 0.05
6.3239 	EXP 	text: height = 0.05
6.3239 	EXP 	text: height = 0.05
6.3239 	EXP 	text: text = 0
6.3284 	EXP 	text: height = 0.05
6.3284 	EXP 	text: height = 0.05
6.3284 	EXP 	text: height = 0.05
6.3284 	EXP 	text: text = 0
6.3337 	EXP 	text: height = 0.05
6.3337 	EXP 	text: height = 0.05
6.3337 	EXP 	text: height = 0.05
6.3337 	EXP 	text: text = 0
6.3384 	EXP 	text: height = 0.05
6.3384 	EXP 	text: height = 0.05
6.3384 	EXP 	text: height = 0.05
6.3384 	EXP 	text: text = 0
6.3431 	EXP 	text: height = 0.05
6.3431 	EXP 	text: height = 0.05
6.3431 	EXP 	text: height = 0.05
6.3431 	EXP 	text: text = 0
6.3485 	EXP 	text: height = 0.05
6.3485 	EXP 	text: height = 0.05
6.3485 	EXP 	text: height = 0.05
6.3485 	EXP 	text: text = 0
6.3536 	EXP 	text: height = 0.05
6.3536 	EXP 	text: height = 0.05
6.3536 	EXP 	text: height = 0.05
6.3536 	EXP 	text: text = 0
6.3584 	EXP 	text: height = 0.05
6.3584 	EXP 	text: height = 0.05
6.3584 	EXP 	text: height = 0.05
6.3584 	EXP 	text: text = 0
6.3634 	EXP 	text: height = 0.05
6.3634 	EXP 	text: height = 0.05
6.3634 	EXP 	text: height = 0.05
6.3634 	EXP 	text: text = 0
6.3682 	EXP 	text: height = 0.05
6.3682 	EXP 	text: height = 0.05
6.3682 	EXP 	text: height = 0.05
6.3682 	EXP 	text: text = 0
6.3730 	EXP 	text: height = 0.05
6.3730 	EXP 	text: height = 0.05
6.3730 	EXP 	text: height = 0.05
6.3730 	EXP 	text: text = 0
6.3789 	EXP 	text: height = 0.05
6.3789 	EXP 	text: height = 0.05
6.3789 	EXP 	text: height = 0.05
6.3789 	EXP 	text: text = 0
6.3839 	EXP 	text: height = 0.05
6.3839 	EXP 	text: height = 0.05
6.3839 	EXP 	text: height = 0.05
6.3839 	EXP 	text: text = 0
6.3885 	EXP 	text: height = 0.05
6.3885 	EXP 	text: height = 0.05
6.3885 	EXP 	text: height = 0.05
6.3885 	EXP 	text: text = 0
6.3935 	EXP 	text: height = 0.05
6.3935 	EXP 	text: height = 0.05
6.3935 	EXP 	text: height = 0.05
6.3935 	EXP 	text: text = 0
6.3984 	EXP 	text: height = 0.05
6.3984 	EXP 	text: height = 0.05
6.3984 	EXP 	text: height = 0.05
6.3984 	EXP 	text: text = 0
6.4029 	EXP 	text: height = 0.05
6.4029 	EXP 	text: height = 0.05
6.4029 	EXP 	text: height = 0.05
6.4029 	EXP 	text: text = 0
6.4076 	EXP 	text: height = 0.05
6.4076 	EXP 	text: height = 0.05
6.4076 	EXP 	text: height = 0.05
6.4076 	EXP 	text: text = 0
6.4134 	EXP 	text: height = 0.05
6.4134 	EXP 	text: height = 0.05
6.4134 	EXP 	text: height = 0.05
6.4134 	EXP 	text: text = 0
6.4186 	EXP 	text: height = 0.05
6.4186 	EXP 	text: height = 0.05
6.4186 	EXP 	text: height = 0.05
6.4186 	EXP 	text: text = 0
6.4232 	EXP 	text: height = 0.05
6.4232 	EXP 	text: height = 0.05
6.4232 	EXP 	text: height = 0.05
6.4232 	EXP 	text: text = 0
6.4284 	EXP 	text: height = 0.05
6.4284 	EXP 	text: height = 0.05
6.4284 	EXP 	text: height = 0.05
6.4284 	EXP 	text: text = 0
6.4334 	EXP 	text: height = 0.05
6.4334 	EXP 	text: height = 0.05
6.4334 	EXP 	text: height = 0.05
6.4334 	EXP 	text: text = 0
6.4383 	EXP 	text: height = 0.05
6.4383 	EXP 	text: height = 0.05
6.4383 	EXP 	text: height = 0.05
6.4383 	EXP 	text: text = 0
6.4442 	EXP 	text: height = 0.05
6.4442 	EXP 	text: height = 0.05
6.4442 	EXP 	text: height = 0.05
6.4442 	EXP 	text: text = 0
6.4460 	DATA 	Keypress: escape
6.4508 	EXP 	text: height = 0.05
6.4508 	EXP 	text: height = 0.05
6.4508 	EXP 	text: height = 0.05
6.4508 	EXP 	text: text = 0
6.4556 	EXP 	text: height = 0.05
6.4556 	EXP 	text: height = 0.05
6.4556 	EXP 	text: height = 0.05
6.4556 	EXP 	text: text = 0
6.4604 	EXP 	text: height = 0.05
6.4604 	EXP 	text: height = 0.05
6.4604 	EXP 	text: height = 0.05
6.4604 	EXP 	text: text = 0
6.4654 	EXP 	text: height = 0.05
6.4654 	EXP 	text: height = 0.05
6.4654 	EXP 	text: height = 0.05
6.4654 	EXP 	text: text = 0
6.4714 	EXP 	text: height = 0.05
6.4714 	EXP 	text: height = 0.05
6.4714 	EXP 	text: height = 0.05
6.4714 	EXP 	text: text = 0
6.4769 	EXP 	text: height = 0.05
6.4769 	EXP 	text: height = 0.05
6.4769 	EXP 	text: height = 0.05
6.4769 	EXP 	text: text = 0
6.4820 	EXP 	text: height = 0.05
6.4820 	EXP 	text: height = 0.05
6.4820 	EXP 	text: height = 0.05
6.4820 	EXP 	text: text = 0
6.4866 	EXP 	text: height = 0.05
6.4866 	EXP 	text: height = 0.05
6.4866 	EXP 	text: height = 0.05
6.4866 	EXP 	text: text = 0
6.4914 	EXP 	text: height = 0.05
6.4914 	EXP 	text: height = 0.05
6.4914 	EXP 	text: height = 0.05
6.4914 	EXP 	text: text = 0
6.4959 	EXP 	text: height = 0.05
6.4959 	EXP 	text: height = 0.05
6.4959 	EXP 	text: height = 0.05
6.4959 	EXP 	text: text = 0
6.5007 	EXP 	text: height = 0.05
6.5007 	EXP 	text: height = 0.05
6.5007 	EXP 	text: height = 0.05
6.5007 	EXP 	text: text = 0
6.5061 	EXP 	text: height = 0.05
6.5061 	EXP 	text: height = 0.05
6.5061 	EXP 	text: height = 0.05
6.5061 	EXP 	text: text = 0
6.5112 	EXP 	text: height = 0.05
6.5112 	EXP 	text: height = 0.05
6.5112 	EXP 	text: height = 0.05
6.5112 	EXP 	text: text = 0
6.5159 	EXP 	text: height = 0.05
6.5159 	EXP 	text: height = 0.05
6.5159 	EXP 	text: height = 0.05
6.5159 	EXP 	text: text = 0
6.5208 	EXP 	text: height = 0.05
6.5208 	EXP 	text: height = 0.05
6.5208 	EXP 	text: height = 0.05
6.5208 	EXP 	text: text = 0
6.5255 	EXP 	text: height = 0.05
6.5255 	EXP 	text: height = 0.05
6.5255 	EXP 	text: height = 0.05
6.5255 	EXP 	text: text = 0
6.5302 	EXP 	text: height = 0.05
6.5302 	EXP 	text: height = 0.05
6.5302 	EXP 	text: height = 0.05
6.5302 	EXP 	text: text = 0
6.5352 	EXP 	text: height = 0.05
6.5352 	EXP 	text: height = 0.05
6.5352 	EXP 	text: height = 0.05
6.5352 	EXP 	text: text = 0
6.5399 	EXP 	text: height = 0.05
6.5399 	EXP 	text: height = 0.05
6.5399 	EXP 	text: height = 0.05
6.5399 	EXP 	text: text = 0
6.5447 	EXP 	text: height = 0.05
6.5447 	EXP 	text: height = 0.05
6.5447 	EXP 	text: height = 0.05
6.5447 	EXP 	text: text = 0
6.5504 	EXP 	text: height = 0.05
6.5504 	EXP 	text: height = 0.05
6.5504 	EXP 	text: height = 0.05
6.5504 	EXP 	text: text = 0
6.5555 	EXP 	text: height = 0.05
6.5555 	EXP 	text: height = 0.05
6.5555 	EXP 	text: height = 0.05
6.5555 	EXP 	text: text = 0
6.5604 	EXP 	text: height = 0.05
6.5604 	EXP 	text: height = 0.05
6.5604 	EXP 	text: height = 0.05
6.5604 	EXP 	text: text = 0
6.5655 	EXP 	text: height = 0.05
6.5655 	EXP 	text: height = 0.05
6.5655 	EXP 	text: height = 0.05
6.5655 	EXP 	text: text = 0
6.5706 	EXP 	text: height = 0.05
6.5706 	EXP 	text: height = 0.05
6.5706 	EXP 	text: height = 0.05
6.5706 	EXP 	text: text = 0
6.8037 	EXP 	window1: mouseVisible = True
