1.5073 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
6.3410 	EXP 	Created warning = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([ 1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='warning', opacity=1.0, ori=0.0, pos=array([ 0.  , -0.45]), rgb=UNKNOWN, text='Please type up to 5 words.', units='height', win=Window(...), wrapWidth=1)
6.3484 	EXP 	textbox: autoLog = True
6.3484 	EXP 	text: height = 0.05
6.3484 	EXP 	text: height = 0.05
6.3484 	EXP 	text: height = 0.05
6.3484 	EXP 	text: text = 0
6.3484 	EXP 	textbox: autoDraw = True
6.3484 	EXP 	text: autoDraw = True
6.3484 	EXP 	warning: autoDraw = True
6.3568 	EXP 	text: height = 0.05
6.3568 	EXP 	text: height = 0.05
6.3568 	EXP 	text: height = 0.05
6.3568 	EXP 	text: text = 0
6.3616 	EXP 	text: height = 0.05
6.3616 	EXP 	text: height = 0.05
6.3616 	EXP 	text: height = 0.05
6.3616 	EXP 	text: text = 0
6.3696 	EXP 	text: height = 0.05
6.3696 	EXP 	text: height = 0.05
6.3696 	EXP 	text: height = 0.05
6.3696 	EXP 	text: text = 0
6.3747 	EXP 	text: height = 0.05
6.3747 	EXP 	text: height = 0.05
6.3747 	EXP 	text: height = 0.05
6.3747 	EXP 	text: text = 0
6.3827 	EXP 	text: height = 0.05
6.3827 	EXP 	text: height = 0.05
6.3827 	EXP 	text: height = 0.05
6.3827 	EXP 	text: text = 0
6.3872 	EXP 	text: height = 0.05
6.3872 	EXP 	text: height = 0.05
6.3872 	EXP 	text: height = 0.05
6.3872 	EXP 	text: text = 0
6.3958 	EXP 	text: height = 0.05
6.3958 	EXP 	text: height = 0.05
6.3958 	EXP 	text: height = 0.05
6.3958 	EXP 	text: text = 0
6.4010 	EXP 	text: height = 0.05
6.4010 	EXP 	text: height = 0.05
6.4010 	EXP 	text: height = 0.05
6.4010 	EXP 	text: text = 0
6.4088 	EXP 	text: height = 0.05
6.4088 	EXP 	text: height = 0.05
6.4088 	EXP 	text: height = 0.05
6.4088 	EXP 	text: text = 0
6.4135 	EXP 	text: height = 0.05
6.4135 	EXP 	text: height = 0.05
6.4135 	EXP 	text: height = 0.05
6.4135 	EXP 	text: text = 0
6.4211 	EXP 	text: height = 0.05
6.4211 	EXP 	text: height = 0.05
6.4211 	EXP 	text: height = 0.05
6.4211 	EXP 	text: text = 0
6.4271 	EXP 	text: height = 0.05
6.4271 	EXP 	text: height = 0.05
6.4271 	EXP 	text: height = 0.05
6.4271 	EXP 	text: text = 0
6.4351 	EXP 	text: height = 0.05
6.4351 	EXP 	text: height = 0.05
6.4351 	EXP 	text: height = 0.05
6.4351 	EXP 	text: text = 0
6.4408 	EXP 	text: height = 0.05
6.4408 	EXP 	text: height = 0.05
6.4408 	EXP 	text: height = 0.05
6.4408 	EXP 	text: text = 0
6.4487 	EXP 	text: height = 0.05
6.4487 	EXP 	text: height = 0.05
6.4487 	EXP 	text: height = 0.05
6.4487 	EXP 	text: text = 0
6.4540 	EXP 	text: height = 0.05
6.4540 	EXP 	text: height = 0.05
6.4540 	EXP 	text: height = 0.05
6.4540 	EXP 	text: text = 0
6.4622 	EXP 	text: height = 0.05
6.4622 	EXP 	text: height = 0.05
6.4622 	EXP 	text: height = 0.05
6.4622 	EXP 	text: text = 0
6.4673 	EXP 	text: height = 0.05
6.4673 	EXP 	text: height = 0.05
6.4673 	EXP 	text: height = 0.05
6.4673 	EXP 	text: text = 0
6.4752 	EXP 	text: height = 0.05
6.4752 	EXP 	text: height = 0.05
6.4752 	EXP 	text: height = 0.05
6.4752 	EXP 	text: text = 0
6.4801 	EXP 	text: height = 0.05
6.4801 	EXP 	text: height = 0.05
6.4801 	EXP 	text: height = 0.05
6.4801 	EXP 	text: text = 0
6.4876 	EXP 	text: height = 0.05
6.4876 	EXP 	text: height = 0.05
6.4876 	EXP 	text: height = 0.05
6.4876 	EXP 	text: text = 0
6.4930 	EXP 	text: height = 0.05
6.4930 	EXP 	text: height = 0.05
6.4930 	EXP 	text: height = 0.05
6.4930 	EXP 	text: text = 0
6.5010 	EXP 	text: height = 0.05
6.5010 	EXP 	text: height = 0.05
6.5010 	EXP 	text: height = 0.05
6.5010 	EXP 	text: text = 0
6.5057 	EXP 	text: height = 0.05
6.5057 	EXP 	text: height = 0.05
6.5057 	EXP 	text: height = 0.05
6.5057 	EXP 	text: text = 0
6.5135 	EXP 	text: height = 0.05
6.5135 	EXP 	text: height = 0.05
6.5135 	EXP 	text: height = 0.05
6.5135 	EXP 	text: text = 0
6.5184 	EXP 	text: height = 0.05
6.5184 	EXP 	text: height = 0.05
6.5184 	EXP 	text: height = 0.05
6.5184 	EXP 	text: text = 0
6.5268 	EXP 	text: height = 0.05
6.5268 	EXP 	text: height = 0.05
6.5268 	EXP 	text: height = 0.05
6.5268 	EXP 	text: text = 0
6.5321 	EXP 	text: height = 0.05
6.5321 	EXP 	text: height = 0.05
6.5321 	EXP 	text: height = 0.05
6.5321 	EXP 	text: text = 0
6.5399 	EXP 	text: height = 0.05
6.5399 	EXP 	text: height = 0.05
6.5399 	EXP 	text: height = 0.05
6.5399 	EXP 	text: text = 0
6.5446 	EXP 	text: height = 0.05
6.5446 	EXP 	text: height = 0.05
6.5446 	EXP 	text: height = 0.05
6.5446 	EXP 	text: text = 0
6.5512 	EXP 	text: height = 0.05
6.5512 	EXP 	text: height = 0.05
6.5512 	EXP 	text: height = 0.05
6.5512 	EXP 	text: text = 0
6.5566 	EXP 	text: height = 0.05
6.5566 	EXP 	text: height = 0.05
6.5566 	EXP 	text: height = 0.05
6.5566 	EXP 	text: text = 0
6.5626 	EXP 	text: height = 0.05
6.5626 	EXP 	text: height = 0.05
6.5626 	EXP 	text: height = 0.05
6.5626 	EXP 	text: text = 0
6.5670 	EXP 	text: height = 0.05
6.5670 	EXP 	text: height = 0.05
6.5670 	EXP 	text: height = 0.05
6.5670 	EXP 	text: text = 0
6.5722 	EXP 	text: height = 0.05
6.5722 	EXP 	text: height = 0.05
6.5722 	EXP 	text: height = 0.05
6.5722 	EXP 	text: text = 0
6.5763 	EXP 	text: height = 0.05
6.5763 	EXP 	text: height = 0.05
6.5763 	EXP 	text: height = 0.05
6.5763 	EXP 	text: text = 0
6.5808 	EXP 	text: height = 0.05
6.5808 	EXP 	text: height = 0.05
6.5808 	EXP 	text: height = 0.05
6.5808 	EXP 	text: text = 0
6.5869 	EXP 	text: height = 0.05
6.5869 	EXP 	text: height = 0.05
6.5869 	EXP 	text: height = 0.05
6.5869 	EXP 	text: text = 0
6.5915 	EXP 	text: height = 0.05
6.5915 	EXP 	text: height = 0.05
6.5915 	EXP 	text: height = 0.05
6.5915 	EXP 	text: text = 0
6.5956 	EXP 	text: height = 0.05
6.5956 	EXP 	text: height = 0.05
6.5956 	EXP 	text: height = 0.05
6.5956 	EXP 	text: text = 0
6.5998 	EXP 	text: height = 0.05
6.5998 	EXP 	text: height = 0.05
6.5998 	EXP 	text: height = 0.05
6.5998 	EXP 	text: text = 0
6.6040 	EXP 	text: height = 0.05
6.6040 	EXP 	text: height = 0.05
6.6040 	EXP 	text: height = 0.05
6.6040 	EXP 	text: text = 0
6.6083 	EXP 	text: height = 0.05
6.6083 	EXP 	text: height = 0.05
6.6083 	EXP 	text: height = 0.05
6.6083 	EXP 	text: text = 0
6.6124 	EXP 	text: height = 0.05
6.6124 	EXP 	text: height = 0.05
6.6124 	EXP 	text: height = 0.05
6.6124 	EXP 	text: text = 0
6.6179 	EXP 	text: height = 0.05
6.6179 	EXP 	text: height = 0.05
6.6179 	EXP 	text: height = 0.05
6.6179 	EXP 	text: text = 0
6.6224 	EXP 	text: height = 0.05
6.6224 	EXP 	text: height = 0.05
6.6224 	EXP 	text: height = 0.05
6.6224 	EXP 	text: text = 0
6.6266 	EXP 	text: height = 0.05
6.6266 	EXP 	text: height = 0.05
6.6266 	EXP 	text: height = 0.05
6.6266 	EXP 	text: text = 0
6.6308 	EXP 	text: height = 0.05
6.6308 	EXP 	text: height = 0.05
6.6308 	EXP 	text: height = 0.05
6.6308 	EXP 	text: text = 0
6.6349 	EXP 	text: height = 0.05
6.6349 	EXP 	text: height = 0.05
6.6349 	EXP 	text: height = 0.05
6.6349 	EXP 	text: text = 0
6.6391 	EXP 	text: height = 0.05
6.6391 	EXP 	text: height = 0.05
6.6391 	EXP 	text: height = 0.05
6.6391 	EXP 	text: text = 0
6.6433 	EXP 	text: height = 0.05
6.6433 	EXP 	text: height = 0.05
6.6433 	EXP 	text: height = 0.05
6.6433 	EXP 	text: text = 0
6.6488 	EXP 	text: height = 0.05
6.6488 	EXP 	text: height = 0.05
6.6488 	EXP 	text: height = 0.05
6.6488 	EXP 	text: text = 0
6.6535 	EXP 	text: height = 0.05
6.6535 	EXP 	text: height = 0.05
6.6535 	EXP 	text: height = 0.05
6.6535 	EXP 	text: text = 0
6.6577 	EXP 	text: height = 0.05
6.6577 	EXP 	text: height = 0.05
6.6577 	EXP 	text: height = 0.05
6.6577 	EXP 	text: text = 0
6.6624 	EXP 	text: height = 0.05
6.6624 	EXP 	text: height = 0.05
6.6624 	EXP 	text: height = 0.05
6.6624 	EXP 	text: text = 0
6.6661 	EXP 	text: height = 0.05
6.6661 	EXP 	text: height = 0.05
6.6661 	EXP 	text: height = 0.05
6.6661 	EXP 	text: text = 0
6.6703 	EXP 	text: height = 0.05
6.6703 	EXP 	text: height = 0.05
6.6703 	EXP 	text: height = 0.05
6.6703 	EXP 	text: text = 0
6.6745 	EXP 	text: height = 0.05
6.6745 	EXP 	text: height = 0.05
6.6745 	EXP 	text: height = 0.05
6.6745 	EXP 	text: text = 0
6.6786 	EXP 	text: height = 0.05
6.6786 	EXP 	text: height = 0.05
6.6786 	EXP 	text: height = 0.05
6.6786 	EXP 	text: text = 0
6.6828 	EXP 	text: height = 0.05
6.6828 	EXP 	text: height = 0.05
6.6828 	EXP 	text: height = 0.05
6.6828 	EXP 	text: text = 0
6.6870 	EXP 	text: height = 0.05
6.6870 	EXP 	text: height = 0.05
6.6870 	EXP 	text: height = 0.05
6.6870 	EXP 	text: text = 0
6.6912 	EXP 	text: height = 0.05
6.6912 	EXP 	text: height = 0.05
6.6912 	EXP 	text: height = 0.05
6.6912 	EXP 	text: text = 0
6.6953 	EXP 	text: height = 0.05
6.6953 	EXP 	text: height = 0.05
6.6953 	EXP 	text: height = 0.05
6.6953 	EXP 	text: text = 0
6.6995 	EXP 	text: height = 0.05
6.6995 	EXP 	text: height = 0.05
6.6995 	EXP 	text: height = 0.05
6.6995 	EXP 	text: text = 0
6.7037 	EXP 	text: height = 0.05
6.7037 	EXP 	text: height = 0.05
6.7037 	EXP 	text: height = 0.05
6.7037 	EXP 	text: text = 0
6.7078 	EXP 	text: height = 0.05
6.7078 	EXP 	text: height = 0.05
6.7078 	EXP 	text: height = 0.05
6.7078 	EXP 	text: text = 0
6.7120 	EXP 	text: height = 0.05
6.7120 	EXP 	text: height = 0.05
6.7120 	EXP 	text: height = 0.05
6.7120 	EXP 	text: text = 0
6.7162 	EXP 	text: height = 0.05
6.7162 	EXP 	text: height = 0.05
6.7162 	EXP 	text: height = 0.05
6.7162 	EXP 	text: text = 0
6.7204 	EXP 	text: height = 0.05
6.7204 	EXP 	text: height = 0.05
6.7204 	EXP 	text: height = 0.05
6.7204 	EXP 	text: text = 0
6.7246 	EXP 	text: height = 0.05
6.7246 	EXP 	text: height = 0.05
6.7246 	EXP 	text: height = 0.05
6.7246 	EXP 	text: text = 0
6.7287 	EXP 	text: height = 0.05
6.7287 	EXP 	text: height = 0.05
6.7287 	EXP 	text: height = 0.05
6.7287 	EXP 	text: text = 0
6.7329 	EXP 	text: height = 0.05
6.7329 	EXP 	text: height = 0.05
6.7329 	EXP 	text: height = 0.05
6.7329 	EXP 	text: text = 0
6.7370 	EXP 	text: height = 0.05
6.7370 	EXP 	text: height = 0.05
6.7370 	EXP 	text: height = 0.05
6.7370 	EXP 	text: text = 0
6.7412 	EXP 	text: height = 0.05
6.7412 	EXP 	text: height = 0.05
6.7412 	EXP 	text: height = 0.05
6.7412 	EXP 	text: text = 0
6.7454 	EXP 	text: height = 0.05
6.7454 	EXP 	text: height = 0.05
6.7454 	EXP 	text: height = 0.05
6.7454 	EXP 	text: text = 0
6.7495 	EXP 	text: height = 0.05
6.7495 	EXP 	text: height = 0.05
6.7495 	EXP 	text: height = 0.05
6.7495 	EXP 	text: text = 0
6.7538 	EXP 	text: height = 0.05
6.7538 	EXP 	text: height = 0.05
6.7538 	EXP 	text: height = 0.05
6.7538 	EXP 	text: text = 0
6.7588 	EXP 	text: height = 0.05
6.7588 	EXP 	text: height = 0.05
6.7588 	EXP 	text: height = 0.05
6.7588 	EXP 	text: text = 0
6.7629 	EXP 	text: height = 0.05
6.7629 	EXP 	text: height = 0.05
6.7629 	EXP 	text: height = 0.05
6.7629 	EXP 	text: text = 0
6.7669 	EXP 	text: height = 0.05
6.7669 	EXP 	text: height = 0.05
6.7669 	EXP 	text: height = 0.05
6.7669 	EXP 	text: text = 0
6.7711 	EXP 	text: height = 0.05
6.7711 	EXP 	text: height = 0.05
6.7711 	EXP 	text: height = 0.05
6.7711 	EXP 	text: text = 0
6.7752 	EXP 	text: height = 0.05
6.7752 	EXP 	text: height = 0.05
6.7752 	EXP 	text: height = 0.05
6.7752 	EXP 	text: text = 0
6.7794 	EXP 	text: height = 0.05
6.7794 	EXP 	text: height = 0.05
6.7794 	EXP 	text: height = 0.05
6.7794 	EXP 	text: text = 0
6.7835 	EXP 	text: height = 0.05
6.7835 	EXP 	text: height = 0.05
6.7835 	EXP 	text: height = 0.05
6.7835 	EXP 	text: text = 0
6.7878 	EXP 	text: height = 0.05
6.7878 	EXP 	text: height = 0.05
6.7878 	EXP 	text: height = 0.05
6.7878 	EXP 	text: text = 0
6.7926 	EXP 	text: height = 0.05
6.7926 	EXP 	text: height = 0.05
6.7926 	EXP 	text: height = 0.05
6.7926 	EXP 	text: text = 0
6.7968 	EXP 	text: height = 0.05
6.7968 	EXP 	text: height = 0.05
6.7968 	EXP 	text: height = 0.05
6.7968 	EXP 	text: text = 0
6.8009 	EXP 	text: height = 0.05
6.8009 	EXP 	text: height = 0.05
6.8009 	EXP 	text: height = 0.05
6.8009 	EXP 	text: text = 0
6.8063 	EXP 	text: height = 0.05
6.8063 	EXP 	text: height = 0.05
6.8063 	EXP 	text: height = 0.05
6.8063 	EXP 	text: text = 0
6.8113 	EXP 	text: height = 0.05
6.8113 	EXP 	text: height = 0.05
6.8113 	EXP 	text: height = 0.05
6.8113 	EXP 	text: text = 0
6.8155 	EXP 	text: height = 0.05
6.8155 	EXP 	text: height = 0.05
6.8155 	EXP 	text: height = 0.05
6.8155 	EXP 	text: text = 0
6.8196 	EXP 	text: height = 0.05
6.8196 	EXP 	text: height = 0.05
6.8196 	EXP 	text: height = 0.05
6.8196 	EXP 	text: text = 0
6.8238 	EXP 	text: height = 0.05
6.8238 	EXP 	text: height = 0.05
6.8238 	EXP 	text: height = 0.05
6.8238 	EXP 	text: text = 0
6.8280 	EXP 	text: height = 0.05
6.8280 	EXP 	text: height = 0.05
6.8280 	EXP 	text: height = 0.05
6.8280 	EXP 	text: text = 0
6.8321 	EXP 	text: height = 0.05
6.8321 	EXP 	text: height = 0.05
6.8321 	EXP 	text: height = 0.05
6.8321 	EXP 	text: text = 0
6.8363 	EXP 	text: height = 0.05
6.8363 	EXP 	text: height = 0.05
6.8363 	EXP 	text: height = 0.05
6.8363 	EXP 	text: text = 0
6.8405 	EXP 	text: height = 0.05
6.8405 	EXP 	text: height = 0.05
6.8405 	EXP 	text: height = 0.05
6.8405 	EXP 	text: text = 0
6.8447 	EXP 	text: height = 0.05
6.8447 	EXP 	text: height = 0.05
6.8447 	EXP 	text: height = 0.05
6.8447 	EXP 	text: text = 0
6.8488 	EXP 	text: height = 0.05
6.8488 	EXP 	text: height = 0.05
6.8488 	EXP 	text: height = 0.05
6.8488 	EXP 	text: text = 0
6.8531 	EXP 	text: height = 0.05
6.8531 	EXP 	text: height = 0.05
6.8531 	EXP 	text: height = 0.05
6.8531 	EXP 	text: text = 0
6.8572 	EXP 	text: height = 0.05
6.8572 	EXP 	text: height = 0.05
6.8572 	EXP 	text: height = 0.05
6.8572 	EXP 	text: text = 0
6.8613 	EXP 	text: height = 0.05
6.8613 	EXP 	text: height = 0.05
6.8613 	EXP 	text: height = 0.05
6.8613 	EXP 	text: text = 0
6.8655 	EXP 	text: height = 0.05
6.8655 	EXP 	text: height = 0.05
6.8655 	EXP 	text: height = 0.05
6.8655 	EXP 	text: text = 0
6.8697 	EXP 	text: height = 0.05
6.8697 	EXP 	text: height = 0.05
6.8697 	EXP 	text: height = 0.05
6.8697 	EXP 	text: text = 0
6.8739 	EXP 	text: height = 0.05
6.8739 	EXP 	text: height = 0.05
6.8739 	EXP 	text: height = 0.05
6.8739 	EXP 	text: text = 0
6.8780 	EXP 	text: height = 0.05
6.8780 	EXP 	text: height = 0.05
6.8780 	EXP 	text: height = 0.05
6.8780 	EXP 	text: text = 0
6.8822 	EXP 	text: height = 0.05
6.8822 	EXP 	text: height = 0.05
6.8822 	EXP 	text: height = 0.05
6.8822 	EXP 	text: text = 0
6.8864 	EXP 	text: height = 0.05
6.8864 	EXP 	text: height = 0.05
6.8864 	EXP 	text: height = 0.05
6.8864 	EXP 	text: text = 0
6.8906 	EXP 	text: height = 0.05
6.8906 	EXP 	text: height = 0.05
6.8906 	EXP 	text: height = 0.05
6.8906 	EXP 	text: text = 0
6.8947 	EXP 	text: height = 0.05
6.8947 	EXP 	text: height = 0.05
6.8947 	EXP 	text: height = 0.05
6.8947 	EXP 	text: text = 0
6.8997 	EXP 	text: height = 0.05
6.8997 	EXP 	text: height = 0.05
6.8997 	EXP 	text: height = 0.05
6.8997 	EXP 	text: text = 0
6.9039 	EXP 	text: height = 0.05
6.9039 	EXP 	text: height = 0.05
6.9039 	EXP 	text: height = 0.05
6.9039 	EXP 	text: text = 0
6.9079 	EXP 	text: height = 0.05
6.9079 	EXP 	text: height = 0.05
6.9079 	EXP 	text: height = 0.05
6.9079 	EXP 	text: text = 0
6.9121 	EXP 	text: height = 0.05
6.9121 	EXP 	text: height = 0.05
6.9121 	EXP 	text: height = 0.05
6.9121 	EXP 	text: text = 0
6.9162 	EXP 	text: height = 0.05
6.9162 	EXP 	text: height = 0.05
6.9162 	EXP 	text: height = 0.05
6.9162 	EXP 	text: text = 0
6.9204 	EXP 	text: height = 0.05
6.9204 	EXP 	text: height = 0.05
6.9204 	EXP 	text: height = 0.05
6.9204 	EXP 	text: text = 0
6.9246 	EXP 	text: height = 0.05
6.9246 	EXP 	text: height = 0.05
6.9246 	EXP 	text: height = 0.05
6.9246 	EXP 	text: text = 0
6.9287 	EXP 	text: height = 0.05
6.9287 	EXP 	text: height = 0.05
6.9287 	EXP 	text: height = 0.05
6.9287 	EXP 	text: text = 0
6.9329 	EXP 	text: height = 0.05
6.9329 	EXP 	text: height = 0.05
6.9329 	EXP 	text: height = 0.05
6.9329 	EXP 	text: text = 0
6.9371 	EXP 	text: height = 0.05
6.9371 	EXP 	text: height = 0.05
6.9371 	EXP 	text: height = 0.05
6.9371 	EXP 	text: text = 0
6.9413 	EXP 	text: height = 0.05
6.9413 	EXP 	text: height = 0.05
6.9413 	EXP 	text: height = 0.05
6.9413 	EXP 	text: text = 0
6.9466 	EXP 	text: height = 0.05
6.9466 	EXP 	text: height = 0.05
6.9466 	EXP 	text: height = 0.05
6.9466 	EXP 	text: text = 0
6.9506 	EXP 	text: height = 0.05
6.9506 	EXP 	text: height = 0.05
6.9506 	EXP 	text: height = 0.05
6.9506 	EXP 	text: text = 0
6.9548 	EXP 	text: height = 0.05
6.9548 	EXP 	text: height = 0.05
6.9548 	EXP 	text: height = 0.05
6.9548 	EXP 	text: text = 0
6.9590 	EXP 	text: height = 0.05
6.9590 	EXP 	text: height = 0.05
6.9590 	EXP 	text: height = 0.05
6.9590 	EXP 	text: text = 0
6.9631 	EXP 	text: height = 0.05
6.9631 	EXP 	text: height = 0.05
6.9631 	EXP 	text: height = 0.05
6.9631 	EXP 	text: text = 0
6.9673 	EXP 	text: height = 0.05
6.9673 	EXP 	text: height = 0.05
6.9673 	EXP 	text: height = 0.05
6.9673 	EXP 	text: text = 0
6.9715 	EXP 	text: height = 0.05
6.9715 	EXP 	text: height = 0.05
6.9715 	EXP 	text: height = 0.05
6.9715 	EXP 	text: text = 0
6.9757 	EXP 	text: height = 0.05
6.9757 	EXP 	text: height = 0.05
6.9757 	EXP 	text: height = 0.05
6.9757 	EXP 	text: text = 0
6.9798 	EXP 	text: height = 0.05
6.9798 	EXP 	text: height = 0.05
6.9798 	EXP 	text: height = 0.05
6.9798 	EXP 	text: text = 0
6.9840 	EXP 	text: height = 0.05
6.9840 	EXP 	text: height = 0.05
6.9840 	EXP 	text: height = 0.05
6.9840 	EXP 	text: text = 0
6.9882 	EXP 	text: height = 0.05
6.9882 	EXP 	text: height = 0.05
6.9882 	EXP 	text: height = 0.05
6.9882 	EXP 	text: text = 0
6.9923 	EXP 	text: height = 0.05
6.9923 	EXP 	text: height = 0.05
6.9923 	EXP 	text: height = 0.05
6.9923 	EXP 	text: text = 0
6.9965 	EXP 	text: height = 0.05
6.9965 	EXP 	text: height = 0.05
6.9965 	EXP 	text: height = 0.05
6.9965 	EXP 	text: text = 0
7.0007 	EXP 	text: height = 0.05
7.0007 	EXP 	text: height = 0.05
7.0007 	EXP 	text: height = 0.05
7.0007 	EXP 	text: text = 0
7.0050 	EXP 	text: height = 0.05
7.0050 	EXP 	text: height = 0.05
7.0050 	EXP 	text: height = 0.05
7.0050 	EXP 	text: text = 0
7.0092 	EXP 	text: height = 0.05
7.0092 	EXP 	text: height = 0.05
7.0092 	EXP 	text: height = 0.05
7.0092 	EXP 	text: text = 0
7.0134 	EXP 	text: height = 0.05
7.0134 	EXP 	text: height = 0.05
7.0134 	EXP 	text: height = 0.05
7.0134 	EXP 	text: text = 0
7.0176 	EXP 	text: height = 0.05
7.0176 	EXP 	text: height = 0.05
7.0176 	EXP 	text: height = 0.05
7.0176 	EXP 	text: text = 0
7.0217 	EXP 	text: height = 0.05
7.0217 	EXP 	text: height = 0.05
7.0217 	EXP 	text: height = 0.05
7.0217 	EXP 	text: text = 0
7.0259 	EXP 	text: height = 0.05
7.0259 	EXP 	text: height = 0.05
7.0259 	EXP 	text: height = 0.05
7.0259 	EXP 	text: text = 0
7.0300 	EXP 	text: height = 0.05
7.0300 	EXP 	text: height = 0.05
7.0300 	EXP 	text: height = 0.05
7.0300 	EXP 	text: text = 0
7.0342 	EXP 	text: height = 0.05
7.0342 	EXP 	text: height = 0.05
7.0342 	EXP 	text: height = 0.05
7.0342 	EXP 	text: text = 0
7.0384 	EXP 	text: height = 0.05
7.0384 	EXP 	text: height = 0.05
7.0384 	EXP 	text: height = 0.05
7.0384 	EXP 	text: text = 0
7.0430 	EXP 	text: height = 0.05
7.0430 	EXP 	text: height = 0.05
7.0430 	EXP 	text: height = 0.05
7.0430 	EXP 	text: text = 0
7.0477 	EXP 	text: height = 0.05
7.0477 	EXP 	text: height = 0.05
7.0477 	EXP 	text: height = 0.05
7.0477 	EXP 	text: text = 0
7.0516 	EXP 	text: height = 0.05
7.0516 	EXP 	text: height = 0.05
7.0516 	EXP 	text: height = 0.05
7.0516 	EXP 	text: text = 0
7.0561 	EXP 	text: height = 0.05
7.0561 	EXP 	text: height = 0.05
7.0561 	EXP 	text: height = 0.05
7.0561 	EXP 	text: text = 0
7.0603 	EXP 	text: height = 0.05
7.0603 	EXP 	text: height = 0.05
7.0603 	EXP 	text: height = 0.05
7.0603 	EXP 	text: text = 0
7.0645 	EXP 	text: height = 0.05
7.0645 	EXP 	text: height = 0.05
7.0645 	EXP 	text: height = 0.05
7.0645 	EXP 	text: text = 0
7.0687 	EXP 	text: height = 0.05
7.0687 	EXP 	text: height = 0.05
7.0687 	EXP 	text: height = 0.05
7.0687 	EXP 	text: text = 0
7.0728 	EXP 	text: height = 0.05
7.0728 	EXP 	text: height = 0.05
7.0728 	EXP 	text: height = 0.05
7.0728 	EXP 	text: text = 0
7.0770 	EXP 	text: height = 0.05
7.0770 	EXP 	text: height = 0.05
7.0770 	EXP 	text: height = 0.05
7.0770 	EXP 	text: text = 0
7.0812 	EXP 	text: height = 0.05
7.0812 	EXP 	text: height = 0.05
7.0812 	EXP 	text: height = 0.05
7.0812 	EXP 	text: text = 0
7.0854 	EXP 	text: height = 0.05
7.0854 	EXP 	text: height = 0.05
7.0854 	EXP 	text: height = 0.05
7.0854 	EXP 	text: text = 0
7.0899 	EXP 	text: height = 0.05
7.0899 	EXP 	text: height = 0.05
7.0899 	EXP 	text: height = 0.05
7.0899 	EXP 	text: text = 0
7.0939 	EXP 	text: height = 0.05
7.0939 	EXP 	text: height = 0.05
7.0939 	EXP 	text: height = 0.05
7.0939 	EXP 	text: text = 0
7.0980 	EXP 	text: height = 0.05
7.0980 	EXP 	text: height = 0.05
7.0980 	EXP 	text: height = 0.05
7.0980 	EXP 	text: text = 0
7.1022 	EXP 	text: height = 0.05
7.1022 	EXP 	text: height = 0.05
7.1022 	EXP 	text: height = 0.05
