1.5548 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
6.3421 	EXP 	text: height = 0.05
6.3421 	EXP 	text: text = 0
6.3469 	EXP 	text: height = 0.05
6.3469 	EXP 	text: height = 0.05
6.3469 	EXP 	text: height = 0.05
6.3469 	EXP 	text: text = 0
6.3544 	EXP 	text: height = 0.05
6.3544 	EXP 	text: height = 0.05
6.3544 	EXP 	text: height = 0.05
6.3544 	EXP 	text: text = 0
6.3595 	EXP 	text: height = 0.05
6.3595 	EXP 	text: height = 0.05
6.3595 	EXP 	text: height = 0.05
6.3595 	EXP 	text: text = 0
6.3671 	EXP 	text: height = 0.05
6.3671 	EXP 	text: height = 0.05
6.3671 	EXP 	text: height = 0.05
6.3671 	EXP 	text: text = 0
6.3714 	EXP 	text: height = 0.05
6.3714 	EXP 	text: height = 0.05
6.3714 	EXP 	text: height = 0.05
6.3714 	EXP 	text: text = 0
6.3779 	EXP 	text: height = 0.05
6.3779 	EXP 	text: height = 0.05
6.3779 	EXP 	text: height = 0.05
6.3779 	EXP 	text: text = 0
6.3822 	EXP 	text: height = 0.05
6.3822 	EXP 	text: height = 0.05
6.3822 	EXP 	text: height = 0.05
6.3822 	EXP 	text: text = 0
6.3884 	EXP 	text: height = 0.05
6.3884 	EXP 	text: height = 0.05
6.3884 	EXP 	text: height = 0.05
6.3884 	EXP 	text: text = 0
6.3932 	EXP 	text: height = 0.05
6.3932 	EXP 	text: height = 0.05
6.3932 	EXP 	text: height = 0.05
6.3932 	EXP 	text: text = 0
6.3978 	EXP 	text: height = 0.05
6.3978 	EXP 	text: height = 0.05
6.3978 	EXP 	text: height = 0.05
6.3978 	EXP 	text: text = 0
6.4020 	EXP 	text: height = 0.05
6.4020 	EXP 	text: height = 0.05
6.4020 	EXP 	text: height = 0.05
6.4020 	EXP 	text: text = 0
6.4063 	EXP 	text: height = 0.05
6.4063 	EXP 	text: height = 0.05
6.4063 	EXP 	text: height = 0.05
6.4063 	EXP 	text: text = 0
6.4111 	EXP 	text: height = 0.05
6.4111 	EXP 	text: height = 0.05
6.4111 	EXP 	text: height = 0.05
6.4111 	EXP 	text: text = 0
6.4154 	EXP 	text: height = 0.05
6.4154 	EXP 	text: height = 0.05
6.4154 	EXP 	text: height = 0.05
6.4154 	EXP 	text: text = 0
6.4203 	EXP 	text: height = 0.05
6.4203 	EXP 	text: height = 0.05
6.4203 	EXP 	text: height = 0.05
6.4203 	EXP 	text: text = 0
6.4249 	EXP 	text: height = 0.05
6.4249 	EXP 	text: height = 0.05
6.4249 	EXP 	text: height = 0.05
6.4249 	EXP 	text: text = 0
6.4295 	EXP 	text: height = 0.05
6.4295 	EXP 	text: height = 0.05
6.4295 	EXP 	text: height = 0.05
6.4295 	EXP 	text: text = 0
6.4338 	EXP 	text: height = 0.05
6.4338 	EXP 	text: height = 0.05
6.4338 	EXP 	text: height = 0.05
6.4338 	EXP 	text: text = 0
6.4380 	EXP 	text: height = 0.05
6.4380 	EXP 	text: height = 0.05
6.4380 	EXP 	text: height = 0.05
6.4380 	EXP 	text: text = 0
6.4422 	EXP 	text: height = 0.05
6.4422 	EXP 	text: height = 0.05
6.4422 	EXP 	text: height = 0.05
6.4422 	EXP 	text: text = 0
6.4468 	EXP 	text: height = 0.05
6.4468 	EXP 	text: height = 0.05
6.4468 	EXP 	text: height = 0.05
6.4468 	EXP 	text: text = 0
6.4518 	EXP 	text: height = 0.05
6.4518 	EXP 	text: height = 0.05
6.4518 	EXP 	text: height = 0.05
6.4518 	EXP 	text: text = 0
6.4563 	EXP 	text: height = 0.05
6.4563 	EXP 	text: height = 0.05
6.4563 	EXP 	text: height = 0.05
6.4563 	EXP 	text: text = 0
6.4607 	EXP 	text: height = 0.05
6.4607 	EXP 	text: height = 0.05
6.4607 	EXP 	text: height = 0.05
6.4607 	EXP 	text: text = 0
6.4652 	EXP 	text: height = 0.05
6.4652 	EXP 	text: height = 0.05
6.4652 	EXP 	text: height = 0.05
6.4652 	EXP 	text: text = 0
6.4697 	EXP 	text: height = 0.05
6.4697 	EXP 	text: height = 0.05
6.4697 	EXP 	text: height = 0.05
6.4697 	EXP 	text: text = 0
6.4739 	EXP 	text: height = 0.05
6.4739 	EXP 	text: height = 0.05
6.4739 	EXP 	text: height = 0.05
6.4739 	EXP 	text: text = 0
6.4781 	EXP 	text: height = 0.05
6.4781 	EXP 	text: height = 0.05
6.4781 	EXP 	text: height = 0.05
6.4781 	EXP 	text: text = 0
6.4825 	EXP 	text: height = 0.05
6.4825 	EXP 	text: height = 0.05
6.4825 	EXP 	text: height = 0.05
6.4825 	EXP 	text: text = 0
6.4872 	EXP 	text: height = 0.05
6.4872 	EXP 	text: height = 0.05
6.4872 	EXP 	text: height = 0.05
6.4872 	EXP 	text: text = 0
6.4915 	EXP 	text: height = 0.05
6.4915 	EXP 	text: height = 0.05
6.4915 	EXP 	text: height = 0.05
6.4915 	EXP 	text: text = 0
6.4968 	EXP 	text: height = 0.05
6.4968 	EXP 	text: height = 0.05
6.4968 	EXP 	text: height = 0.05
6.4968 	EXP 	text: text = 0
6.5017 	EXP 	text: height = 0.05
6.5017 	EXP 	text: height = 0.05
6.5017 	EXP 	text: height = 0.05
6.5017 	EXP 	text: text = 0
6.5063 	EXP 	text: height = 0.05
6.5063 	EXP 	text: height = 0.05
6.5063 	EXP 	text: height = 0.05
6.5063 	EXP 	text: text = 0
6.5108 	EXP 	text: height = 0.05
6.5108 	EXP 	text: height = 0.05
6.5108 	EXP 	text: height = 0.05
6.5108 	EXP 	text: text = 0
6.5157 	EXP 	text: height = 0.05
6.5157 	EXP 	text: height = 0.05
6.5157 	EXP 	text: height = 0.05
6.5157 	EXP 	text: text = 0
6.5205 	EXP 	text: height = 0.05
6.5205 	EXP 	text: height = 0.05
6.5205 	EXP 	text: height = 0.05
6.5205 	EXP 	text: text = 0
6.5250 	EXP 	text: height = 0.05
6.5250 	EXP 	text: height = 0.05
6.5250 	EXP 	text: height = 0.05
6.5250 	EXP 	text: text = 0
6.5295 	EXP 	text: height = 0.05
6.5295 	EXP 	text: height = 0.05
6.5295 	EXP 	text: height = 0.05
6.5295 	EXP 	text: text = 0
6.5342 	EXP 	text: height = 0.05
6.5342 	EXP 	text: height = 0.05
6.5342 	EXP 	text: height = 0.05
6.5342 	EXP 	text: text = 0
6.5388 	EXP 	text: height = 0.05
6.5388 	EXP 	text: height = 0.05
6.5388 	EXP 	text: height = 0.05
6.5388 	EXP 	text: text = 0
6.5457 	EXP 	text: height = 0.05
6.5457 	EXP 	text: height = 0.05
6.5457 	EXP 	text: height = 0.05
6.5457 	EXP 	text: text = 0
6.5512 	EXP 	text: height = 0.05
6.5512 	EXP 	text: height = 0.05
6.5512 	EXP 	text: height = 0.05
6.5512 	EXP 	text: text = 0
6.5556 	EXP 	text: height = 0.05
6.5556 	EXP 	text: height = 0.05
6.5556 	EXP 	text: height = 0.05
6.5556 	EXP 	text: text = 0
6.5604 	EXP 	text: height = 0.05
6.5604 	EXP 	text: height = 0.05
6.5604 	EXP 	text: height = 0.05
6.5604 	EXP 	text: text = 0
6.5653 	EXP 	text: height = 0.05
6.5653 	EXP 	text: height = 0.05
6.5653 	EXP 	text: height = 0.05
6.5653 	EXP 	text: text = 0
6.5697 	EXP 	text: height = 0.05
6.5697 	EXP 	text: height = 0.05
6.5697 	EXP 	text: height = 0.05
6.5697 	EXP 	text: text = 0
6.5742 	EXP 	text: height = 0.05
6.5742 	EXP 	text: height = 0.05
6.5742 	EXP 	text: height = 0.05
6.5742 	EXP 	text: text = 0
6.5799 	EXP 	text: height = 0.05
6.5799 	EXP 	text: height = 0.05
6.5799 	EXP 	text: height = 0.05
6.5799 	EXP 	text: text = 0
6.5848 	EXP 	text: height = 0.05
6.5848 	EXP 	text: height = 0.05
6.5848 	EXP 	text: height = 0.05
6.5848 	EXP 	text: text = 0
6.5893 	EXP 	text: height = 0.05
6.5893 	EXP 	text: height = 0.05
6.5893 	EXP 	text: height = 0.05
6.5893 	EXP 	text: text = 0
6.5944 	EXP 	text: height = 0.05
6.5944 	EXP 	text: height = 0.05
6.5944 	EXP 	text: height = 0.05
6.5944 	EXP 	text: text = 0
6.5991 	EXP 	text: height = 0.05
6.5991 	EXP 	text: height = 0.05
6.5991 	EXP 	text: height = 0.05
6.5991 	EXP 	text: text = 0
6.6033 	EXP 	text: height = 0.05
6.6033 	EXP 	text: height = 0.05
6.6033 	EXP 	text: height = 0.05
6.6033 	EXP 	text: text = 0
6.6086 	EXP 	text: height = 0.05
6.6086 	EXP 	text: height = 0.05
6.6086 	EXP 	text: height = 0.05
6.6086 	EXP 	text: text = 0
6.6131 	EXP 	text: height = 0.05
6.6131 	EXP 	text: height = 0.05
6.6131 	EXP 	text: height = 0.05
6.6131 	EXP 	text: text = 0
6.6174 	EXP 	text: height = 0.05
6.6174 	EXP 	text: height = 0.05
6.6174 	EXP 	text: height = 0.05
6.6174 	EXP 	text: text = 0
6.6215 	EXP 	text: height = 0.05
6.6215 	EXP 	text: height = 0.05
6.6215 	EXP 	text: height = 0.05
6.6215 	EXP 	text: text = 0
6.6258 	EXP 	text: height = 0.05
6.6258 	EXP 	text: height = 0.05
6.6258 	EXP 	text: height = 0.05
6.6258 	EXP 	text: text = 0
6.6300 	EXP 	text: height = 0.05
6.6300 	EXP 	text: height = 0.05
6.6300 	EXP 	text: height = 0.05
6.6300 	EXP 	text: text = 0
6.6341 	EXP 	text: height = 0.05
6.6341 	EXP 	text: height = 0.05
6.6341 	EXP 	text: height = 0.05
6.6341 	EXP 	text: text = 0
6.6405 	EXP 	text: height = 0.05
6.6405 	EXP 	text: height = 0.05
6.6405 	EXP 	text: height = 0.05
6.6405 	EXP 	text: text = 0
6.6458 	EXP 	text: height = 0.05
6.6458 	EXP 	text: height = 0.05
6.6458 	EXP 	text: height = 0.05
6.6458 	EXP 	text: text = 0
6.6499 	EXP 	text: height = 0.05
6.6499 	EXP 	text: height = 0.05
6.6499 	EXP 	text: height = 0.05
6.6499 	EXP 	text: text = 0
6.6541 	EXP 	text: height = 0.05
6.6541 	EXP 	text: height = 0.05
6.6541 	EXP 	text: height = 0.05
6.6541 	EXP 	text: text = 0
6.6584 	EXP 	text: height = 0.05
6.6584 	EXP 	text: height = 0.05
6.6584 	EXP 	text: height = 0.05
6.6584 	EXP 	text: text = 0
6.6625 	EXP 	text: height = 0.05
6.6625 	EXP 	text: height = 0.05
6.6625 	EXP 	text: height = 0.05
6.6625 	EXP 	text: text = 0
6.6669 	EXP 	text: height = 0.05
6.6669 	EXP 	text: height = 0.05
6.6669 	EXP 	text: height = 0.05
6.6669 	EXP 	text: text = 0
6.6721 	EXP 	text: height = 0.05
6.6721 	EXP 	text: height = 0.05
6.6721 	EXP 	text: height = 0.05
6.6721 	EXP 	text: text = 0
6.6762 	EXP 	text: height = 0.05
6.6762 	EXP 	text: height = 0.05
6.6762 	EXP 	text: height = 0.05
6.6762 	EXP 	text: text = 0
6.6804 	EXP 	text: height = 0.05
6.6804 	EXP 	text: height = 0.05
6.6804 	EXP 	text: height = 0.05
6.6804 	EXP 	text: text = 0
6.6853 	EXP 	text: height = 0.05
6.6853 	EXP 	text: height = 0.05
6.6853 	EXP 	text: height = 0.05
6.6853 	EXP 	text: text = 0
6.6894 	EXP 	text: height = 0.05
6.6894 	EXP 	text: height = 0.05
6.6894 	EXP 	text: height = 0.05
6.6894 	EXP 	text: text = 0
6.6936 	EXP 	text: height = 0.05
6.6936 	EXP 	text: height = 0.05
6.6936 	EXP 	text: height = 0.05
6.6936 	EXP 	text: text = 0
6.6980 	EXP 	text: height = 0.05
6.6980 	EXP 	text: height = 0.05
6.6980 	EXP 	text: height = 0.05
6.6980 	EXP 	text: text = 0
6.7025 	EXP 	text: height = 0.05
6.7025 	EXP 	text: height = 0.05
6.7025 	EXP 	text: height = 0.05
6.7025 	EXP 	text: text = 0
6.7066 	EXP 	text: height = 0.05
6.7066 	EXP 	text: height = 0.05
6.7066 	EXP 	text: height = 0.05
6.7066 	EXP 	text: text = 0
6.7109 	EXP 	text: height = 0.05
6.7109 	EXP 	text: height = 0.05
6.7109 	EXP 	text: height = 0.05
6.7109 	EXP 	text: text = 0
6.7150 	EXP 	text: height = 0.05
6.7150 	EXP 	text: height = 0.05
6.7150 	EXP 	text: height = 0.05
6.7150 	EXP 	text: text = 0
6.7192 	EXP 	text: height = 0.05
6.7192 	EXP 	text: height = 0.05
6.7192 	EXP 	text: height = 0.05
6.7192 	EXP 	text: text = 0
6.7233 	EXP 	text: height = 0.05
6.7233 	EXP 	text: height = 0.05
6.7233 	EXP 	text: height = 0.05
6.7233 	EXP 	text: text = 0
6.7275 	EXP 	text: height = 0.05
6.7275 	EXP 	text: height = 0.05
6.7275 	EXP 	text: height = 0.05
6.7275 	EXP 	text: text = 0
6.7317 	EXP 	text: height = 0.05
6.7317 	EXP 	text: height = 0.05
6.7317 	EXP 	text: height = 0.05
6.7317 	EXP 	text: text = 0
6.7358 	EXP 	text: height = 0.05
6.7358 	EXP 	text: height = 0.05
6.7358 	EXP 	text: height = 0.05
6.7358 	EXP 	text: text = 0
6.7401 	EXP 	text: height = 0.05
6.7401 	EXP 	text: height = 0.05
6.7401 	EXP 	text: height = 0.05
6.7401 	EXP 	text: text = 0
6.7442 	EXP 	text: height = 0.05
6.7442 	EXP 	text: height = 0.05
6.7442 	EXP 	text: height = 0.05
6.7442 	EXP 	text: text = 0
6.7486 	EXP 	text: height = 0.05
6.7486 	EXP 	text: height = 0.05
6.7486 	EXP 	text: height = 0.05
6.7486 	EXP 	text: text = 0
6.7529 	EXP 	text: height = 0.05
6.7529 	EXP 	text: height = 0.05
6.7529 	EXP 	text: height = 0.05
6.7529 	EXP 	text: text = 0
6.7574 	EXP 	text: height = 0.05
6.7574 	EXP 	text: height = 0.05
6.7574 	EXP 	text: height = 0.05
6.7574 	EXP 	text: text = 0
6.7615 	EXP 	text: height = 0.05
6.7615 	EXP 	text: height = 0.05
6.7615 	EXP 	text: height = 0.05
6.7615 	EXP 	text: text = 0
6.7659 	EXP 	text: height = 0.05
6.7659 	EXP 	text: height = 0.05
6.7659 	EXP 	text: height = 0.05
6.7659 	EXP 	text: text = 0
6.7711 	EXP 	text: height = 0.05
6.7711 	EXP 	text: height = 0.05
6.7711 	EXP 	text: height = 0.05
6.7711 	EXP 	text: text = 0
6.7753 	EXP 	text: height = 0.05
6.7753 	EXP 	text: height = 0.05
6.7753 	EXP 	text: height = 0.05
6.7753 	EXP 	text: text = 0
6.7797 	EXP 	text: height = 0.05
6.7797 	EXP 	text: height = 0.05
6.7797 	EXP 	text: height = 0.05
6.7797 	EXP 	text: text = 0
6.7840 	EXP 	text: height = 0.05
6.7840 	EXP 	text: height = 0.05
6.7840 	EXP 	text: height = 0.05
6.7840 	EXP 	text: text = 0
6.7882 	EXP 	text: height = 0.05
6.7882 	EXP 	text: height = 0.05
6.7882 	EXP 	text: height = 0.05
6.7882 	EXP 	text: text = 0
6.7923 	EXP 	text: height = 0.05
6.7923 	EXP 	text: height = 0.05
6.7923 	EXP 	text: height = 0.05
6.7923 	EXP 	text: text = 0
6.7965 	EXP 	text: height = 0.05
6.7965 	EXP 	text: height = 0.05
6.7965 	EXP 	text: height = 0.05
6.7965 	EXP 	text: text = 0
6.8007 	EXP 	text: height = 0.05
6.8007 	EXP 	text: height = 0.05
6.8007 	EXP 	text: height = 0.05
6.8007 	EXP 	text: text = 0
6.8048 	EXP 	text: height = 0.05
6.8048 	EXP 	text: height = 0.05
6.8048 	EXP 	text: height = 0.05
6.8048 	EXP 	text: text = 0
6.8090 	EXP 	text: height = 0.05
6.8090 	EXP 	text: height = 0.05
6.8090 	EXP 	text: height = 0.05
6.8090 	EXP 	text: text = 0
6.8132 	EXP 	text: height = 0.05
6.8132 	EXP 	text: height = 0.05
6.8132 	EXP 	text: height = 0.05
6.8132 	EXP 	text: text = 0
6.8174 	EXP 	text: height = 0.05
6.8174 	EXP 	text: height = 0.05
6.8174 	EXP 	text: height = 0.05
6.8174 	EXP 	text: text = 0
6.8215 	EXP 	text: height = 0.05
6.8215 	EXP 	text: height = 0.05
6.8215 	EXP 	text: height = 0.05
6.8215 	EXP 	text: text = 0
6.8257 	EXP 	text: height = 0.05
6.8257 	EXP 	text: height = 0.05
6.8257 	EXP 	text: height = 0.05
6.8257 	EXP 	text: text = 0
6.8299 	EXP 	text: height = 0.05
6.8299 	EXP 	text: height = 0.05
6.8299 	EXP 	text: height = 0.05
6.8299 	EXP 	text: text = 0
6.8341 	EXP 	text: height = 0.05
6.8341 	EXP 	text: height = 0.05
6.8341 	EXP 	text: height = 0.05
6.8341 	EXP 	text: text = 0
6.8383 	EXP 	text: height = 0.05
6.8383 	EXP 	text: height = 0.05
6.8383 	EXP 	text: height = 0.05
6.8383 	EXP 	text: text = 0
6.8424 	EXP 	text: height = 0.05
6.8424 	EXP 	text: height = 0.05
6.8424 	EXP 	text: height = 0.05
6.8424 	EXP 	text: text = 0
6.8466 	EXP 	text: height = 0.05
6.8466 	EXP 	text: height = 0.05
6.8466 	EXP 	text: height = 0.05
6.8466 	EXP 	text: text = 0
6.8507 	EXP 	text: height = 0.05
6.8507 	EXP 	text: height = 0.05
6.8507 	EXP 	text: height = 0.05
6.8507 	EXP 	text: text = 0
6.8549 	EXP 	text: height = 0.05
6.8549 	EXP 	text: height = 0.05
6.8549 	EXP 	text: height = 0.05
6.8549 	EXP 	text: text = 0
6.8595 	EXP 	text: height = 0.05
6.8595 	EXP 	text: height = 0.05
6.8595 	EXP 	text: height = 0.05
6.8595 	EXP 	text: text = 0
6.8635 	EXP 	text: height = 0.05
6.8635 	EXP 	text: height = 0.05
6.8635 	EXP 	text: height = 0.05
6.8635 	EXP 	text: text = 0
6.8677 	EXP 	text: height = 0.05
6.8677 	EXP 	text: height = 0.05
6.8677 	EXP 	text: height = 0.05
6.8677 	EXP 	text: text = 0
6.8719 	EXP 	text: height = 0.05
6.8719 	EXP 	text: height = 0.05
6.8719 	EXP 	text: height = 0.05
6.8719 	EXP 	text: text = 0
6.8761 	EXP 	text: height = 0.05
6.8761 	EXP 	text: height = 0.05
6.8761 	EXP 	text: height = 0.05
6.8761 	EXP 	text: text = 0
6.8803 	EXP 	text: height = 0.05
6.8803 	EXP 	text: height = 0.05
6.8803 	EXP 	text: height = 0.05
6.8803 	EXP 	text: text = 0
6.8844 	EXP 	text: height = 0.05
6.8844 	EXP 	text: height = 0.05
6.8844 	EXP 	text: height = 0.05
6.8844 	EXP 	text: text = 0
6.8886 	EXP 	text: height = 0.05
6.8886 	EXP 	text: height = 0.05
6.8886 	EXP 	text: height = 0.05
6.8886 	EXP 	text: text = 0
6.8927 	EXP 	text: height = 0.05
6.8927 	EXP 	text: height = 0.05
6.8927 	EXP 	text: height = 0.05
6.8927 	EXP 	text: text = 0
6.8969 	EXP 	text: height = 0.05
6.8969 	EXP 	text: height = 0.05
6.8969 	EXP 	text: height = 0.05
6.8969 	EXP 	text: text = 0
6.9011 	EXP 	text: height = 0.05
6.9011 	EXP 	text: height = 0.05
6.9011 	EXP 	text: height = 0.05
6.9011 	EXP 	text: text = 0
6.9063 	EXP 	text: height = 0.05
6.9063 	EXP 	text: height = 0.05
6.9063 	EXP 	text: height = 0.05
6.9063 	EXP 	text: text = 0
6.9110 	EXP 	text: height = 0.05
6.9110 	EXP 	text: height = 0.05
6.9110 	EXP 	text: height = 0.05
6.9110 	EXP 	text: text = 0
6.9151 	EXP 	text: height = 0.05
6.9151 	EXP 	text: height = 0.05
6.9151 	EXP 	text: height = 0.05
6.9151 	EXP 	text: text = 0
6.9192 	EXP 	text: height = 0.05
6.9192 	EXP 	text: height = 0.05
6.9192 	EXP 	text: height = 0.05
6.9192 	EXP 	text: text = 0
6.9233 	EXP 	text: height = 0.05
6.9233 	EXP 	text: height = 0.05
6.9233 	EXP 	text: height = 0.05
6.9233 	EXP 	text: text = 0
6.9275 	EXP 	text: height = 0.05
6.9275 	EXP 	text: height = 0.05
6.9275 	EXP 	text: height = 0.05
6.9275 	EXP 	text: text = 0
6.9317 	EXP 	text: height = 0.05
6.9317 	EXP 	text: height = 0.05
6.9317 	EXP 	text: height = 0.05
6.9317 	EXP 	text: text = 0
6.9359 	EXP 	text: height = 0.05
6.9359 	EXP 	text: height = 0.05
6.9359 	EXP 	text: height = 0.05
6.9359 	EXP 	text: text = 0
6.9402 	EXP 	text: height = 0.05
6.9402 	EXP 	text: height = 0.05
6.9402 	EXP 	text: height = 0.05
6.9402 	EXP 	text: text = 0
6.9443 	EXP 	text: height = 0.05
6.9443 	EXP 	text: height = 0.05
6.9443 	EXP 	text: height = 0.05
6.9443 	EXP 	text: text = 0
6.9485 	EXP 	text: height = 0.05
6.9485 	EXP 	text: height = 0.05
6.9485 	EXP 	text: height = 0.05
6.9485 	EXP 	text: text = 0
6.9541 	EXP 	text: height = 0.05
6.9541 	EXP 	text: height = 0.05
6.9541 	EXP 	text: height = 0.05
6.9541 	EXP 	text: text = 0
6.9584 	EXP 	text: height = 0.05
6.9584 	EXP 	text: height = 0.05
6.9584 	EXP 	text: height = 0.05
6.9584 	EXP 	text: text = 0
6.9627 	EXP 	text: height = 0.05
6.9627 	EXP 	text: height = 0.05
6.9627 	EXP 	text: height = 0.05
6.9627 	EXP 	text: text = 0
6.9671 	EXP 	text: height = 0.05
6.9671 	EXP 	text: height = 0.05
6.9671 	EXP 	text: height = 0.05
6.9671 	EXP 	text: text = 0
6.9713 	EXP 	text: height = 0.05
6.9713 	EXP 	text: height = 0.05
6.9713 	EXP 	text: height = 0.05
6.9713 	EXP 	text: text = 0
6.9755 	EXP 	text: height = 0.05
6.9755 	EXP 	text: height = 0.05
6.9755 	EXP 	text: height = 0.05
6.9755 	EXP 	text: text = 0
6.9796 	EXP 	text: height = 0.05
6.9796 	EXP 	text: height = 0.05
6.9796 	EXP 	text: height = 0.05
6.9796 	EXP 	text: text = 0
6.9838 	EXP 	text: height = 0.05
6.9838 	EXP 	text: height = 0.05
6.9838 	EXP 	text: height = 0.05
6.9838 	EXP 	text: text = 0
6.9880 	EXP 	text: height = 0.05
6.9880 	EXP 	text: height = 0.05
6.9880 	EXP 	text: height = 0.05
6.9880 	EXP 	text: text = 0
6.9922 	EXP 	text: height = 0.05
6.9922 	EXP 	text: height = 0.05
6.9922 	EXP 	text: height = 0.05
6.9922 	EXP 	text: text = 0
6.9964 	EXP 	text: height = 0.05
6.9964 	EXP 	text: height = 0.05
6.9964 	EXP 	text: height = 0.05
6.9964 	EXP 	text: text = 0
7.0005 	EXP 	text: height = 0.05
7.0005 	EXP 	text: height = 0.05
7.0005 	EXP 	text: height = 0.05
7.0005 	EXP 	text: text = 0
7.0052 	EXP 	text: height = 0.05
7.0052 	EXP 	text: height = 0.05
7.0052 	EXP 	text: height = 0.05
7.0052 	EXP 	text: text = 0
7.0094 	EXP 	text: height = 0.05
7.0094 	EXP 	text: height = 0.05
7.0094 	EXP 	text: height = 0.05
7.0094 	EXP 	text: text = 0
7.0137 	EXP 	text: height = 0.05
7.0137 	EXP 	text: height = 0.05
7.0137 	EXP 	text: height = 0.05
7.0137 	EXP 	text: text = 0
7.0179 	EXP 	text: height = 0.05
7.0179 	EXP 	text: height = 0.05
7.0179 	EXP 	text: height = 0.05
7.0179 	EXP 	text: text = 0
7.0221 	EXP 	text: height = 0.05
7.0221 	EXP 	text: height = 0.05
7.0221 	EXP 	text: height = 0.05
7.0221 	EXP 	text: text = 0
7.0269 	EXP 	text: height = 0.05
7.0269 	EXP 	text: height = 0.05
7.0269 	EXP 	text: height = 0.05
7.0269 	EXP 	text: text = 0
7.0315 	EXP 	text: height = 0.05
7.0315 	EXP 	text: height = 0.05
7.0315 	EXP 	text: height = 0.05
7.0315 	EXP 	text: text = 0
7.0357 	EXP 	text: height = 0.05
7.0357 	EXP 	text: height = 0.05
7.0357 	EXP 	text: height = 0.05
7.0357 	EXP 	text: text = 0
7.0400 	EXP 	text: height = 0.05
7.0400 	EXP 	text: height = 0.05
7.0400 	EXP 	text: height = 0.05
7.0400 	EXP 	text: text = 0
7.0443 	EXP 	text: height = 0.05
7.0443 	EXP 	text: height = 0.05
7.0443 	EXP 	text: height = 0.05
7.0443 	EXP 	text: text = 0
