1.5358 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
6.6399 	EXP 	text: height = 0.05
6.6399 	EXP 	text: text = 0
6.6447 	EXP 	text: height = 0.05
6.6447 	EXP 	text: height = 0.05
6.6447 	EXP 	text: height = 0.05
6.6447 	EXP 	text: text = 0
6.6491 	EXP 	text: height = 0.05
6.6491 	EXP 	text: height = 0.05
6.6491 	EXP 	text: height = 0.05
6.6491 	EXP 	text: text = 0
6.6533 	EXP 	text: height = 0.05
6.6533 	EXP 	text: height = 0.05
6.6533 	EXP 	text: height = 0.05
6.6533 	EXP 	text: text = 0
6.6586 	EXP 	text: height = 0.05
6.6586 	EXP 	text: height = 0.05
6.6586 	EXP 	text: height = 0.05
6.6586 	EXP 	text: text = 0
6.6629 	EXP 	text: height = 0.05
6.6629 	EXP 	text: height = 0.05
6.6629 	EXP 	text: height = 0.05
6.6629 	EXP 	text: text = 0
6.6673 	EXP 	text: height = 0.05
6.6673 	EXP 	text: height = 0.05
6.6673 	EXP 	text: height = 0.05
6.6673 	EXP 	text: text = 0
6.6721 	EXP 	text: height = 0.05
6.6721 	EXP 	text: height = 0.05
6.6721 	EXP 	text: height = 0.05
6.6721 	EXP 	text: text = 0
6.6768 	EXP 	text: height = 0.05
6.6768 	EXP 	text: height = 0.05
6.6768 	EXP 	text: height = 0.05
6.6768 	EXP 	text: text = 0
6.6811 	EXP 	text: height = 0.05
6.6811 	EXP 	text: height = 0.05
6.6811 	EXP 	text: height = 0.05
6.6811 	EXP 	text: text = 0
6.6854 	EXP 	text: height = 0.05
6.6854 	EXP 	text: height = 0.05
6.6854 	EXP 	text: height = 0.05
6.6854 	EXP 	text: text = 0
6.6895 	EXP 	text: height = 0.05
6.6895 	EXP 	text: height = 0.05
6.6895 	EXP 	text: height = 0.05
6.6895 	EXP 	text: text = 0
6.6938 	EXP 	text: height = 0.05
6.6938 	EXP 	text: height = 0.05
6.6938 	EXP 	text: height = 0.05
6.6938 	EXP 	text: text = 0
6.6983 	EXP 	text: height = 0.05
6.6983 	EXP 	text: height = 0.05
6.6983 	EXP 	text: height = 0.05
6.6983 	EXP 	text: text = 0
6.7028 	EXP 	text: height = 0.05
6.7028 	EXP 	text: height = 0.05
6.7028 	EXP 	text: height = 0.05
6.7028 	EXP 	text: text = 0
6.7074 	EXP 	text: height = 0.05
6.7074 	EXP 	text: height = 0.05
6.7074 	EXP 	text: height = 0.05
6.7074 	EXP 	text: text = 0
6.7117 	EXP 	text: height = 0.05
6.7117 	EXP 	text: height = 0.05
6.7117 	EXP 	text: height = 0.05
6.7117 	EXP 	text: text = 0
6.7159 	EXP 	text: height = 0.05
6.7159 	EXP 	text: height = 0.05
6.7159 	EXP 	text: height = 0.05
6.7159 	EXP 	text: text = 0
6.7208 	EXP 	text: height = 0.05
6.7208 	EXP 	text: height = 0.05
6.7208 	EXP 	text: height = 0.05
6.7208 	EXP 	text: text = 0
6.7250 	EXP 	text: height = 0.05
6.7250 	EXP 	text: height = 0.05
6.7250 	EXP 	text: height = 0.05
6.7250 	EXP 	text: text = 0
6.7291 	EXP 	text: height = 0.05
6.7291 	EXP 	text: height = 0.05
6.7291 	EXP 	text: height = 0.05
6.7291 	EXP 	text: text = 0
6.7340 	EXP 	text: height = 0.05
6.7340 	EXP 	text: height = 0.05
6.7340 	EXP 	text: height = 0.05
6.7340 	EXP 	text: text = 0
6.7382 	EXP 	text: height = 0.05
6.7382 	EXP 	text: height = 0.05
6.7382 	EXP 	text: height = 0.05
6.7382 	EXP 	text: text = 0
6.7424 	EXP 	text: height = 0.05
6.7424 	EXP 	text: height = 0.05
6.7424 	EXP 	text: height = 0.05
6.7424 	EXP 	text: text = 0
6.7473 	EXP 	text: height = 0.05
6.7473 	EXP 	text: height = 0.05
6.7473 	EXP 	text: height = 0.05
6.7473 	EXP 	text: text = 0
6.7518 	EXP 	text: height = 0.05
6.7518 	EXP 	text: height = 0.05
6.7518 	EXP 	text: height = 0.05
6.7518 	EXP 	text: text = 0
6.7561 	EXP 	text: height = 0.05
6.7561 	EXP 	text: height = 0.05
6.7561 	EXP 	text: height = 0.05
6.7561 	EXP 	text: text = 0
6.7605 	EXP 	text: height = 0.05
6.7605 	EXP 	text: height = 0.05
6.7605 	EXP 	text: height = 0.05
6.7605 	EXP 	text: text = 0
6.7661 	EXP 	text: height = 0.05
6.7661 	EXP 	text: height = 0.05
6.7661 	EXP 	text: height = 0.05
6.7661 	EXP 	text: text = 0
6.7709 	EXP 	text: height = 0.05
6.7709 	EXP 	text: height = 0.05
6.7709 	EXP 	text: height = 0.05
6.7709 	EXP 	text: text = 0
6.7758 	EXP 	text: height = 0.05
6.7758 	EXP 	text: height = 0.05
6.7758 	EXP 	text: height = 0.05
6.7758 	EXP 	text: text = 0
6.7804 	EXP 	text: height = 0.05
6.7804 	EXP 	text: height = 0.05
6.7804 	EXP 	text: height = 0.05
6.7804 	EXP 	text: text = 0
6.7847 	EXP 	text: height = 0.05
6.7847 	EXP 	text: height = 0.05
6.7847 	EXP 	text: height = 0.05
6.7847 	EXP 	text: text = 0
6.7889 	EXP 	text: height = 0.05
6.7889 	EXP 	text: height = 0.05
6.7889 	EXP 	text: height = 0.05
6.7889 	EXP 	text: text = 0
6.7932 	EXP 	text: height = 0.05
6.7932 	EXP 	text: height = 0.05
6.7932 	EXP 	text: height = 0.05
6.7932 	EXP 	text: text = 0
6.7973 	EXP 	text: height = 0.05
6.7973 	EXP 	text: height = 0.05
6.7973 	EXP 	text: height = 0.05
6.7973 	EXP 	text: text = 0
6.8015 	EXP 	text: height = 0.05
6.8015 	EXP 	text: height = 0.05
6.8015 	EXP 	text: height = 0.05
6.8015 	EXP 	text: text = 0
6.8056 	EXP 	text: height = 0.05
6.8056 	EXP 	text: height = 0.05
6.8056 	EXP 	text: height = 0.05
6.8056 	EXP 	text: text = 0
6.8100 	EXP 	text: height = 0.05
6.8100 	EXP 	text: height = 0.05
6.8100 	EXP 	text: height = 0.05
6.8100 	EXP 	text: text = 0
6.8152 	EXP 	text: height = 0.05
6.8152 	EXP 	text: height = 0.05
6.8152 	EXP 	text: height = 0.05
6.8152 	EXP 	text: text = 0
6.8196 	EXP 	text: height = 0.05
6.8196 	EXP 	text: height = 0.05
6.8196 	EXP 	text: height = 0.05
6.8196 	EXP 	text: text = 0
6.8238 	EXP 	text: height = 0.05
6.8238 	EXP 	text: height = 0.05
6.8238 	EXP 	text: height = 0.05
6.8238 	EXP 	text: text = 0
6.8282 	EXP 	text: height = 0.05
6.8282 	EXP 	text: height = 0.05
6.8282 	EXP 	text: height = 0.05
6.8282 	EXP 	text: text = 0
6.8324 	EXP 	text: height = 0.05
6.8324 	EXP 	text: height = 0.05
6.8324 	EXP 	text: height = 0.05
6.8324 	EXP 	text: text = 0
6.8372 	EXP 	text: height = 0.05
6.8372 	EXP 	text: height = 0.05
6.8372 	EXP 	text: height = 0.05
6.8372 	EXP 	text: text = 0
6.8414 	EXP 	text: height = 0.05
6.8414 	EXP 	text: height = 0.05
6.8414 	EXP 	text: height = 0.05
6.8414 	EXP 	text: text = 0
6.8457 	EXP 	text: height = 0.05
6.8457 	EXP 	text: height = 0.05
6.8457 	EXP 	text: height = 0.05
6.8457 	EXP 	text: text = 0
6.8500 	EXP 	text: height = 0.05
6.8500 	EXP 	text: height = 0.05
6.8500 	EXP 	text: height = 0.05
6.8500 	EXP 	text: text = 0
6.8543 	EXP 	text: height = 0.05
6.8543 	EXP 	text: height = 0.05
6.8543 	EXP 	text: height = 0.05
6.8543 	EXP 	text: text = 0
6.8605 	EXP 	text: height = 0.05
6.8605 	EXP 	text: height = 0.05
6.8605 	EXP 	text: height = 0.05
6.8605 	EXP 	text: text = 0
6.8654 	EXP 	text: height = 0.05
6.8654 	EXP 	text: height = 0.05
6.8654 	EXP 	text: height = 0.05
6.8654 	EXP 	text: text = 0
6.8699 	EXP 	text: height = 0.05
6.8699 	EXP 	text: height = 0.05
6.8699 	EXP 	text: height = 0.05
6.8699 	EXP 	text: text = 0
6.8741 	EXP 	text: height = 0.05
6.8741 	EXP 	text: height = 0.05
6.8741 	EXP 	text: height = 0.05
6.8741 	EXP 	text: text = 0
6.8785 	EXP 	text: height = 0.05
6.8785 	EXP 	text: height = 0.05
6.8785 	EXP 	text: height = 0.05
6.8785 	EXP 	text: text = 0
6.8828 	EXP 	text: height = 0.05
6.8828 	EXP 	text: height = 0.05
6.8828 	EXP 	text: height = 0.05
6.8828 	EXP 	text: text = 0
6.8872 	EXP 	text: height = 0.05
6.8872 	EXP 	text: height = 0.05
6.8872 	EXP 	text: height = 0.05
6.8872 	EXP 	text: text = 0
6.8914 	EXP 	text: height = 0.05
6.8914 	EXP 	text: height = 0.05
6.8914 	EXP 	text: height = 0.05
6.8914 	EXP 	text: text = 0
6.8956 	EXP 	text: height = 0.05
6.8956 	EXP 	text: height = 0.05
6.8956 	EXP 	text: height = 0.05
6.8956 	EXP 	text: text = 0
6.8997 	EXP 	text: height = 0.05
6.8997 	EXP 	text: height = 0.05
6.8997 	EXP 	text: height = 0.05
6.8997 	EXP 	text: text = 0
6.9039 	EXP 	text: height = 0.05
6.9039 	EXP 	text: height = 0.05
6.9039 	EXP 	text: height = 0.05
6.9039 	EXP 	text: text = 0
6.9093 	EXP 	text: height = 0.05
6.9093 	EXP 	text: height = 0.05
6.9093 	EXP 	text: height = 0.05
6.9093 	EXP 	text: text = 0
6.9141 	EXP 	text: height = 0.05
6.9141 	EXP 	text: height = 0.05
6.9141 	EXP 	text: height = 0.05
6.9141 	EXP 	text: text = 0
6.9183 	EXP 	text: height = 0.05
6.9183 	EXP 	text: height = 0.05
6.9183 	EXP 	text: height = 0.05
6.9183 	EXP 	text: text = 0
6.9227 	EXP 	text: height = 0.05
6.9227 	EXP 	text: height = 0.05
6.9227 	EXP 	text: height = 0.05
6.9227 	EXP 	text: text = 0
6.9270 	EXP 	text: height = 0.05
6.9270 	EXP 	text: height = 0.05
6.9270 	EXP 	text: height = 0.05
6.9270 	EXP 	text: text = 0
6.9315 	EXP 	text: height = 0.05
6.9315 	EXP 	text: height = 0.05
6.9315 	EXP 	text: height = 0.05
6.9315 	EXP 	text: text = 0
6.9357 	EXP 	text: height = 0.05
6.9357 	EXP 	text: height = 0.05
6.9357 	EXP 	text: height = 0.05
6.9357 	EXP 	text: text = 0
6.9398 	EXP 	text: height = 0.05
6.9398 	EXP 	text: height = 0.05
6.9398 	EXP 	text: height = 0.05
6.9398 	EXP 	text: text = 0
6.9440 	EXP 	text: height = 0.05
6.9440 	EXP 	text: height = 0.05
6.9440 	EXP 	text: height = 0.05
6.9440 	EXP 	text: text = 0
6.9485 	EXP 	text: height = 0.05
6.9485 	EXP 	text: height = 0.05
6.9485 	EXP 	text: height = 0.05
6.9485 	EXP 	text: text = 0
6.9552 	EXP 	text: height = 0.05
6.9552 	EXP 	text: height = 0.05
6.9552 	EXP 	text: height = 0.05
6.9552 	EXP 	text: text = 0
6.9604 	EXP 	text: height = 0.05
6.9604 	EXP 	text: height = 0.05
6.9604 	EXP 	text: height = 0.05
6.9604 	EXP 	text: text = 0
6.9646 	EXP 	text: height = 0.05
6.9646 	EXP 	text: height = 0.05
6.9646 	EXP 	text: height = 0.05
6.9646 	EXP 	text: text = 0
6.9688 	EXP 	text: height = 0.05
6.9688 	EXP 	text: height = 0.05
6.9688 	EXP 	text: height = 0.05
6.9688 	EXP 	text: text = 0
6.9732 	EXP 	text: height = 0.05
6.9732 	EXP 	text: height = 0.05
6.9732 	EXP 	text: height = 0.05
6.9732 	EXP 	text: text = 0
6.9774 	EXP 	text: height = 0.05
6.9774 	EXP 	text: height = 0.05
6.9774 	EXP 	text: height = 0.05
6.9774 	EXP 	text: text = 0
6.9817 	EXP 	text: height = 0.05
6.9817 	EXP 	text: height = 0.05
6.9817 	EXP 	text: height = 0.05
6.9817 	EXP 	text: text = 0
6.9861 	EXP 	text: height = 0.05
6.9861 	EXP 	text: height = 0.05
6.9861 	EXP 	text: height = 0.05
6.9861 	EXP 	text: text = 0
6.9905 	EXP 	text: height = 0.05
6.9905 	EXP 	text: height = 0.05
6.9905 	EXP 	text: height = 0.05
6.9905 	EXP 	text: text = 0
6.9947 	EXP 	text: height = 0.05
6.9947 	EXP 	text: height = 0.05
6.9947 	EXP 	text: height = 0.05
6.9947 	EXP 	text: text = 0
7.0011 	EXP 	text: height = 0.05
7.0011 	EXP 	text: height = 0.05
7.0011 	EXP 	text: height = 0.05
7.0011 	EXP 	text: text = 0
7.0064 	EXP 	text: height = 0.05
7.0064 	EXP 	text: height = 0.05
7.0064 	EXP 	text: height = 0.05
7.0064 	EXP 	text: text = 0
7.0110 	EXP 	text: height = 0.05
7.0110 	EXP 	text: height = 0.05
7.0110 	EXP 	text: height = 0.05
7.0110 	EXP 	text: text = 0
7.0154 	EXP 	text: height = 0.05
7.0154 	EXP 	text: height = 0.05
7.0154 	EXP 	text: height = 0.05
7.0154 	EXP 	text: text = 0
7.0199 	EXP 	text: height = 0.05
7.0199 	EXP 	text: height = 0.05
7.0199 	EXP 	text: height = 0.05
7.0199 	EXP 	text: text = 0
7.0242 	EXP 	text: height = 0.05
7.0242 	EXP 	text: height = 0.05
7.0242 	EXP 	text: height = 0.05
7.0242 	EXP 	text: text = 0
7.0287 	EXP 	text: height = 0.05
7.0287 	EXP 	text: height = 0.05
7.0287 	EXP 	text: height = 0.05
7.0287 	EXP 	text: text = 0
7.0333 	EXP 	text: height = 0.05
7.0333 	EXP 	text: height = 0.05
7.0333 	EXP 	text: height = 0.05
7.0333 	EXP 	text: text = 0
7.0381 	EXP 	text: height = 0.05
7.0381 	EXP 	text: height = 0.05
7.0381 	EXP 	text: height = 0.05
7.0381 	EXP 	text: text = 0
7.0429 	EXP 	text: height = 0.05
7.0429 	EXP 	text: height = 0.05
7.0429 	EXP 	text: height = 0.05
7.0429 	EXP 	text: text = 0
7.0491 	EXP 	text: height = 0.05
7.0491 	EXP 	text: height = 0.05
7.0491 	EXP 	text: height = 0.05
7.0491 	EXP 	text: text = 0
7.0549 	EXP 	text: height = 0.05
7.0549 	EXP 	text: height = 0.05
7.0549 	EXP 	text: height = 0.05
7.0549 	EXP 	text: text = 0
7.0599 	EXP 	text: height = 0.05
7.0599 	EXP 	text: height = 0.05
7.0599 	EXP 	text: height = 0.05
7.0599 	EXP 	text: text = 0
7.0647 	EXP 	text: height = 0.05
7.0647 	EXP 	text: height = 0.05
7.0647 	EXP 	text: height = 0.05
7.0647 	EXP 	text: text = 0
7.0695 	EXP 	text: height = 0.05
7.0695 	EXP 	text: height = 0.05
7.0695 	EXP 	text: height = 0.05
7.0695 	EXP 	text: text = 0
7.0741 	EXP 	text: height = 0.05
7.0741 	EXP 	text: height = 0.05
7.0741 	EXP 	text: height = 0.05
7.0741 	EXP 	text: text = 0
7.0788 	EXP 	text: height = 0.05
7.0788 	EXP 	text: height = 0.05
7.0788 	EXP 	text: height = 0.05
7.0788 	EXP 	text: text = 0
7.0838 	EXP 	text: height = 0.05
7.0838 	EXP 	text: height = 0.05
7.0838 	EXP 	text: height = 0.05
7.0838 	EXP 	text: text = 0
7.0885 	EXP 	text: height = 0.05
7.0885 	EXP 	text: height = 0.05
7.0885 	EXP 	text: height = 0.05
7.0885 	EXP 	text: text = 0
7.0931 	EXP 	text: height = 0.05
7.0931 	EXP 	text: height = 0.05
7.0931 	EXP 	text: height = 0.05
7.0931 	EXP 	text: text = 0
7.0985 	EXP 	text: height = 0.05
7.0985 	EXP 	text: height = 0.05
7.0985 	EXP 	text: height = 0.05
7.0985 	EXP 	text: text = 0
7.1032 	EXP 	text: height = 0.05
7.1032 	EXP 	text: height = 0.05
7.1032 	EXP 	text: height = 0.05
7.1032 	EXP 	text: text = 0
7.1078 	EXP 	text: height = 0.05
7.1078 	EXP 	text: height = 0.05
7.1078 	EXP 	text: height = 0.05
7.1078 	EXP 	text: text = 0
7.1124 	EXP 	text: height = 0.05
7.1124 	EXP 	text: height = 0.05
7.1124 	EXP 	text: height = 0.05
7.1124 	EXP 	text: text = 0
7.1169 	EXP 	text: height = 0.05
7.1169 	EXP 	text: height = 0.05
7.1169 	EXP 	text: height = 0.05
7.1169 	EXP 	text: text = 0
7.1215 	EXP 	text: height = 0.05
7.1215 	EXP 	text: height = 0.05
7.1215 	EXP 	text: height = 0.05
7.1215 	EXP 	text: text = 0
7.1259 	EXP 	text: height = 0.05
7.1259 	EXP 	text: height = 0.05
7.1259 	EXP 	text: height = 0.05
7.1259 	EXP 	text: text = 0
7.1305 	EXP 	text: height = 0.05
7.1305 	EXP 	text: height = 0.05
7.1305 	EXP 	text: height = 0.05
7.1305 	EXP 	text: text = 0
7.1350 	EXP 	text: height = 0.05
7.1350 	EXP 	text: height = 0.05
7.1350 	EXP 	text: height = 0.05
7.1350 	EXP 	text: text = 0
7.1397 	EXP 	text: height = 0.05
7.1397 	EXP 	text: height = 0.05
7.1397 	EXP 	text: height = 0.05
7.1397 	EXP 	text: text = 0
7.1451 	EXP 	text: height = 0.05
7.1451 	EXP 	text: height = 0.05
7.1451 	EXP 	text: height = 0.05
7.1451 	EXP 	text: text = 0
7.1503 	EXP 	text: height = 0.05
7.1503 	EXP 	text: height = 0.05
7.1503 	EXP 	text: height = 0.05
7.1503 	EXP 	text: text = 0
7.1550 	EXP 	text: height = 0.05
7.1550 	EXP 	text: height = 0.05
7.1550 	EXP 	text: height = 0.05
7.1550 	EXP 	text: text = 0
7.1601 	EXP 	text: height = 0.05
7.1601 	EXP 	text: height = 0.05
7.1601 	EXP 	text: height = 0.05
7.1601 	EXP 	text: text = 0
7.1647 	EXP 	text: height = 0.05
7.1647 	EXP 	text: height = 0.05
7.1647 	EXP 	text: height = 0.05
7.1647 	EXP 	text: text = 0
7.1693 	EXP 	text: height = 0.05
7.1693 	EXP 	text: height = 0.05
7.1693 	EXP 	text: height = 0.05
7.1693 	EXP 	text: text = 0
7.1737 	EXP 	text: height = 0.05
7.1737 	EXP 	text: height = 0.05
7.1737 	EXP 	text: height = 0.05
7.1737 	EXP 	text: text = 0
7.1783 	EXP 	text: height = 0.05
7.1783 	EXP 	text: height = 0.05
7.1783 	EXP 	text: height = 0.05
7.1783 	EXP 	text: text = 0
7.1828 	EXP 	text: height = 0.05
7.1828 	EXP 	text: height = 0.05
7.1828 	EXP 	text: height = 0.05
7.1828 	EXP 	text: text = 0
7.1874 	EXP 	text: height = 0.05
7.1874 	EXP 	text: height = 0.05
7.1874 	EXP 	text: height = 0.05
7.1874 	EXP 	text: text = 0
7.1928 	EXP 	text: height = 0.05
7.1928 	EXP 	text: height = 0.05
7.1928 	EXP 	text: height = 0.05
7.1928 	EXP 	text: text = 0
7.1978 	EXP 	text: height = 0.05
7.1978 	EXP 	text: height = 0.05
7.1978 	EXP 	text: height = 0.05
7.1978 	EXP 	text: text = 0
7.2023 	EXP 	text: height = 0.05
7.2023 	EXP 	text: height = 0.05
7.2023 	EXP 	text: height = 0.05
7.2023 	EXP 	text: text = 0
7.2067 	EXP 	text: height = 0.05
7.2067 	EXP 	text: height = 0.05
7.2067 	EXP 	text: height = 0.05
7.2067 	EXP 	text: text = 0
7.2113 	EXP 	text: height = 0.05
7.2113 	EXP 	text: height = 0.05
7.2113 	EXP 	text: height = 0.05
7.2113 	EXP 	text: text = 0
7.2160 	EXP 	text: height = 0.05
7.2160 	EXP 	text: height = 0.05
7.2160 	EXP 	text: height = 0.05
7.2160 	EXP 	text: text = 0
7.2207 	EXP 	text: height = 0.05
7.2207 	EXP 	text: height = 0.05
7.2207 	EXP 	text: height = 0.05
7.2207 	EXP 	text: text = 0
7.2254 	EXP 	text: height = 0.05
7.2254 	EXP 	text: height = 0.05
7.2254 	EXP 	text: height = 0.05
7.2254 	EXP 	text: text = 0
7.2299 	EXP 	text: height = 0.05
7.2299 	EXP 	text: height = 0.05
7.2299 	EXP 	text: height = 0.05
7.2299 	EXP 	text: text = 0
7.2345 	EXP 	text: height = 0.05
7.2345 	EXP 	text: height = 0.05
7.2345 	EXP 	text: height = 0.05
7.2345 	EXP 	text: text = 0
7.2396 	EXP 	text: height = 0.05
7.2396 	EXP 	text: height = 0.05
7.2396 	EXP 	text: height = 0.05
7.2396 	EXP 	text: text = 0
7.2444 	EXP 	text: height = 0.05
7.2444 	EXP 	text: height = 0.05
7.2444 	EXP 	text: height = 0.05
7.2444 	EXP 	text: text = 0
7.2490 	EXP 	text: height = 0.05
7.2490 	EXP 	text: height = 0.05
7.2490 	EXP 	text: height = 0.05
7.2490 	EXP 	text: text = 0
7.2537 	EXP 	text: height = 0.05
7.2537 	EXP 	text: height = 0.05
7.2537 	EXP 	text: height = 0.05
7.2537 	EXP 	text: text = 0
7.2581 	EXP 	text: height = 0.05
7.2581 	EXP 	text: height = 0.05
7.2581 	EXP 	text: height = 0.05
7.2581 	EXP 	text: text = 0
7.2627 	EXP 	text: height = 0.05
7.2627 	EXP 	text: height = 0.05
7.2627 	EXP 	text: height = 0.05
7.2627 	EXP 	text: text = 0
7.2672 	EXP 	text: height = 0.05
7.2672 	EXP 	text: height = 0.05
7.2672 	EXP 	text: height = 0.05
