1.5018 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
6.6069 	EXP 	text: text = 0
6.6113 	EXP 	text: height = 0.05
6.6113 	EXP 	text: height = 0.05
6.6113 	EXP 	text: height = 0.05
6.6113 	EXP 	text: text = 0
6.6154 	EXP 	text: height = 0.05
6.6154 	EXP 	text: height = 0.05
6.6154 	EXP 	text: height = 0.05
6.6154 	EXP 	text: text = 0
6.6198 	EXP 	text: height = 0.05
6.6198 	EXP 	text: height = 0.05
6.6198 	EXP 	text: height = 0.05
6.6198 	EXP 	text: text = 0
6.6240 	EXP 	text: height = 0.05
6.6240 	EXP 	text: height = 0.05
6.6240 	EXP 	text: height = 0.05
6.6240 	EXP 	text: text = 0
6.6281 	EXP 	text: height = 0.05
6.6281 	EXP 	text: height = 0.05
6.6281 	EXP 	text: height = 0.05
6.6281 	EXP 	text: text = 0
6.6323 	EXP 	text: height = 0.05
6.6323 	EXP 	text: height = 0.05
6.6323 	EXP 	text: height = 0.05
6.6323 	EXP 	text: text = 0
6.6366 	EXP 	text: height = 0.05
6.6366 	EXP 	text: height = 0.05
6.6366 	EXP 	text: height = 0.05
6.6366 	EXP 	text: text = 0
6.6407 	EXP 	text: height = 0.05
6.6407 	EXP 	text: height = 0.05
6.6407 	EXP 	text: height = 0.05
6.6407 	EXP 	text: text = 0
6.6449 	EXP 	text: height = 0.05
6.6449 	EXP 	text: height = 0.05
6.6449 	EXP 	text: height = 0.05
6.6449 	EXP 	text: text = 0
6.6508 	EXP 	text: height = 0.05
6.6508 	EXP 	text: height = 0.05
6.6508 	EXP 	text: height = 0.05
6.6508 	EXP 	text: text = 0
6.6555 	EXP 	text: height = 0.05
6.6555 	EXP 	text: height = 0.05
6.6555 	EXP 	text: height = 0.05
6.6555 	EXP 	text: text = 0
6.6601 	EXP 	text: height = 0.05
6.6601 	EXP 	text: height = 0.05
6.6601 	EXP 	text: height = 0.05
6.6601 	EXP 	text: text = 0
6.6643 	EXP 	text: height = 0.05
6.6643 	EXP 	text: height = 0.05
6.6643 	EXP 	text: height = 0.05
6.6643 	EXP 	text: text = 0
6.6686 	EXP 	text: height = 0.05
6.6686 	EXP 	text: height = 0.05
6.6686 	EXP 	text: height = 0.05
6.6686 	EXP 	text: text = 0
6.6728 	EXP 	text: height = 0.05
6.6728 	EXP 	text: height = 0.05
6.6728 	EXP 	text: height = 0.05
6.6728 	EXP 	text: text = 0
6.6773 	EXP 	text: height = 0.05
6.6773 	EXP 	text: height = 0.05
6.6773 	EXP 	text: height = 0.05
6.6773 	EXP 	text: text = 0
6.6820 	EXP 	text: height = 0.05
6.6820 	EXP 	text: height = 0.05
6.6820 	EXP 	text: height = 0.05
6.6820 	EXP 	text: text = 0
6.6866 	EXP 	text: height = 0.05
6.6866 	EXP 	text: height = 0.05
6.6866 	EXP 	text: height = 0.05
6.6866 	EXP 	text: text = 0
6.6910 	EXP 	text: height = 0.05
6.6910 	EXP 	text: height = 0.05
6.6910 	EXP 	text: height = 0.05
6.6910 	EXP 	text: text = 0
6.6966 	EXP 	text: height = 0.05
6.6966 	EXP 	text: height = 0.05
6.6966 	EXP 	text: height = 0.05
6.6966 	EXP 	text: text = 0
6.7009 	EXP 	text: height = 0.05
6.7009 	EXP 	text: height = 0.05
6.7009 	EXP 	text: height = 0.05
6.7009 	EXP 	text: text = 0
6.7055 	EXP 	text: height = 0.05
6.7055 	EXP 	text: height = 0.05
6.7055 	EXP 	text: height = 0.05
6.7055 	EXP 	text: text = 0
6.7096 	EXP 	text: height = 0.05
6.7096 	EXP 	text: height = 0.05
6.7096 	EXP 	text: height = 0.05
6.7096 	EXP 	text: text = 0
6.7138 	EXP 	text: height = 0.05
6.7138 	EXP 	text: height = 0.05
6.7138 	EXP 	text: height = 0.05
6.7138 	EXP 	text: text = 0
6.7180 	EXP 	text: height = 0.05
6.7180 	EXP 	text: height = 0.05
6.7180 	EXP 	text: height = 0.05
6.7180 	EXP 	text: text = 0
6.7224 	EXP 	text: height = 0.05
6.7224 	EXP 	text: height = 0.05
6.7224 	EXP 	text: height = 0.05
6.7224 	EXP 	text: text = 0
6.7268 	EXP 	text: height = 0.05
6.7268 	EXP 	text: height = 0.05
6.7268 	EXP 	text: height = 0.05
6.7268 	EXP 	text: text = 0
6.7312 	EXP 	text: height = 0.05
6.7312 	EXP 	text: height = 0.05
6.7312 	EXP 	text: height = 0.05
6.7312 	EXP 	text: text = 0
6.7354 	EXP 	text: height = 0.05
6.7354 	EXP 	text: height = 0.05
6.7354 	EXP 	text: height = 0.05
6.7354 	EXP 	text: text = 0
6.7395 	EXP 	text: height = 0.05
6.7395 	EXP 	text: height = 0.05
6.7395 	EXP 	text: height = 0.05
6.7395 	EXP 	text: text = 0
6.7437 	EXP 	text: height = 0.05
6.7437 	EXP 	text: height = 0.05
6.7437 	EXP 	text: height = 0.05
6.7437 	EXP 	text: text = 0
6.7482 	EXP 	text: height = 0.05
6.7482 	EXP 	text: height = 0.05
6.7482 	EXP 	text: height = 0.05
6.7482 	EXP 	text: text = 0
6.7523 	EXP 	text: height = 0.05
6.7523 	EXP 	text: height = 0.05
6.7523 	EXP 	text: height = 0.05
6.7523 	EXP 	text: text = 0
6.7566 	EXP 	text: height = 0.05
6.7566 	EXP 	text: height = 0.05
6.7566 	EXP 	text: height = 0.05
6.7566 	EXP 	text: text = 0
6.7610 	EXP 	text: height = 0.05
6.7610 	EXP 	text: height = 0.05
6.7610 	EXP 	text: height = 0.05
6.7610 	EXP 	text: text = 0
6.7650 	EXP 	text: height = 0.05
6.7650 	EXP 	text: height = 0.05
6.7650 	EXP 	text: height = 0.05
6.7650 	EXP 	text: text = 0
6.7692 	EXP 	text: height = 0.05
6.7692 	EXP 	text: height = 0.05
6.7692 	EXP 	text: height = 0.05
6.7692 	EXP 	text: text = 0
6.7734 	EXP 	text: height = 0.05
6.7734 	EXP 	text: height = 0.05
6.7734 	EXP 	text: height = 0.05
6.7734 	EXP 	text: text = 0
6.7776 	EXP 	text: height = 0.05
6.7776 	EXP 	text: height = 0.05
6.7776 	EXP 	text: height = 0.05
6.7776 	EXP 	text: text = 0
6.7817 	EXP 	text: height = 0.05
6.7817 	EXP 	text: height = 0.05
6.7817 	EXP 	text: height = 0.05
6.7817 	EXP 	text: text = 0
6.7860 	EXP 	text: height = 0.05
6.7860 	EXP 	text: height = 0.05
6.7860 	EXP 	text: height = 0.05
6.7860 	EXP 	text: text = 0
6.7903 	EXP 	text: height = 0.05
6.7903 	EXP 	text: height = 0.05
6.7903 	EXP 	text: height = 0.05
6.7903 	EXP 	text: text = 0
6.7947 	EXP 	text: height = 0.05
6.7947 	EXP 	text: height = 0.05
6.7947 	EXP 	text: height = 0.05
6.7947 	EXP 	text: text = 0
6.7988 	EXP 	text: height = 0.05
6.7988 	EXP 	text: height = 0.05
6.7988 	EXP 	text: height = 0.05
6.7988 	EXP 	text: text = 0
6.8030 	EXP 	text: height = 0.05
6.8030 	EXP 	text: height = 0.05
6.8030 	EXP 	text: height = 0.05
6.8030 	EXP 	text: text = 0
6.8072 	EXP 	text: height = 0.05
6.8072 	EXP 	text: height = 0.05
6.8072 	EXP 	text: height = 0.05
6.8072 	EXP 	text: text = 0
6.8114 	EXP 	text: height = 0.05
6.8114 	EXP 	text: height = 0.05
6.8114 	EXP 	text: height = 0.05
6.8114 	EXP 	text: text = 0
6.8155 	EXP 	text: height = 0.05
6.8155 	EXP 	text: height = 0.05
6.8155 	EXP 	text: height = 0.05
6.8155 	EXP 	text: text = 0
6.8204 	EXP 	text: height = 0.05
6.8204 	EXP 	text: height = 0.05
6.8204 	EXP 	text: height = 0.05
6.8204 	EXP 	text: text = 0
6.8255 	EXP 	text: height = 0.05
6.8255 	EXP 	text: height = 0.05
6.8255 	EXP 	text: height = 0.05
6.8255 	EXP 	text: text = 0
6.8298 	EXP 	text: height = 0.05
6.8298 	EXP 	text: height = 0.05
6.8298 	EXP 	text: height = 0.05
6.8298 	EXP 	text: text = 0
6.8340 	EXP 	text: height = 0.05
6.8340 	EXP 	text: height = 0.05
6.8340 	EXP 	text: height = 0.05
6.8340 	EXP 	text: text = 0
6.8383 	EXP 	text: height = 0.05
6.8383 	EXP 	text: height = 0.05
6.8383 	EXP 	text: height = 0.05
6.8383 	EXP 	text: text = 0
6.8425 	EXP 	text: height = 0.05
6.8425 	EXP 	text: height = 0.05
6.8425 	EXP 	text: height = 0.05
6.8425 	EXP 	text: text = 0
6.8466 	EXP 	text: height = 0.05
6.8466 	EXP 	text: height = 0.05
6.8466 	EXP 	text: height = 0.05
6.8466 	EXP 	text: text = 0
6.8522 	EXP 	text: height = 0.05
6.8522 	EXP 	text: height = 0.05
6.8522 	EXP 	text: height = 0.05
6.8522 	EXP 	text: text = 0
6.8567 	EXP 	text: height = 0.05
6.8567 	EXP 	text: height = 0.05
6.8567 	EXP 	text: height = 0.05
6.8567 	EXP 	text: text = 0
6.8611 	EXP 	text: height = 0.05
6.8611 	EXP 	text: height = 0.05
6.8611 	EXP 	text: height = 0.05
6.8611 	EXP 	text: text = 0
6.8654 	EXP 	text: height = 0.05
6.8654 	EXP 	text: height = 0.05
6.8654 	EXP 	text: height = 0.05
6.8654 	EXP 	text: text = 0
6.8700 	EXP 	text: height = 0.05
6.8700 	EXP 	text: height = 0.05
6.8700 	EXP 	text: height = 0.05
6.8700 	EXP 	text: text = 0
6.8742 	EXP 	text: height = 0.05
6.8742 	EXP 	text: height = 0.05
6.8742 	EXP 	text: height = 0.05
6.8742 	EXP 	text: text = 0
6.8784 	EXP 	text: height = 0.05
6.8784 	EXP 	text: height = 0.05
6.8784 	EXP 	text: height = 0.05
6.8784 	EXP 	text: text = 0
6.8827 	EXP 	text: height = 0.05
6.8827 	EXP 	text: height = 0.05
6.8827 	EXP 	text: height = 0.05
6.8827 	EXP 	text: text = 0
6.8870 	EXP 	text: height = 0.05
6.8870 	EXP 	text: height = 0.05
6.8870 	EXP 	text: height = 0.05
6.8870 	EXP 	text: text = 0
6.8912 	EXP 	text: height = 0.05
6.8912 	EXP 	text: height = 0.05
6.8912 	EXP 	text: height = 0.05
6.8912 	EXP 	text: text = 0
6.8980 	EXP 	text: height = 0.05
6.8980 	EXP 	text: height = 0.05
6.8980 	EXP 	text: height = 0.05
6.8980 	EXP 	text: text = 0
6.9218 	EXP 	text: height = 0.05
6.9218 	EXP 	text: height = 0.05
6.9218 	EXP 	text: height = 0.05
6.9218 	EXP 	text: text = 0
6.9282 	EXP 	text: height = 0.05
6.9282 	EXP 	text: height = 0.05
6.9282 	EXP 	text: height = 0.05
6.9282 	EXP 	text: text = 0
6.9358 	EXP 	text: height = 0.05
6.9358 	EXP 	text: height = 0.05
6.9358 	EXP 	text: height = 0.05
6.9358 	EXP 	text: text = 0
6.9403 	EXP 	text: height = 0.05
6.9403 	EXP 	text: height = 0.05
6.9403 	EXP 	text: height = 0.05
6.9403 	EXP 	text: text = 0
6.9472 	EXP 	text: height = 0.05
6.9472 	EXP 	text: height = 0.05
6.9472 	EXP 	text: height = 0.05
6.9472 	EXP 	text: text = 0
6.9514 	EXP 	text: height = 0.05
6.9514 	EXP 	text: height = 0.05
6.9514 	EXP 	text: height = 0.05
6.9514 	EXP 	text: text = 0
6.9587 	EXP 	text: height = 0.05
6.9587 	EXP 	text: height = 0.05
6.9587 	EXP 	text: height = 0.05
6.9587 	EXP 	text: text = 0
6.9632 	EXP 	text: height = 0.05
6.9632 	EXP 	text: height = 0.05
6.9632 	EXP 	text: height = 0.05
6.9632 	EXP 	text: text = 0
6.9703 	EXP 	text: height = 0.05
6.9703 	EXP 	text: height = 0.05
6.9703 	EXP 	text: height = 0.05
6.9703 	EXP 	text: text = 0
6.9744 	EXP 	text: height = 0.05
6.9744 	EXP 	text: height = 0.05
6.9744 	EXP 	text: height = 0.05
6.9744 	EXP 	text: text = 0
6.9800 	EXP 	text: height = 0.05
6.9800 	EXP 	text: height = 0.05
6.9800 	EXP 	text: height = 0.05
6.9800 	EXP 	text: text = 0
6.9844 	EXP 	text: height = 0.05
6.9844 	EXP 	text: height = 0.05
6.9844 	EXP 	text: height = 0.05
6.9844 	EXP 	text: text = 0
6.9893 	EXP 	text: height = 0.05
6.9893 	EXP 	text: height = 0.05
6.9893 	EXP 	text: height = 0.05
6.9893 	EXP 	text: text = 0
6.9942 	EXP 	text: height = 0.05
6.9942 	EXP 	text: height = 0.05
6.9942 	EXP 	text: height = 0.05
6.9942 	EXP 	text: text = 0
6.9991 	EXP 	text: height = 0.05
6.9991 	EXP 	text: height = 0.05
6.9991 	EXP 	text: height = 0.05
6.9991 	EXP 	text: text = 0
7.0034 	EXP 	text: height = 0.05
7.0034 	EXP 	text: height = 0.05
7.0034 	EXP 	text: height = 0.05
7.0034 	EXP 	text: text = 0
7.0079 	EXP 	text: height = 0.05
7.0079 	EXP 	text: height = 0.05
7.0079 	EXP 	text: height = 0.05
7.0079 	EXP 	text: text = 0
7.0123 	EXP 	text: height = 0.05
7.0123 	EXP 	text: height = 0.05
7.0123 	EXP 	text: height = 0.05
7.0123 	EXP 	text: text = 0
7.0168 	EXP 	text: height = 0.05
7.0168 	EXP 	text: height = 0.05
7.0168 	EXP 	text: height = 0.05
7.0168 	EXP 	text: text = 0
7.0233 	EXP 	text: height = 0.05
7.0233 	EXP 	text: height = 0.05
7.0233 	EXP 	text: height = 0.05
7.0233 	EXP 	text: text = 0
7.0287 	EXP 	text: height = 0.05
7.0287 	EXP 	text: height = 0.05
7.0287 	EXP 	text: height = 0.05
7.0287 	EXP 	text: text = 0
7.0330 	EXP 	text: height = 0.05
7.0330 	EXP 	text: height = 0.05
7.0330 	EXP 	text: height = 0.05
7.0330 	EXP 	text: text = 0
7.0373 	EXP 	text: height = 0.05
7.0373 	EXP 	text: height = 0.05
7.0373 	EXP 	text: height = 0.05
7.0373 	EXP 	text: text = 0
7.0421 	EXP 	text: height = 0.05
7.0421 	EXP 	text: height = 0.05
7.0421 	EXP 	text: height = 0.05
7.0421 	EXP 	text: text = 0
7.0463 	EXP 	text: height = 0.05
7.0463 	EXP 	text: height = 0.05
7.0463 	EXP 	text: height = 0.05
7.0463 	EXP 	text: text = 0
7.0506 	EXP 	text: height = 0.05
7.0506 	EXP 	text: height = 0.05
7.0506 	EXP 	text: height = 0.05
7.0506 	EXP 	text: text = 0
7.0550 	EXP 	text: height = 0.05
7.0550 	EXP 	text: height = 0.05
7.0550 	EXP 	text: height = 0.05
7.0550 	EXP 	text: text = 0
7.0594 	EXP 	text: height = 0.05
7.0594 	EXP 	text: height = 0.05
7.0594 	EXP 	text: height = 0.05
7.0594 	EXP 	text: text = 0
7.0635 	EXP 	text: height = 0.05
7.0635 	EXP 	text: height = 0.05
7.0635 	EXP 	text: height = 0.05
7.0635 	EXP 	text: text = 0
7.0678 	EXP 	text: height = 0.05
7.0678 	EXP 	text: height = 0.05
7.0678 	EXP 	text: height = 0.05
7.0678 	EXP 	text: text = 0
7.0723 	EXP 	text: height = 0.05
7.0723 	EXP 	text: height = 0.05
7.0723 	EXP 	text: height = 0.05
7.0723 	EXP 	text: text = 0
7.0767 	EXP 	text: height = 0.05
7.0767 	EXP 	text: height = 0.05
7.0767 	EXP 	text: height = 0.05
7.0767 	EXP 	text: text = 0
7.0808 	EXP 	text: height = 0.05
7.0808 	EXP 	text: height = 0.05
7.0808 	EXP 	text: height = 0.05
7.0808 	EXP 	text: text = 0
7.0871 	EXP 	text: height = 0.05
7.0871 	EXP 	text: height = 0.05
7.0871 	EXP 	text: height = 0.05
7.0871 	EXP 	text: text = 0
7.0921 	EXP 	text: height = 0.05
7.0921 	EXP 	text: height = 0.05
7.0921 	EXP 	text: height = 0.05
7.0921 	EXP 	text: text = 0
7.0963 	EXP 	text: height = 0.05
7.0963 	EXP 	text: height = 0.05
7.0963 	EXP 	text: height = 0.05
7.0963 	EXP 	text: text = 0
7.1005 	EXP 	text: height = 0.05
7.1005 	EXP 	text: height = 0.05
7.1005 	EXP 	text: height = 0.05
7.1005 	EXP 	text: text = 0
7.1054 	EXP 	text: height = 0.05
7.1054 	EXP 	text: height = 0.05
7.1054 	EXP 	text: height = 0.05
7.1054 	EXP 	text: text = 0
7.1098 	EXP 	text: height = 0.05
7.1098 	EXP 	text: height = 0.05
7.1098 	EXP 	text: height = 0.05
7.1098 	EXP 	text: text = 0
7.1142 	EXP 	text: height = 0.05
7.1142 	EXP 	text: height = 0.05
7.1142 	EXP 	text: height = 0.05
7.1142 	EXP 	text: text = 0
7.1188 	EXP 	text: height = 0.05
7.1188 	EXP 	text: height = 0.05
7.1188 	EXP 	text: height = 0.05
7.1188 	EXP 	text: text = 0
7.1232 	EXP 	text: height = 0.05
7.1232 	EXP 	text: height = 0.05
7.1232 	EXP 	text: height = 0.05
7.1232 	EXP 	text: text = 0
7.1278 	EXP 	text: height = 0.05
7.1278 	EXP 	text: height = 0.05
7.1278 	EXP 	text: height = 0.05
7.1278 	EXP 	text: text = 0
7.1324 	EXP 	text: height = 0.05
7.1324 	EXP 	text: height = 0.05
7.1324 	EXP 	text: height = 0.05
7.1324 	EXP 	text: text = 0
7.1372 	EXP 	text: height = 0.05
7.1372 	EXP 	text: height = 0.05
7.1372 	EXP 	text: height = 0.05
7.1372 	EXP 	text: text = 0
7.1420 	EXP 	text: height = 0.05
7.1420 	EXP 	text: height = 0.05
7.1420 	EXP 	text: height = 0.05
7.1420 	EXP 	text: text = 0
7.1463 	EXP 	text: height = 0.05
7.1463 	EXP 	text: height = 0.05
7.1463 	EXP 	text: height = 0.05
7.1463 	EXP 	text: text = 0
7.1506 	EXP 	text: height = 0.05
7.1506 	EXP 	text: height = 0.05
7.1506 	EXP 	text: height = 0.05
7.1506 	EXP 	text: text = 0
7.1551 	EXP 	text: height = 0.05
7.1551 	EXP 	text: height = 0.05
7.1551 	EXP 	text: height = 0.05
7.1551 	EXP 	text: text = 0
7.1594 	EXP 	text: height = 0.05
7.1594 	EXP 	text: height = 0.05
7.1594 	EXP 	text: height = 0.05
7.1594 	EXP 	text: text = 0
7.1637 	EXP 	text: height = 0.05
7.1637 	EXP 	text: height = 0.05
7.1637 	EXP 	text: height = 0.05
7.1637 	EXP 	text: text = 0
7.1681 	EXP 	text: height = 0.05
7.1681 	EXP 	text: height = 0.05
7.1681 	EXP 	text: height = 0.05
7.1681 	EXP 	text: text = 0
7.1729 	EXP 	text: height = 0.05
7.1729 	EXP 	text: height = 0.05
7.1729 	EXP 	text: height = 0.05
7.1729 	EXP 	text: text = 0
7.1776 	EXP 	text: height = 0.05
7.1776 	EXP 	text: height = 0.05
7.1776 	EXP 	text: height = 0.05
7.1776 	EXP 	text: text = 0
7.1824 	EXP 	text: height = 0.05
7.1824 	EXP 	text: height = 0.05
7.1824 	EXP 	text: height = 0.05
7.1824 	EXP 	text: text = 0
7.1872 	EXP 	text: height = 0.05
7.1872 	EXP 	text: height = 0.05
7.1872 	EXP 	text: height = 0.05
7.1872 	EXP 	text: text = 0
7.1917 	EXP 	text: height = 0.05
7.1917 	EXP 	text: height = 0.05
7.1917 	EXP 	text: height = 0.05
7.1917 	EXP 	text: text = 0
7.1960 	EXP 	text: height = 0.05
7.1960 	EXP 	text: height = 0.05
7.1960 	EXP 	text: height = 0.05
7.1960 	EXP 	text: text = 0
7.2002 	EXP 	text: height = 0.05
7.2002 	EXP 	text: height = 0.05
7.2002 	EXP 	text: height = 0.05
7.2002 	EXP 	text: text = 0
7.2046 	EXP 	text: height = 0.05
7.2046 	EXP 	text: height = 0.05
7.2046 	EXP 	text: height = 0.05
7.2046 	EXP 	text: text = 0
7.2089 	EXP 	text: height = 0.05
7.2089 	EXP 	text: height = 0.05
7.2089 	EXP 	text: height = 0.05
7.2089 	EXP 	text: text = 0
7.2132 	EXP 	text: height = 0.05
7.2132 	EXP 	text: height = 0.05
7.2132 	EXP 	text: height = 0.05
7.2132 	EXP 	text: text = 0
7.2176 	EXP 	text: height = 0.05
7.2176 	EXP 	text: height = 0.05
7.2176 	EXP 	text: height = 0.05
7.2176 	EXP 	text: text = 0
7.2221 	EXP 	text: height = 0.05
7.2221 	EXP 	text: height = 0.05
7.2221 	EXP 	text: height = 0.05
7.2221 	EXP 	text: text = 0
7.2285 	EXP 	text: height = 0.05
7.2285 	EXP 	text: height = 0.05
7.2285 	EXP 	text: height = 0.05
7.2285 	EXP 	text: text = 0
7.2332 	EXP 	text: height = 0.05
7.2332 	EXP 	text: height = 0.05
7.2332 	EXP 	text: height = 0.05
7.2332 	EXP 	text: text = 0
7.2381 	EXP 	text: height = 0.05
7.2381 	EXP 	text: height = 0.05
7.2381 	EXP 	text: height = 0.05
7.2381 	EXP 	text: text = 0
7.2428 	EXP 	text: height = 0.05
7.2428 	EXP 	text: height = 0.05
