1.5119 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
5.9300 	EXP 	text: height = 0.05
5.9300 	EXP 	text: text = 0
5.9371 	EXP 	text: height = 0.05
5.9371 	EXP 	text: height = 0.05
5.9371 	EXP 	text: height = 0.05
5.9371 	EXP 	text: text = 0
5.9421 	EXP 	text: height = 0.05
5.9421 	EXP 	text: height = 0.05
5.9421 	EXP 	text: height = 0.05
5.9421 	EXP 	text: text = 0
5.9493 	EXP 	text: height = 0.05
5.9493 	EXP 	text: height = 0.05
5.9493 	EXP 	text: height = 0.05
5.9493 	EXP 	text: text = 0
5.9534 	EXP 	text: height = 0.05
5.9534 	EXP 	text: height = 0.05
5.9534 	EXP 	text: height = 0.05
5.9534 	EXP 	text: text = 0
5.9603 	EXP 	text: height = 0.05
5.9603 	EXP 	text: height = 0.05
5.9603 	EXP 	text: height = 0.05
5.9603 	EXP 	text: text = 0
5.9644 	EXP 	text: height = 0.05
5.9644 	EXP 	text: height = 0.05
5.9644 	EXP 	text: height = 0.05
5.9644 	EXP 	text: text = 0
5.9714 	EXP 	text: height = 0.05
5.9714 	EXP 	text: height = 0.05
5.9714 	EXP 	text: height = 0.05
5.9714 	EXP 	text: text = 0
5.9756 	EXP 	text: height = 0.05
5.9756 	EXP 	text: height = 0.05
5.9756 	EXP 	text: height = 0.05
5.9756 	EXP 	text: text = 0
5.9831 	EXP 	text: height = 0.05
5.9831 	EXP 	text: height = 0.05
5.9831 	EXP 	text: height = 0.05
5.9831 	EXP 	text: text = 0
5.9880 	EXP 	text: height = 0.05
5.9880 	EXP 	text: height = 0.05
5.9880 	EXP 	text: height = 0.05
5.9880 	EXP 	text: text = 0
5.9951 	EXP 	text: height = 0.05
5.9951 	EXP 	text: height = 0.05
5.9951 	EXP 	text: height = 0.05
5.9951 	EXP 	text: text = 0
6.0000 	EXP 	text: height = 0.05
6.0000 	EXP 	text: height = 0.05
6.0000 	EXP 	text: height = 0.05
6.0000 	EXP 	text: text = 0
6.0074 	EXP 	text: height = 0.05
6.0074 	EXP 	text: height = 0.05
6.0074 	EXP 	text: height = 0.05
6.0074 	EXP 	text: text = 0
6.0120 	EXP 	text: height = 0.05
6.0120 	EXP 	text: height = 0.05
6.0120 	EXP 	text: height = 0.05
6.0120 	EXP 	text: text = 0
6.0197 	EXP 	text: height = 0.05
6.0197 	EXP 	text: height = 0.05
6.0197 	EXP 	text: height = 0.05
6.0197 	EXP 	text: text = 0
6.0241 	EXP 	text: height = 0.05
6.0241 	EXP 	text: height = 0.05
6.0241 	EXP 	text: height = 0.05
6.0241 	EXP 	text: text = 0
6.0323 	EXP 	text: height = 0.05
6.0323 	EXP 	text: height = 0.05
6.0323 	EXP 	text: height = 0.05
6.0323 	EXP 	text: text = 0
6.0374 	EXP 	text: height = 0.05
6.0374 	EXP 	text: height = 0.05
6.0374 	EXP 	text: height = 0.05
6.0374 	EXP 	text: text = 0
6.0450 	EXP 	text: height = 0.05
6.0450 	EXP 	text: height = 0.05
6.0450 	EXP 	text: height = 0.05
6.0450 	EXP 	text: text = 0
6.0496 	EXP 	text: height = 0.05
6.0496 	EXP 	text: height = 0.05
6.0496 	EXP 	text: height = 0.05
6.0496 	EXP 	text: text = 0
6.0571 	EXP 	text: height = 0.05
6.0571 	EXP 	text: height = 0.05
6.0571 	EXP 	text: height = 0.05
6.0571 	EXP 	text: text = 0
6.0623 	EXP 	text: height = 0.05
6.0623 	EXP 	text: height = 0.05
6.0623 	EXP 	text: height = 0.05
6.0623 	EXP 	text: text = 0
6.0702 	EXP 	text: height = 0.05
6.0702 	EXP 	text: height = 0.05
6.0702 	EXP 	text: height = 0.05
6.0702 	EXP 	text: text = 0
6.0748 	EXP 	text: height = 0.05
6.0748 	EXP 	text: height = 0.05
6.0748 	EXP 	text: height = 0.05
6.0748 	EXP 	text: text = 0
6.0817 	EXP 	text: height = 0.05
6.0817 	EXP 	text: height = 0.05
6.0817 	EXP 	text: height = 0.05
6.0817 	EXP 	text: text = 0
6.0858 	EXP 	text: height = 0.05
6.0858 	EXP 	text: height = 0.05
6.0858 	EXP 	text: height = 0.05
6.0858 	EXP 	text: text = 0
6.0932 	EXP 	text: height = 0.05
6.0932 	EXP 	text: height = 0.05
6.0932 	EXP 	text: height = 0.05
6.0932 	EXP 	text: text = 0
6.0980 	EXP 	text: height = 0.05
6.0980 	EXP 	text: height = 0.05
6.0980 	EXP 	text: height = 0.05
6.0980 	EXP 	text: text = 0
6.1049 	EXP 	text: height = 0.05
6.1049 	EXP 	text: height = 0.05
6.1049 	EXP 	text: height = 0.05
6.1049 	EXP 	text: text = 0
6.1091 	EXP 	text: height = 0.05
6.1091 	EXP 	text: height = 0.05
6.1091 	EXP 	text: height = 0.05
6.1091 	EXP 	text: text = 0
6.1150 	EXP 	text: height = 0.05
6.1150 	EXP 	text: height = 0.05
6.1150 	EXP 	text: height = 0.05
6.1150 	EXP 	text: text = 0
6.1191 	EXP 	text: height = 0.05
6.1191 	EXP 	text: height = 0.05
6.1191 	EXP 	text: height = 0.05
6.1191 	EXP 	text: text = 0
6.1245 	EXP 	text: height = 0.05
6.1245 	EXP 	text: height = 0.05
6.1245 	EXP 	text: height = 0.05
6.1245 	EXP 	text: text = 0
6.1292 	EXP 	text: height = 0.05
6.1292 	EXP 	text: height = 0.05
6.1292 	EXP 	text: height = 0.05
6.1292 	EXP 	text: text = 0
6.1348 	EXP 	text: height = 0.05
6.1348 	EXP 	text: height = 0.05
6.1348 	EXP 	text: height = 0.05
6.1348 	EXP 	text: text = 0
6.1390 	EXP 	text: height = 0.05
6.1390 	EXP 	text: height = 0.05
6.1390 	EXP 	text: height = 0.05
6.1390 	EXP 	text: text = 0
6.1431 	EXP 	text: height = 0.05
6.1431 	EXP 	text: height = 0.05
6.1431 	EXP 	text: height = 0.05
6.1431 	EXP 	text: text = 0
6.1473 	EXP 	text: height = 0.05
6.1473 	EXP 	text: height = 0.05
6.1473 	EXP 	text: height = 0.05
6.1473 	EXP 	text: text = 0
6.1515 	EXP 	text: height = 0.05
6.1515 	EXP 	text: height = 0.05
6.1515 	EXP 	text: height = 0.05
6.1515 	EXP 	text: text = 0
6.1565 	EXP 	text: height = 0.05
6.1565 	EXP 	text: height = 0.05
6.1565 	EXP 	text: height = 0.05
6.1565 	EXP 	text: text = 0
6.1612 	EXP 	text: height = 0.05
6.1612 	EXP 	text: height = 0.05
6.1612 	EXP 	text: height = 0.05
6.1612 	EXP 	text: text = 0
6.1651 	EXP 	text: height = 0.05
6.1651 	EXP 	text: height = 0.05
6.1651 	EXP 	text: height = 0.05
6.1651 	EXP 	text: text = 0
6.1693 	EXP 	text: height = 0.05
6.1693 	EXP 	text: height = 0.05
6.1693 	EXP 	text: height = 0.05
6.1693 	EXP 	text: text = 0
6.1735 	EXP 	text: height = 0.05
6.1735 	EXP 	text: height = 0.05
6.1735 	EXP 	text: height = 0.05
6.1735 	EXP 	text: text = 0
6.1776 	EXP 	text: height = 0.05
6.1776 	EXP 	text: height = 0.05
6.1776 	EXP 	text: height = 0.05
6.1776 	EXP 	text: text = 0
6.1818 	EXP 	text: height = 0.05
6.1818 	EXP 	text: height = 0.05
6.1818 	EXP 	text: height = 0.05
6.1818 	EXP 	text: text = 0
6.1861 	EXP 	text: height = 0.05
6.1861 	EXP 	text: height = 0.05
6.1861 	EXP 	text: height = 0.05
6.1861 	EXP 	text: text = 0
6.1903 	EXP 	text: height = 0.05
6.1903 	EXP 	text: height = 0.05
6.1903 	EXP 	text: height = 0.05
6.1903 	EXP 	text: text = 0
6.1944 	EXP 	text: height = 0.05
6.1944 	EXP 	text: height = 0.05
6.1944 	EXP 	text: height = 0.05
6.1944 	EXP 	text: text = 0
6.1986 	EXP 	text: height = 0.05
6.1986 	EXP 	text: height = 0.05
6.1986 	EXP 	text: height = 0.05
6.1986 	EXP 	text: text = 0
6.2028 	EXP 	text: height = 0.05
6.2028 	EXP 	text: height = 0.05
6.2028 	EXP 	text: height = 0.05
6.2028 	EXP 	text: text = 0
6.2070 	EXP 	text: height = 0.05
6.2070 	EXP 	text: height = 0.05
6.2070 	EXP 	text: height = 0.05
6.2070 	EXP 	text: text = 0
6.2111 	EXP 	text: height = 0.05
6.2111 	EXP 	text: height = 0.05
6.2111 	EXP 	text: height = 0.05
6.2111 	EXP 	text: text = 0
6.2153 	EXP 	text: height = 0.05
6.2153 	EXP 	text: height = 0.05
6.2153 	EXP 	text: height = 0.05
6.2153 	EXP 	text: text = 0
6.2196 	EXP 	text: height = 0.05
6.2196 	EXP 	text: height = 0.05
6.2196 	EXP 	text: height = 0.05
6.2196 	EXP 	text: text = 0
6.2238 	EXP 	text: height = 0.05
6.2238 	EXP 	text: height = 0.05
6.2238 	EXP 	text: height = 0.05
6.2238 	EXP 	text: text = 0
6.2282 	EXP 	text: height = 0.05
6.2282 	EXP 	text: height = 0.05
6.2282 	EXP 	text: height = 0.05
6.2282 	EXP 	text: text = 0
6.2324 	EXP 	text: height = 0.05
6.2324 	EXP 	text: height = 0.05
6.2324 	EXP 	text: height = 0.05
6.2324 	EXP 	text: text = 0
6.2366 	EXP 	text: height = 0.05
6.2366 	EXP 	text: height = 0.05
6.2366 	EXP 	text: height = 0.05
6.2366 	EXP 	text: text = 0
6.2407 	EXP 	text: height = 0.05
6.2407 	EXP 	text: height = 0.05
6.2407 	EXP 	text: height = 0.05
6.2407 	EXP 	text: text = 0
6.2449 	EXP 	text: height = 0.05
6.2449 	EXP 	text: height = 0.05
6.2449 	EXP 	text: height = 0.05
6.2449 	EXP 	text: text = 0
6.2494 	EXP 	text: height = 0.05
6.2494 	EXP 	text: height = 0.05
6.2494 	EXP 	text: height = 0.05
6.2494 	EXP 	text: text = 0
6.2535 	EXP 	text: height = 0.05
6.2535 	EXP 	text: height = 0.05
6.2535 	EXP 	text: height = 0.05
6.2535 	EXP 	text: text = 0
6.2577 	EXP 	text: height = 0.05
6.2577 	EXP 	text: height = 0.05
6.2577 	EXP 	text: height = 0.05
6.2577 	EXP 	text: text = 0
6.2619 	EXP 	text: height = 0.05
6.2619 	EXP 	text: height = 0.05
6.2619 	EXP 	text: height = 0.05
6.2619 	EXP 	text: text = 0
6.2660 	EXP 	text: height = 0.05
6.2660 	EXP 	text: height = 0.05
6.2660 	EXP 	text: height = 0.05
6.2660 	EXP 	text: text = 0
6.2703 	EXP 	text: height = 0.05
6.2703 	EXP 	text: height = 0.05
6.2703 	EXP 	text: height = 0.05
6.2703 	EXP 	text: text = 0
6.2745 	EXP 	text: height = 0.05
6.2745 	EXP 	text: height = 0.05
6.2745 	EXP 	text: height = 0.05
6.2745 	EXP 	text: text = 0
6.2786 	EXP 	text: height = 0.05
6.2786 	EXP 	text: height = 0.05
6.2786 	EXP 	text: height = 0.05
6.2786 	EXP 	text: text = 0
6.2828 	EXP 	text: height = 0.05
6.2828 	EXP 	text: height = 0.05
6.2828 	EXP 	text: height = 0.05
6.2828 	EXP 	text: text = 0
6.2870 	EXP 	text: height = 0.05
6.2870 	EXP 	text: height = 0.05
6.2870 	EXP 	text: height = 0.05
6.2870 	EXP 	text: text = 0
6.2913 	EXP 	text: height = 0.05
6.2913 	EXP 	text: height = 0.05
6.2913 	EXP 	text: height = 0.05
6.2913 	EXP 	text: text = 0
6.2957 	EXP 	text: height = 0.05
6.2957 	EXP 	text: height = 0.05
6.2957 	EXP 	text: height = 0.05
6.2957 	EXP 	text: text = 0
6.2999 	EXP 	text: height = 0.05
6.2999 	EXP 	text: height = 0.05
6.2999 	EXP 	text: height = 0.05
6.2999 	EXP 	text: text = 0
6.3040 	EXP 	text: height = 0.05
6.3040 	EXP 	text: height = 0.05
6.3040 	EXP 	text: height = 0.05
6.3040 	EXP 	text: text = 0
6.3082 	EXP 	text: height = 0.05
6.3082 	EXP 	text: height = 0.05
6.3082 	EXP 	text: height = 0.05
6.3082 	EXP 	text: text = 0
6.3124 	EXP 	text: height = 0.05
6.3124 	EXP 	text: height = 0.05
6.3124 	EXP 	text: height = 0.05
6.3124 	EXP 	text: text = 0
6.3165 	EXP 	text: height = 0.05
6.3165 	EXP 	text: height = 0.05
6.3165 	EXP 	text: height = 0.05
6.3165 	EXP 	text: text = 0
6.3207 	EXP 	text: height = 0.05
6.3207 	EXP 	text: height = 0.05
6.3207 	EXP 	text: height = 0.05
6.3207 	EXP 	text: text = 0
6.3266 	EXP 	text: height = 0.05
6.3266 	EXP 	text: height = 0.05
6.3266 	EXP 	text: height = 0.05
6.3266 	EXP 	text: text = 0
6.3310 	EXP 	text: height = 0.05
6.3310 	EXP 	text: height = 0.05
6.3310 	EXP 	text: height = 0.05
6.3310 	EXP 	text: text = 0
6.3352 	EXP 	text: height = 0.05
6.3352 	EXP 	text: height = 0.05
6.3352 	EXP 	text: height = 0.05
6.3352 	EXP 	text: text = 0
6.3393 	EXP 	text: height = 0.05
6.3393 	EXP 	text: height = 0.05
6.3393 	EXP 	text: height = 0.05
6.3393 	EXP 	text: text = 0
6.3435 	EXP 	text: height = 0.05
6.3435 	EXP 	text: height = 0.05
6.3435 	EXP 	text: height = 0.05
6.3435 	EXP 	text: text = 0
6.3477 	EXP 	text: height = 0.05
6.3477 	EXP 	text: height = 0.05
6.3477 	EXP 	text: height = 0.05
6.3477 	EXP 	text: text = 0
6.3519 	EXP 	text: height = 0.05
6.3519 	EXP 	text: height = 0.05
6.3519 	EXP 	text: height = 0.05
6.3519 	EXP 	text: text = 0
6.3575 	EXP 	text: height = 0.05
6.3575 	EXP 	text: height = 0.05
6.3575 	EXP 	text: height = 0.05
6.3575 	EXP 	text: text = 0
6.3619 	EXP 	text: height = 0.05
6.3619 	EXP 	text: height = 0.05
6.3619 	EXP 	text: height = 0.05
6.3619 	EXP 	text: text = 0
6.3661 	EXP 	text: height = 0.05
6.3661 	EXP 	text: height = 0.05
6.3661 	EXP 	text: height = 0.05
6.3661 	EXP 	text: text = 0
6.3703 	EXP 	text: height = 0.05
6.3703 	EXP 	text: height = 0.05
6.3703 	EXP 	text: height = 0.05
6.3703 	EXP 	text: text = 0
6.3744 	EXP 	text: height = 0.05
6.3744 	EXP 	text: height = 0.05
6.3744 	EXP 	text: height = 0.05
6.3744 	EXP 	text: text = 0
6.3786 	EXP 	text: height = 0.05
6.3786 	EXP 	text: height = 0.05
6.3786 	EXP 	text: height = 0.05
6.3786 	EXP 	text: text = 0
6.3828 	EXP 	text: height = 0.05
6.3828 	EXP 	text: height = 0.05
6.3828 	EXP 	text: height = 0.05
6.3828 	EXP 	text: text = 0
6.3869 	EXP 	text: height = 0.05
6.3869 	EXP 	text: height = 0.05
6.3869 	EXP 	text: height = 0.05
6.3869 	EXP 	text: text = 0
6.3911 	EXP 	text: height = 0.05
6.3911 	EXP 	text: height = 0.05
6.3911 	EXP 	text: height = 0.05
6.3911 	EXP 	text: text = 0
6.3953 	EXP 	text: height = 0.05
6.3953 	EXP 	text: height = 0.05
6.3953 	EXP 	text: height = 0.05
6.3953 	EXP 	text: text = 0
6.3995 	EXP 	text: height = 0.05
6.3995 	EXP 	text: height = 0.05
6.3995 	EXP 	text: height = 0.05
6.3995 	EXP 	text: text = 0
6.4036 	EXP 	text: height = 0.05
6.4036 	EXP 	text: height = 0.05
6.4036 	EXP 	text: height = 0.05
6.4036 	EXP 	text: text = 0
6.4078 	EXP 	text: height = 0.05
6.4078 	EXP 	text: height = 0.05
6.4078 	EXP 	text: height = 0.05
6.4078 	EXP 	text: text = 0
6.4120 	EXP 	text: height = 0.05
6.4120 	EXP 	text: height = 0.05
6.4120 	EXP 	text: height = 0.05
6.4120 	EXP 	text: text = 0
6.4162 	EXP 	text: height = 0.05
6.4162 	EXP 	text: height = 0.05
6.4162 	EXP 	text: height = 0.05
6.4162 	EXP 	text: text = 0
6.4205 	EXP 	text: height = 0.05
6.4205 	EXP 	text: height = 0.05
6.4205 	EXP 	text: height = 0.05
6.4205 	EXP 	text: text = 0
6.4245 	EXP 	text: height = 0.05
6.4245 	EXP 	text: height = 0.05
6.4245 	EXP 	text: height = 0.05
6.4245 	EXP 	text: text = 0
6.4287 	EXP 	text: height = 0.05
6.4287 	EXP 	text: height = 0.05
6.4287 	EXP 	text: height = 0.05
6.4287 	EXP 	text: text = 0
6.4328 	EXP 	text: height = 0.05
6.4328 	EXP 	text: height = 0.05
6.4328 	EXP 	text: height = 0.05
6.4328 	EXP 	text: text = 0
6.4370 	EXP 	text: height = 0.05
6.4370 	EXP 	text: height = 0.05
6.4370 	EXP 	text: height = 0.05
6.4370 	EXP 	text: text = 0
6.4412 	EXP 	text: height = 0.05
6.4412 	EXP 	text: height = 0.05
6.4412 	EXP 	text: height = 0.05
6.4412 	EXP 	text: text = 0
6.4454 	EXP 	text: height = 0.05
6.4454 	EXP 	text: height = 0.05
6.4454 	EXP 	text: height = 0.05
6.4454 	EXP 	text: text = 0
6.4495 	EXP 	text: height = 0.05
6.4495 	EXP 	text: height = 0.05
6.4495 	EXP 	text: height = 0.05
6.4495 	EXP 	text: text = 0
6.4537 	EXP 	text: height = 0.05
6.4537 	EXP 	text: height = 0.05
6.4537 	EXP 	text: height = 0.05
6.4537 	EXP 	text: text = 0
6.4579 	EXP 	text: height = 0.05
6.4579 	EXP 	text: height = 0.05
6.4579 	EXP 	text: height = 0.05
6.4579 	EXP 	text: text = 0
6.4620 	EXP 	text: height = 0.05
6.4620 	EXP 	text: height = 0.05
6.4620 	EXP 	text: height = 0.05
6.4620 	EXP 	text: text = 0
6.4673 	EXP 	text: height = 0.05
6.4673 	EXP 	text: height = 0.05
6.4673 	EXP 	text: height = 0.05
6.4673 	EXP 	text: text = 0
6.4716 	EXP 	text: height = 0.05
6.4716 	EXP 	text: height = 0.05
6.4716 	EXP 	text: height = 0.05
6.4716 	EXP 	text: text = 0
6.4759 	EXP 	text: height = 0.05
6.4759 	EXP 	text: height = 0.05
6.4759 	EXP 	text: height = 0.05
6.4759 	EXP 	text: text = 0
6.4801 	EXP 	text: height = 0.05
6.4801 	EXP 	text: height = 0.05
6.4801 	EXP 	text: height = 0.05
6.4801 	EXP 	text: text = 0
6.4844 	EXP 	text: height = 0.05
6.4844 	EXP 	text: height = 0.05
6.4844 	EXP 	text: height = 0.05
6.4844 	EXP 	text: text = 0
6.4886 	EXP 	text: height = 0.05
6.4886 	EXP 	text: height = 0.05
6.4886 	EXP 	text: height = 0.05
6.4886 	EXP 	text: text = 0
6.4928 	EXP 	text: height = 0.05
6.4928 	EXP 	text: height = 0.05
6.4928 	EXP 	text: height = 0.05
6.4928 	EXP 	text: text = 0
6.4970 	EXP 	text: height = 0.05
6.4970 	EXP 	text: height = 0.05
6.4970 	EXP 	text: height = 0.05
6.4970 	EXP 	text: text = 0
6.5012 	EXP 	text: height = 0.05
6.5012 	EXP 	text: height = 0.05
6.5012 	EXP 	text: height = 0.05
6.5012 	EXP 	text: text = 0
6.5054 	EXP 	text: height = 0.05
6.5054 	EXP 	text: height = 0.05
6.5054 	EXP 	text: height = 0.05
6.5054 	EXP 	text: text = 0
6.5096 	EXP 	text: height = 0.05
6.5096 	EXP 	text: height = 0.05
6.5096 	EXP 	text: height = 0.05
6.5096 	EXP 	text: text = 0
6.5145 	EXP 	text: height = 0.05
6.5145 	EXP 	text: height = 0.05
6.5145 	EXP 	text: height = 0.05
6.5145 	EXP 	text: text = 0
6.5191 	EXP 	text: height = 0.05
6.5191 	EXP 	text: height = 0.05
6.5191 	EXP 	text: height = 0.05
6.5191 	EXP 	text: text = 0
6.5232 	EXP 	text: height = 0.05
6.5232 	EXP 	text: height = 0.05
6.5232 	EXP 	text: height = 0.05
6.5232 	EXP 	text: text = 0
6.5273 	EXP 	text: height = 0.05
6.5273 	EXP 	text: height = 0.05
6.5273 	EXP 	text: height = 0.05
6.5273 	EXP 	text: text = 0
6.5315 	EXP 	text: height = 0.05
6.5315 	EXP 	text: height = 0.05
6.5315 	EXP 	text: height = 0.05
6.5315 	EXP 	text: text = 0
6.5357 	EXP 	text: height = 0.05
6.5357 	EXP 	text: height = 0.05
6.5357 	EXP 	text: height = 0.05
6.5357 	EXP 	text: text = 0
6.5399 	EXP 	text: height = 0.05
6.5399 	EXP 	text: height = 0.05
6.5399 	EXP 	text: height = 0.05
6.5399 	EXP 	text: text = 0
6.5441 	EXP 	text: height = 0.05
6.5441 	EXP 	text: height = 0.05
6.5441 	EXP 	text: height = 0.05
6.5441 	EXP 	text: text = 0
6.5482 	EXP 	text: height = 0.05
6.5482 	EXP 	text: height = 0.05
6.5482 	EXP 	text: height = 0.05
6.5482 	EXP 	text: text = 0
6.5524 	EXP 	text: height = 0.05
6.5524 	EXP 	text: height = 0.05
6.5524 	EXP 	text: height = 0.05
6.5524 	EXP 	text: text = 0
6.5565 	EXP 	text: height = 0.05
6.5565 	EXP 	text: height = 0.05
6.5565 	EXP 	text: height = 0.05
6.5565 	EXP 	text: text = 0
6.5623 	EXP 	text: height = 0.05
6.5623 	EXP 	text: height = 0.05
6.5623 	EXP 	text: height = 0.05
6.5623 	EXP 	text: text = 0
6.5669 	EXP 	text: height = 0.05
6.5669 	EXP 	text: height = 0.05
6.5669 	EXP 	text: height = 0.05
6.5669 	EXP 	text: text = 0
6.5710 	EXP 	text: height = 0.05
6.5710 	EXP 	text: height = 0.05
6.5710 	EXP 	text: height = 0.05
6.5710 	EXP 	text: text = 0
6.5752 	EXP 	text: height = 0.05
6.5752 	EXP 	text: height = 0.05
6.5752 	EXP 	text: height = 0.05
6.5752 	EXP 	text: text = 0
6.5794 	EXP 	text: height = 0.05
6.5794 	EXP 	text: height = 0.05
6.5794 	EXP 	text: height = 0.05
6.5794 	EXP 	text: text = 0
6.5836 	EXP 	text: height = 0.05
6.5836 	EXP 	text: height = 0.05
6.5836 	EXP 	text: height = 0.05
6.5836 	EXP 	text: text = 0
6.5877 	EXP 	text: height = 0.05
6.5877 	EXP 	text: height = 0.05
6.5877 	EXP 	text: height = 0.05
6.5877 	EXP 	text: text = 0
6.5919 	EXP 	text: height = 0.05
6.5919 	EXP 	text: height = 0.05
6.5919 	EXP 	text: height = 0.05
6.5919 	EXP 	text: text = 0
6.5961 	EXP 	text: height = 0.05
6.5961 	EXP 	text: height = 0.05
6.5961 	EXP 	text: height = 0.05
6.5961 	EXP 	text: text = 0
6.6151 	EXP 	text: height = 0.05
6.6151 	EXP 	text: height = 0.05
6.6151 	EXP 	text: height = 0.05
6.6151 	EXP 	text: text = 0
6.6218 	EXP 	text: height = 0.05
6.6218 	EXP 	text: height = 0.05
6.6218 	EXP 	text: height = 0.05
6.6218 	EXP 	text: text = 0
6.6259 	EXP 	text: height = 0.05
6.6259 	EXP 	text: height = 0.05
6.6259 	EXP 	text: height = 0.05
6.6259 	EXP 	text: text = 0
6.6326 	EXP 	text: height = 0.05
6.6326 	EXP 	text: height = 0.05
6.6326 	EXP 	text: height = 0.05
6.6326 	EXP 	text: text = 0
6.6368 	EXP 	text: height = 0.05
6.6368 	EXP 	text: height = 0.05
6.6368 	EXP 	text: height = 0.05
6.6368 	EXP 	text: text = 0
6.6433 	EXP 	text: height = 0.05
6.6433 	EXP 	text: height = 0.05
6.6433 	EXP 	text: height = 0.05
6.6433 	EXP 	text: text = 0
6.6474 	EXP 	text: height = 0.05
6.6474 	EXP 	text: height = 0.05
6.6474 	EXP 	text: height = 0.05
6.6474 	EXP 	text: text = 0
6.6545 	EXP 	text: height = 0.05
6.6545 	EXP 	text: height = 0.05
6.6545 	EXP 	text: height = 0.05
6.6545 	EXP 	text: text = 0
6.6582 	EXP 	text: height = 0.05
