1.5426 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
6.1934 	EXP 	text: height = 0.05
6.1934 	EXP 	text: text = 1.998850299998594
6.1975 	EXP 	text: height = 0.05
6.1975 	EXP 	text: height = 0.05
6.1975 	EXP 	text: height = 0.05
6.1975 	EXP 	text: text = 1.9959439000012935
6.2030 	EXP 	text: height = 0.05
6.2030 	EXP 	text: height = 0.05
6.2030 	EXP 	text: height = 0.05
6.2030 	EXP 	text: text = 1.997359900000447
6.2071 	EXP 	text: height = 0.05
6.2071 	EXP 	text: height = 0.05
6.2071 	EXP 	text: height = 0.05
6.2071 	EXP 	text: text = 1.996076000003086
6.2126 	EXP 	text: height = 0.05
6.2126 	EXP 	text: height = 0.05
6.2126 	EXP 	text: height = 0.05
6.2126 	EXP 	text: text = 1.9973487999995996
6.2168 	EXP 	text: height = 0.05
6.2168 	EXP 	text: height = 0.05
6.2168 	EXP 	text: height = 0.05
6.2168 	EXP 	text: text = 1.9960596000018995
6.2224 	EXP 	text: height = 0.05
6.2224 	EXP 	text: height = 0.05
6.2224 	EXP 	text: height = 0.05
6.2224 	EXP 	text: text = 1.9974176999967312
6.2265 	EXP 	text: height = 0.05
6.2265 	EXP 	text: height = 0.05
6.2265 	EXP 	text: height = 0.05
6.2265 	EXP 	text: text = 1.995943800000532
6.2333 	EXP 	text: height = 0.05
6.2333 	EXP 	text: height = 0.05
6.2333 	EXP 	text: height = 0.05
6.2333 	EXP 	text: text = 1.9973828000001959
6.2374 	EXP 	text: height = 0.05
6.2374 	EXP 	text: height = 0.05
6.2374 	EXP 	text: height = 0.05
6.2374 	EXP 	text: text = 1.995008499998221
6.2429 	EXP 	text: height = 0.05
6.2429 	EXP 	text: height = 0.05
6.2429 	EXP 	text: height = 0.05
6.2429 	EXP 	text: text = 1.9977404000019305
6.2470 	EXP 	text: height = 0.05
6.2470 	EXP 	text: height = 0.05
6.2470 	EXP 	text: height = 0.05
6.2470 	EXP 	text: text = 1.9960362999991048
6.2526 	EXP 	text: height = 0.05
6.2526 	EXP 	text: height = 0.05
6.2526 	EXP 	text: height = 0.05
6.2526 	EXP 	text: text = 1.9974365000016405
6.2568 	EXP 	text: height = 0.05
6.2568 	EXP 	text: height = 0.05
6.2568 	EXP 	text: height = 0.05
6.2568 	EXP 	text: text = 1.9960145000004559
6.2623 	EXP 	text: height = 0.05
6.2623 	EXP 	text: height = 0.05
6.2623 	EXP 	text: height = 0.05
6.2623 	EXP 	text: text = 1.9974306000003708
6.2664 	EXP 	text: height = 0.05
6.2664 	EXP 	text: height = 0.05
6.2664 	EXP 	text: height = 0.05
6.2664 	EXP 	text: text = 1.9960337999982585
6.2715 	EXP 	text: height = 0.05
6.2715 	EXP 	text: height = 0.05
6.2715 	EXP 	text: height = 0.05
6.2715 	EXP 	text: text = 1.9973862999977428
6.2769 	EXP 	text: height = 0.05
6.2769 	EXP 	text: height = 0.05
6.2769 	EXP 	text: height = 0.05
6.2769 	EXP 	text: text = 1.9962298999998893
6.2825 	EXP 	text: height = 0.05
6.2825 	EXP 	text: height = 0.05
6.2825 	EXP 	text: height = 0.05
6.2825 	EXP 	text: text = 1.995997999998508
6.2866 	EXP 	text: height = 0.05
6.2866 	EXP 	text: height = 0.05
6.2866 	EXP 	text: height = 0.05
6.2866 	EXP 	text: text = 1.9958671999993385
6.2918 	EXP 	text: height = 0.05
6.2918 	EXP 	text: height = 0.05
6.2918 	EXP 	text: height = 0.05
6.2918 	EXP 	text: text = 1.997604300002422
6.2959 	EXP 	text: height = 0.05
6.2959 	EXP 	text: height = 0.05
6.2959 	EXP 	text: height = 0.05
6.2959 	EXP 	text: text = 1.996009899998171
6.3012 	EXP 	text: height = 0.05
6.3012 	EXP 	text: height = 0.05
6.3012 	EXP 	text: height = 0.05
6.3012 	EXP 	text: text = 1.9973840999991808
6.3053 	EXP 	text: height = 0.05
6.3053 	EXP 	text: height = 0.05
6.3053 	EXP 	text: height = 0.05
6.3053 	EXP 	text: text = 1.9961260999989463
6.3107 	EXP 	text: height = 0.05
6.3107 	EXP 	text: height = 0.05
6.3107 	EXP 	text: height = 0.05
6.3107 	EXP 	text: text = 1.9970813999971142
6.3149 	EXP 	text: height = 0.05
6.3149 	EXP 	text: height = 0.05
6.3149 	EXP 	text: height = 0.05
6.3149 	EXP 	text: text = 1.995987199999945
6.3204 	EXP 	text: height = 0.05
6.3204 	EXP 	text: height = 0.05
6.3204 	EXP 	text: height = 0.05
6.3204 	EXP 	text: text = 1.997257899998658
6.3251 	EXP 	text: height = 0.05
6.3251 	EXP 	text: height = 0.05
6.3251 	EXP 	text: height = 0.05
6.3251 	EXP 	text: text = 1.9958163000010245
6.3309 	EXP 	text: height = 0.05
6.3309 	EXP 	text: height = 0.05
6.3309 	EXP 	text: height = 0.05
6.3309 	EXP 	text: text = 1.9967020000003686
6.3350 	EXP 	text: height = 0.05
6.3350 	EXP 	text: height = 0.05
6.3350 	EXP 	text: height = 0.05
6.3350 	EXP 	text: text = 1.9957728000008501
6.3402 	EXP 	text: height = 0.05
6.3402 	EXP 	text: height = 0.05
6.3402 	EXP 	text: height = 0.05
6.3402 	EXP 	text: text = 1.997623500003101
6.3444 	EXP 	text: height = 0.05
6.3444 	EXP 	text: height = 0.05
6.3444 	EXP 	text: height = 0.05
6.3444 	EXP 	text: text = 1.996011899998848
6.3498 	EXP 	text: height = 0.05
6.3498 	EXP 	text: height = 0.05
6.3498 	EXP 	text: height = 0.05
6.3498 	EXP 	text: text = 1.9972619000000122
6.3540 	EXP 	text: height = 0.05
6.3540 	EXP 	text: height = 0.05
6.3540 	EXP 	text: height = 0.05
6.3540 	EXP 	text: text = 1.9960075999988476
6.3600 	EXP 	text: height = 0.05
6.3600 	EXP 	text: height = 0.05
6.3600 	EXP 	text: height = 0.05
6.3600 	EXP 	text: text = 1.9967914000008022
6.3642 	EXP 	text: height = 0.05
6.3642 	EXP 	text: height = 0.05
6.3642 	EXP 	text: height = 0.05
6.3642 	EXP 	text: text = 1.9950481000014406
6.3695 	EXP 	text: height = 0.05
6.3695 	EXP 	text: height = 0.05
6.3695 	EXP 	text: height = 0.05
6.3695 	EXP 	text: text = 1.9981994999980088
6.3738 	EXP 	text: height = 0.05
6.3738 	EXP 	text: height = 0.05
6.3738 	EXP 	text: height = 0.05
6.3738 	EXP 	text: text = 1.9959627999996883
6.3793 	EXP 	text: height = 0.05
6.3793 	EXP 	text: height = 0.05
6.3793 	EXP 	text: height = 0.05
6.3793 	EXP 	text: text = 1.996782099999109
6.3835 	EXP 	text: height = 0.05
6.3835 	EXP 	text: height = 0.05
6.3835 	EXP 	text: height = 0.05
6.3835 	EXP 	text: text = 1.9962777000000642
6.3878 	EXP 	text: height = 0.05
6.3878 	EXP 	text: height = 0.05
6.3878 	EXP 	text: height = 0.05
6.3878 	EXP 	text: text = 1.9974919999986014
6.3920 	EXP 	text: height = 0.05
6.3920 	EXP 	text: height = 0.05
6.3920 	EXP 	text: height = 0.05
6.3920 	EXP 	text: text = 1.9968106999986048
6.3962 	EXP 	text: height = 0.05
6.3962 	EXP 	text: height = 0.05
6.3962 	EXP 	text: height = 0.05
6.3962 	EXP 	text: text = 1.9974955999969097
6.4003 	EXP 	text: height = 0.05
6.4003 	EXP 	text: height = 0.05
6.4003 	EXP 	text: height = 0.05
6.4003 	EXP 	text: text = 1.9972300000008545
6.4045 	EXP 	text: height = 0.05
6.4045 	EXP 	text: height = 0.05
6.4045 	EXP 	text: height = 0.05
6.4045 	EXP 	text: text = 1.9971396000000823
6.4087 	EXP 	text: height = 0.05
6.4087 	EXP 	text: height = 0.05
6.4087 	EXP 	text: height = 0.05
6.4087 	EXP 	text: text = 1.9972720999976445
6.4128 	EXP 	text: height = 0.05
6.4128 	EXP 	text: height = 0.05
6.4128 	EXP 	text: height = 0.05
6.4128 	EXP 	text: text = 1.9971707000004244
6.4170 	EXP 	text: height = 0.05
6.4170 	EXP 	text: height = 0.05
6.4170 	EXP 	text: height = 0.05
6.4170 	EXP 	text: text = 1.9972066000009363
6.4219 	EXP 	text: height = 0.05
6.4219 	EXP 	text: height = 0.05
6.4219 	EXP 	text: height = 0.05
6.4219 	EXP 	text: text = 1.9971599000018614
6.4257 	EXP 	text: height = 0.05
6.4257 	EXP 	text: height = 0.05
6.4257 	EXP 	text: height = 0.05
6.4257 	EXP 	text: text = 1.9966338999984146
6.4299 	EXP 	text: height = 0.05
6.4299 	EXP 	text: height = 0.05
6.4299 	EXP 	text: height = 0.05
6.4299 	EXP 	text: text = 1.997771999998804
6.4341 	EXP 	text: height = 0.05
6.4341 	EXP 	text: height = 0.05
6.4341 	EXP 	text: height = 0.05
6.4341 	EXP 	text: text = 1.9971955999972124
6.4382 	EXP 	text: height = 0.05
6.4382 	EXP 	text: height = 0.05
6.4382 	EXP 	text: height = 0.05
6.4382 	EXP 	text: text = 1.9971858999997494
6.4424 	EXP 	text: height = 0.05
6.4424 	EXP 	text: height = 0.05
6.4424 	EXP 	text: height = 0.05
6.4424 	EXP 	text: text = 1.9971872999994957
6.4466 	EXP 	text: height = 0.05
6.4466 	EXP 	text: height = 0.05
6.4466 	EXP 	text: height = 0.05
6.4466 	EXP 	text: text = 1.9971785999987333
6.4508 	EXP 	text: height = 0.05
6.4508 	EXP 	text: height = 0.05
6.4508 	EXP 	text: height = 0.05
6.4508 	EXP 	text: text = 1.9971718999986479
6.4549 	EXP 	text: height = 0.05
6.4549 	EXP 	text: height = 0.05
6.4549 	EXP 	text: height = 0.05
6.4549 	EXP 	text: text = 1.99722020000263
6.4591 	EXP 	text: height = 0.05
6.4591 	EXP 	text: height = 0.05
6.4591 	EXP 	text: height = 0.05
6.4591 	EXP 	text: text = 1.9972196999988228
6.4633 	EXP 	text: height = 0.05
6.4633 	EXP 	text: height = 0.05
6.4633 	EXP 	text: height = 0.05
6.4633 	EXP 	text: text = 1.9972024999988207
6.4675 	EXP 	text: height = 0.05
6.4675 	EXP 	text: height = 0.05
6.4675 	EXP 	text: height = 0.05
6.4675 	EXP 	text: text = 1.9971858999997494
6.4716 	EXP 	text: height = 0.05
6.4716 	EXP 	text: height = 0.05
6.4716 	EXP 	text: height = 0.05
6.4716 	EXP 	text: text = 1.9972672000003513
6.4758 	EXP 	text: height = 0.05
6.4758 	EXP 	text: height = 0.05
6.4758 	EXP 	text: height = 0.05
6.4758 	EXP 	text: text = 1.9973309000015433
6.4799 	EXP 	text: height = 0.05
6.4799 	EXP 	text: height = 0.05
6.4799 	EXP 	text: height = 0.05
6.4799 	EXP 	text: text = 1.9971814999989874
6.4841 	EXP 	text: height = 0.05
6.4841 	EXP 	text: height = 0.05
6.4841 	EXP 	text: height = 0.05
6.4841 	EXP 	text: text = 1.9971717999978864
6.4883 	EXP 	text: height = 0.05
6.4883 	EXP 	text: height = 0.05
6.4883 	EXP 	text: height = 0.05
6.4883 	EXP 	text: text = 1.997177899997041
6.4925 	EXP 	text: height = 0.05
6.4925 	EXP 	text: height = 0.05
6.4925 	EXP 	text: height = 0.05
6.4925 	EXP 	text: text = 1.997197699998651
6.4966 	EXP 	text: height = 0.05
6.4966 	EXP 	text: height = 0.05
6.4966 	EXP 	text: height = 0.05
6.4966 	EXP 	text: text = 1.9971774999976333
6.5008 	EXP 	text: height = 0.05
6.5008 	EXP 	text: height = 0.05
6.5008 	EXP 	text: height = 0.05
6.5008 	EXP 	text: text = 1.9971877000025415
6.5050 	EXP 	text: height = 0.05
6.5050 	EXP 	text: height = 0.05
6.5050 	EXP 	text: height = 0.05
6.5050 	EXP 	text: text = 1.9971906999999192
6.5091 	EXP 	text: height = 0.05
6.5091 	EXP 	text: height = 0.05
6.5091 	EXP 	text: height = 0.05
6.5091 	EXP 	text: text = 1.9971612999979698
6.5142 	EXP 	text: height = 0.05
6.5142 	EXP 	text: height = 0.05
6.5142 	EXP 	text: height = 0.05
6.5142 	EXP 	text: text = 1.9973652999979095
6.5175 	EXP 	text: height = 0.05
6.5175 	EXP 	text: height = 0.05
6.5175 	EXP 	text: height = 0.05
6.5175 	EXP 	text: text = 1.9963205999993079
6.5217 	EXP 	text: height = 0.05
6.5217 	EXP 	text: height = 0.05
6.5217 	EXP 	text: height = 0.05
6.5217 	EXP 	text: text = 1.9980466999986675
6.5258 	EXP 	text: height = 0.05
6.5258 	EXP 	text: height = 0.05
6.5258 	EXP 	text: height = 0.05
6.5258 	EXP 	text: text = 1.9972166000006837
6.5300 	EXP 	text: height = 0.05
6.5300 	EXP 	text: height = 0.05
6.5300 	EXP 	text: height = 0.05
6.5300 	EXP 	text: text = 1.997211599998991
6.5342 	EXP 	text: height = 0.05
6.5342 	EXP 	text: height = 0.05
6.5342 	EXP 	text: height = 0.05
6.5342 	EXP 	text: text = 1.9971860000005108
6.5383 	EXP 	text: height = 0.05
6.5383 	EXP 	text: height = 0.05
6.5383 	EXP 	text: height = 0.05
6.5383 	EXP 	text: text = 1.9971944999997504
6.5425 	EXP 	text: height = 0.05
6.5425 	EXP 	text: height = 0.05
6.5425 	EXP 	text: height = 0.05
6.5425 	EXP 	text: text = 1.9971884000005957
6.5467 	EXP 	text: height = 0.05
6.5467 	EXP 	text: height = 0.05
6.5467 	EXP 	text: height = 0.05
6.5467 	EXP 	text: text = 1.9971618999989005
6.5509 	EXP 	text: height = 0.05
6.5509 	EXP 	text: height = 0.05
6.5509 	EXP 	text: height = 0.05
6.5509 	EXP 	text: text = 1.9972023000009358
6.5550 	EXP 	text: height = 0.05
6.5550 	EXP 	text: height = 0.05
6.5550 	EXP 	text: height = 0.05
6.5550 	EXP 	text: text = 1.9973489999974845
6.5592 	EXP 	text: height = 0.05
6.5592 	EXP 	text: height = 0.05
6.5592 	EXP 	text: height = 0.05
6.5592 	EXP 	text: text = 1.9972108000001754
6.5642 	EXP 	text: height = 0.05
6.5642 	EXP 	text: height = 0.05
6.5642 	EXP 	text: height = 0.05
6.5642 	EXP 	text: text = 1.997186699998565
6.5680 	EXP 	text: height = 0.05
6.5680 	EXP 	text: height = 0.05
6.5680 	EXP 	text: height = 0.05
6.5680 	EXP 	text: text = 1.9963996999977098
6.5722 	EXP 	text: height = 0.05
6.5722 	EXP 	text: height = 0.05
6.5722 	EXP 	text: height = 0.05
6.5722 	EXP 	text: text = 1.9975271000002977
6.5764 	EXP 	text: height = 0.05
6.5764 	EXP 	text: height = 0.05
6.5764 	EXP 	text: height = 0.05
6.5764 	EXP 	text: text = 1.9972000000016124
6.5805 	EXP 	text: height = 0.05
6.5805 	EXP 	text: height = 0.05
6.5805 	EXP 	text: height = 0.05
6.5805 	EXP 	text: text = 1.9971127999997407
6.5847 	EXP 	text: height = 0.05
6.5847 	EXP 	text: height = 0.05
6.5847 	EXP 	text: height = 0.05
6.5847 	EXP 	text: text = 1.9969547000000603
6.5889 	EXP 	text: height = 0.05
6.5889 	EXP 	text: height = 0.05
6.5889 	EXP 	text: height = 0.05
6.5889 	EXP 	text: text = 1.997480899997754
6.5930 	EXP 	text: height = 0.05
6.5930 	EXP 	text: height = 0.05
6.5930 	EXP 	text: height = 0.05
6.5930 	EXP 	text: text = 1.9973179000007804
6.5972 	EXP 	text: height = 0.05
6.5972 	EXP 	text: height = 0.05
6.5972 	EXP 	text: height = 0.05
6.5972 	EXP 	text: text = 1.9974598000007973
6.6014 	EXP 	text: height = 0.05
6.6014 	EXP 	text: height = 0.05
6.6014 	EXP 	text: height = 0.05
6.6014 	EXP 	text: text = 1.997218199998315
6.6055 	EXP 	text: height = 0.05
6.6055 	EXP 	text: height = 0.05
6.6055 	EXP 	text: height = 0.05
6.6055 	EXP 	text: text = 1.997162899999239
6.6239 	EXP 	text: height = 0.05
6.6239 	EXP 	text: height = 0.05
6.6239 	EXP 	text: height = 0.05
6.6239 	EXP 	text: text = 1.997104699999909
6.6295 	EXP 	text: height = 0.05
6.6295 	EXP 	text: height = 0.05
6.6295 	EXP 	text: height = 0.05
6.6295 	EXP 	text: text = 1.983019699997385
6.6337 	EXP 	text: height = 0.05
6.6337 	EXP 	text: height = 0.05
6.6337 	EXP 	text: height = 0.05
6.6337 	EXP 	text: text = 1.9960093999980018
6.6400 	EXP 	text: height = 0.05
6.6400 	EXP 	text: height = 0.05
6.6400 	EXP 	text: height = 0.05
6.6400 	EXP 	text: text = 1.9971651999985625
6.6430 	EXP 	text: height = 0.05
6.6430 	EXP 	text: height = 0.05
6.6430 	EXP 	text: height = 0.05
6.6430 	EXP 	text: text = 1.9950535000025411
6.6484 	EXP 	text: height = 0.05
6.6484 	EXP 	text: height = 0.05
6.6484 	EXP 	text: height = 0.05
6.6484 	EXP 	text: text = 1.9982631999992009
6.6526 	EXP 	text: height = 0.05
6.6526 	EXP 	text: height = 0.05
6.6526 	EXP 	text: height = 0.05
6.6526 	EXP 	text: text = 1.995985199999268
6.6578 	EXP 	text: height = 0.05
6.6578 	EXP 	text: height = 0.05
6.6578 	EXP 	text: height = 0.05
6.6578 	EXP 	text: text = 1.9974032999998599
6.6620 	EXP 	text: height = 0.05
6.6620 	EXP 	text: height = 0.05
6.6620 	EXP 	text: height = 0.05
6.6620 	EXP 	text: text = 1.9960567000016454
6.6673 	EXP 	text: height = 0.05
6.6673 	EXP 	text: height = 0.05
6.6673 	EXP 	text: height = 0.05
6.6673 	EXP 	text: text = 1.9971575000017765
6.6714 	EXP 	text: height = 0.05
6.6714 	EXP 	text: height = 0.05
6.6714 	EXP 	text: height = 0.05
6.6714 	EXP 	text: text = 1.9957921999994142
6.6767 	EXP 	text: height = 0.05
6.6767 	EXP 	text: height = 0.05
6.6767 	EXP 	text: height = 0.05
6.6767 	EXP 	text: text = 1.9974663000029977
6.6809 	EXP 	text: height = 0.05
6.6809 	EXP 	text: height = 0.05
6.6809 	EXP 	text: height = 0.05
6.6809 	EXP 	text: text = 1.9960520999993605
6.6870 	EXP 	text: height = 0.05
6.6870 	EXP 	text: height = 0.05
6.6870 	EXP 	text: height = 0.05
6.6870 	EXP 	text: text = 1.9972782000004372
6.6901 	EXP 	text: height = 0.05
6.6901 	EXP 	text: height = 0.05
6.6901 	EXP 	text: height = 0.05
6.6901 	EXP 	text: text = 1.9951762999990024
6.6955 	EXP 	text: height = 0.05
6.6955 	EXP 	text: height = 0.05
6.6955 	EXP 	text: height = 0.05
6.6955 	EXP 	text: text = 1.9983380000012403
6.6996 	EXP 	text: height = 0.05
6.6996 	EXP 	text: height = 0.05
6.6996 	EXP 	text: height = 0.05
6.6996 	EXP 	text: text = 1.9960104999991017
6.7049 	EXP 	text: height = 0.05
6.7049 	EXP 	text: height = 0.05
6.7049 	EXP 	text: height = 0.05
6.7049 	EXP 	text: text = 1.9973582999991777
6.7091 	EXP 	text: height = 0.05
6.7091 	EXP 	text: height = 0.05
6.7091 	EXP 	text: height = 0.05
6.7091 	EXP 	text: text = 1.996103100002074
6.7142 	EXP 	text: height = 0.05
6.7142 	EXP 	text: height = 0.05
6.7142 	EXP 	text: height = 0.05
6.7142 	EXP 	text: text = 1.9971524000029603
6.7188 	EXP 	text: height = 0.05
6.7188 	EXP 	text: height = 0.05
6.7188 	EXP 	text: height = 0.05
6.7188 	EXP 	text: text = 1.9961355999985244
6.7241 	EXP 	text: height = 0.05
6.7241 	EXP 	text: height = 0.05
6.7241 	EXP 	text: height = 0.05
6.7241 	EXP 	text: text = 1.9967935000022408
6.7281 	EXP 	text: height = 0.05
6.7281 	EXP 	text: height = 0.05
6.7281 	EXP 	text: height = 0.05
6.7281 	EXP 	text: text = 1.9958874000003561
6.7325 	EXP 	text: height = 0.05
6.7325 	EXP 	text: height = 0.05
6.7325 	EXP 	text: height = 0.05
6.7325 	EXP 	text: text = 1.9974273000007088
6.7367 	EXP 	text: height = 0.05
6.7367 	EXP 	text: height = 0.05
6.7367 	EXP 	text: height = 0.05
6.7367 	EXP 	text: text = 1.9969483999993827
6.7409 	EXP 	text: height = 0.05
6.7409 	EXP 	text: height = 0.05
6.7409 	EXP 	text: height = 0.05
6.7409 	EXP 	text: text = 1.9971843999992416
6.7451 	EXP 	text: height = 0.05
6.7451 	EXP 	text: height = 0.05
6.7451 	EXP 	text: height = 0.05
6.7451 	EXP 	text: text = 1.9970759999996517
6.7493 	EXP 	text: height = 0.05
6.7493 	EXP 	text: height = 0.05
6.7493 	EXP 	text: height = 0.05
6.7493 	EXP 	text: text = 1.997353299997485
6.7536 	EXP 	text: height = 0.05
6.7536 	EXP 	text: height = 0.05
6.7536 	EXP 	text: height = 0.05
6.7536 	EXP 	text: text = 1.997088399999484
6.7579 	EXP 	text: height = 0.05
6.7579 	EXP 	text: height = 0.05
6.7579 	EXP 	text: height = 0.05
6.7579 	EXP 	text: text = 1.9970807999998215
6.7621 	EXP 	text: height = 0.05
6.7621 	EXP 	text: height = 0.05
6.7621 	EXP 	text: height = 0.05
6.7621 	EXP 	text: text = 1.996992099997442
6.7662 	EXP 	text: height = 0.05
6.7662 	EXP 	text: height = 0.05
6.7662 	EXP 	text: height = 0.05
6.7662 	EXP 	text: text = 1.9971568000000843
6.7704 	EXP 	text: height = 0.05
6.7704 	EXP 	text: height = 0.05
6.7704 	EXP 	text: height = 0.05
6.7704 	EXP 	text: text = 1.9971498000013526
6.7746 	EXP 	text: height = 0.05
6.7746 	EXP 	text: height = 0.05
6.7746 	EXP 	text: height = 0.05
6.7746 	EXP 	text: text = 1.9971613999987312
6.7788 	EXP 	text: height = 0.05
6.7788 	EXP 	text: height = 0.05
6.7788 	EXP 	text: height = 0.05
6.7788 	EXP 	text: text = 1.9971478000006755
6.7839 	EXP 	text: height = 0.05
6.7839 	EXP 	text: height = 0.05
6.7839 	EXP 	text: height = 0.05
6.7839 	EXP 	text: text = 1.9971388999983901
6.7880 	EXP 	text: height = 0.05
6.7880 	EXP 	text: height = 0.05
6.7880 	EXP 	text: height = 0.05
6.7880 	EXP 	text: text = 1.9962059999998019
6.7921 	EXP 	text: height = 0.05
6.7921 	EXP 	text: height = 0.05
6.7921 	EXP 	text: height = 0.05
6.7921 	EXP 	text: text = 1.997439900002064
6.7963 	EXP 	text: height = 0.05
6.7963 	EXP 	text: height = 0.05
6.7963 	EXP 	text: height = 0.05
6.7963 	EXP 	text: text = 1.997107800001686
6.8005 	EXP 	text: height = 0.05
6.8005 	EXP 	text: height = 0.05
6.8005 	EXP 	text: height = 0.05
