1.5557 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
7.3924 	EXP 	text: height = 0.05
7.3924 	EXP 	text: height = 0.05
7.3924 	EXP 	text: height = 0.05
7.3924 	EXP 	text: text = 1.6645137000014074
7.3965 	EXP 	text: height = 0.05
7.3965 	EXP 	text: height = 0.05
7.3965 	EXP 	text: height = 0.05
7.3965 	EXP 	text: text = 1.6602932999994664
7.4007 	EXP 	text: height = 0.05
7.4007 	EXP 	text: height = 0.05
7.4007 	EXP 	text: height = 0.05
7.4007 	EXP 	text: text = 1.6561561999988044
7.4048 	EXP 	text: height = 0.05
7.4048 	EXP 	text: height = 0.05
7.4048 	EXP 	text: height = 0.05
7.4048 	EXP 	text: text = 1.6520138000014413
7.4093 	EXP 	text: height = 0.05
7.4093 	EXP 	text: height = 0.05
7.4093 	EXP 	text: height = 0.05
7.4093 	EXP 	text: text = 1.6478495000010298
7.4132 	EXP 	text: height = 0.05
7.4132 	EXP 	text: height = 0.05
7.4132 	EXP 	text: height = 0.05
7.4132 	EXP 	text: text = 1.6433534999996482
7.4174 	EXP 	text: height = 0.05
7.4174 	EXP 	text: height = 0.05
7.4174 	EXP 	text: height = 0.05
7.4174 	EXP 	text: text = 1.6394772000021476
7.4216 	EXP 	text: height = 0.05
7.4216 	EXP 	text: height = 0.05
7.4216 	EXP 	text: height = 0.05
7.4216 	EXP 	text: text = 1.635302499998943
7.4257 	EXP 	text: height = 0.05
7.4257 	EXP 	text: height = 0.05
7.4257 	EXP 	text: height = 0.05
7.4257 	EXP 	text: text = 1.631139400000393
7.4299 	EXP 	text: height = 0.05
7.4299 	EXP 	text: height = 0.05
7.4299 	EXP 	text: height = 0.05
7.4299 	EXP 	text: text = 1.6269410000022617
7.4340 	EXP 	text: height = 0.05
7.4340 	EXP 	text: height = 0.05
7.4340 	EXP 	text: height = 0.05
7.4340 	EXP 	text: text = 1.6227624000021024
7.4382 	EXP 	text: height = 0.05
7.4382 	EXP 	text: height = 0.05
7.4382 	EXP 	text: height = 0.05
7.4382 	EXP 	text: text = 1.6186194000001706
7.4424 	EXP 	text: height = 0.05
7.4424 	EXP 	text: height = 0.05
7.4424 	EXP 	text: height = 0.05
7.4424 	EXP 	text: text = 1.6144760999995924
7.4466 	EXP 	text: height = 0.05
7.4466 	EXP 	text: height = 0.05
7.4466 	EXP 	text: height = 0.05
7.4466 	EXP 	text: text = 1.6102935999988404
7.4507 	EXP 	text: height = 0.05
7.4507 	EXP 	text: height = 0.05
7.4507 	EXP 	text: height = 0.05
7.4507 	EXP 	text: text = 1.6061224000004586
7.4549 	EXP 	text: height = 0.05
7.4549 	EXP 	text: height = 0.05
7.4549 	EXP 	text: height = 0.05
7.4549 	EXP 	text: text = 1.6019728999999643
7.4591 	EXP 	text: height = 0.05
7.4591 	EXP 	text: height = 0.05
7.4591 	EXP 	text: height = 0.05
7.4591 	EXP 	text: text = 1.5977425999990373
7.4633 	EXP 	text: height = 0.05
7.4633 	EXP 	text: height = 0.05
7.4633 	EXP 	text: height = 0.05
7.4633 	EXP 	text: text = 1.5935718000000634
7.4674 	EXP 	text: height = 0.05
7.4674 	EXP 	text: height = 0.05
7.4674 	EXP 	text: height = 0.05
7.4674 	EXP 	text: text = 1.5893983999994816
7.4716 	EXP 	text: height = 0.05
7.4716 	EXP 	text: height = 0.05
7.4716 	EXP 	text: height = 0.05
7.4716 	EXP 	text: text = 1.5852434000007634
7.4757 	EXP 	text: height = 0.05
7.4757 	EXP 	text: height = 0.05
7.4757 	EXP 	text: height = 0.05
7.4757 	EXP 	text: text = 1.5810552000002644
7.4799 	EXP 	text: height = 0.05
7.4799 	EXP 	text: height = 0.05
7.4799 	EXP 	text: height = 0.05
7.4799 	EXP 	text: text = 1.5769183000011253
7.4841 	EXP 	text: height = 0.05
7.4841 	EXP 	text: height = 0.05
7.4841 	EXP 	text: height = 0.05
7.4841 	EXP 	text: text = 1.5727432999992743
7.4883 	EXP 	text: height = 0.05
7.4883 	EXP 	text: height = 0.05
7.4883 	EXP 	text: height = 0.05
7.4883 	EXP 	text: text = 1.568597299999965
7.4924 	EXP 	text: height = 0.05
