1.5226 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
5.9588 	EXP 	text: height = 0.05
5.9588 	EXP 	text: text = -1.0692229000014777
5.9630 	EXP 	text: height = 0.05
5.9630 	EXP 	text: height = 0.05
5.9630 	EXP 	text: height = 0.05
5.9630 	EXP 	text: text = -1.074856400002318
5.9683 	EXP 	text: height = 0.05
5.9683 	EXP 	text: height = 0.05
5.9683 	EXP 	text: height = 0.05
5.9683 	EXP 	text: text = -1.0790448000007018
5.9725 	EXP 	text: height = 0.05
5.9725 	EXP 	text: height = 0.05
5.9725 	EXP 	text: height = 0.05
5.9725 	EXP 	text: text = -1.084358500000235
5.9781 	EXP 	text: height = 0.05
5.9781 	EXP 	text: height = 0.05
5.9781 	EXP 	text: height = 0.05
5.9781 	EXP 	text: text = -1.088651199999731
5.9822 	EXP 	text: height = 0.05
5.9822 	EXP 	text: height = 0.05
5.9822 	EXP 	text: height = 0.05
5.9822 	EXP 	text: text = -1.0940914000020712
5.9875 	EXP 	text: height = 0.05
5.9875 	EXP 	text: height = 0.05
5.9875 	EXP 	text: height = 0.05
5.9875 	EXP 	text: text = -1.098252700001467
5.9916 	EXP 	text: height = 0.05
5.9916 	EXP 	text: height = 0.05
5.9916 	EXP 	text: height = 0.05
5.9916 	EXP 	text: text = -1.1035058000015852
5.9977 	EXP 	text: height = 0.05
5.9977 	EXP 	text: height = 0.05
5.9977 	EXP 	text: height = 0.05
5.9977 	EXP 	text: text = -1.1077635000001465
6.0018 	EXP 	text: height = 0.05
6.0018 	EXP 	text: height = 0.05
6.0018 	EXP 	text: height = 0.05
6.0018 	EXP 	text: text = -1.1137565999997605
6.0070 	EXP 	text: height = 0.05
6.0070 	EXP 	text: height = 0.05
6.0070 	EXP 	text: height = 0.05
6.0070 	EXP 	text: text = -1.1177960000022722
6.0112 	EXP 	text: height = 0.05
6.0112 	EXP 	text: height = 0.05
6.0112 	EXP 	text: height = 0.05
6.0112 	EXP 	text: text = -1.1230963000016345
6.0163 	EXP 	text: height = 0.05
6.0163 	EXP 	text: height = 0.05
6.0163 	EXP 	text: height = 0.05
6.0163 	EXP 	text: text = -1.127233700000943
6.0204 	EXP 	text: height = 0.05
6.0204 	EXP 	text: height = 0.05
6.0204 	EXP 	text: height = 0.05
6.0204 	EXP 	text: text = -1.132292000002053
6.0247 	EXP 	text: height = 0.05
6.0247 	EXP 	text: height = 0.05
6.0247 	EXP 	text: height = 0.05
6.0247 	EXP 	text: text = -1.1364410000023781
6.0289 	EXP 	text: height = 0.05
6.0289 	EXP 	text: height = 0.05
6.0289 	EXP 	text: height = 0.05
6.0289 	EXP 	text: text = -1.1407433000022138
6.0330 	EXP 	text: height = 0.05
6.0330 	EXP 	text: height = 0.05
6.0330 	EXP 	text: height = 0.05
6.0330 	EXP 	text: text = -1.1448931000013545
6.0372 	EXP 	text: height = 0.05
6.0372 	EXP 	text: height = 0.05
6.0372 	EXP 	text: height = 0.05
6.0372 	EXP 	text: text = -1.14906289999999
6.0417 	EXP 	text: height = 0.05
6.0417 	EXP 	text: height = 0.05
6.0417 	EXP 	text: height = 0.05
6.0417 	EXP 	text: text = -1.153231300002517
6.0458 	EXP 	text: height = 0.05
6.0458 	EXP 	text: height = 0.05
6.0458 	EXP 	text: height = 0.05
6.0458 	EXP 	text: text = -1.1577834000017901
6.0502 	EXP 	text: height = 0.05
6.0502 	EXP 	text: height = 0.05
6.0502 	EXP 	text: height = 0.05
6.0502 	EXP 	text: text = -1.1619236000005913
6.0543 	EXP 	text: height = 0.05
6.0543 	EXP 	text: height = 0.05
6.0543 	EXP 	text: height = 0.05
6.0543 	EXP 	text: text = -1.1661874000019452
6.0585 	EXP 	text: height = 0.05
6.0585 	EXP 	text: height = 0.05
6.0585 	EXP 	text: height = 0.05
6.0585 	EXP 	text: text = -1.1703470000029483
6.0627 	EXP 	text: height = 0.05
6.0627 	EXP 	text: height = 0.05
6.0627 	EXP 	text: height = 0.05
6.0627 	EXP 	text: text = -1.174511100001837
6.0668 	EXP 	text: height = 0.05
6.0668 	EXP 	text: height = 0.05
6.0668 	EXP 	text: height = 0.05
6.0668 	EXP 	text: text = -1.1786818000000494
6.0710 	EXP 	text: height = 0.05
6.0710 	EXP 	text: height = 0.05
6.0710 	EXP 	text: height = 0.05
6.0710 	EXP 	text: text = -1.1828557000008004
6.0752 	EXP 	text: height = 0.05
6.0752 	EXP 	text: height = 0.05
6.0752 	EXP 	text: height = 0.05
6.0752 	EXP 	text: text = -1.1870574000022316
6.0794 	EXP 	text: height = 0.05
6.0794 	EXP 	text: height = 0.05
6.0794 	EXP 	text: height = 0.05
6.0794 	EXP 	text: text = -1.1912083000024722
6.0835 	EXP 	text: height = 0.05
6.0835 	EXP 	text: height = 0.05
6.0835 	EXP 	text: height = 0.05
6.0835 	EXP 	text: text = -1.1953917000028014
6.0878 	EXP 	text: height = 0.05
6.0878 	EXP 	text: height = 0.05
6.0878 	EXP 	text: height = 0.05
6.0878 	EXP 	text: text = -1.1995720000013534
6.0919 	EXP 	text: height = 0.05
6.0919 	EXP 	text: height = 0.05
6.0919 	EXP 	text: height = 0.05
6.0919 	EXP 	text: text = -1.203850699999748
6.0961 	EXP 	text: height = 0.05
6.0961 	EXP 	text: height = 0.05
6.0961 	EXP 	text: height = 0.05
6.0961 	EXP 	text: text = -1.2079126000026008
6.1003 	EXP 	text: height = 0.05
6.1003 	EXP 	text: height = 0.05
6.1003 	EXP 	text: height = 0.05
6.1003 	EXP 	text: text = -1.2120804000005592
6.1044 	EXP 	text: height = 0.05
6.1044 	EXP 	text: height = 0.05
6.1044 	EXP 	text: height = 0.05
6.1044 	EXP 	text: text = -1.2164164000023447
6.1086 	EXP 	text: height = 0.05
6.1086 	EXP 	text: height = 0.05
6.1086 	EXP 	text: height = 0.05
6.1086 	EXP 	text: text = -1.2204237000005378
6.1127 	EXP 	text: height = 0.05
6.1127 	EXP 	text: height = 0.05
6.1127 	EXP 	text: height = 0.05
6.1127 	EXP 	text: text = -1.2246024000014586
6.1169 	EXP 	text: height = 0.05
6.1169 	EXP 	text: height = 0.05
6.1169 	EXP 	text: height = 0.05
6.1169 	EXP 	text: text = -1.2288375999996788
6.1211 	EXP 	text: height = 0.05
6.1211 	EXP 	text: height = 0.05
6.1211 	EXP 	text: height = 0.05
6.1211 	EXP 	text: text = -1.2330266000026313
6.1253 	EXP 	text: height = 0.05
6.1253 	EXP 	text: height = 0.05
6.1253 	EXP 	text: height = 0.05
6.1253 	EXP 	text: text = -1.23711490000278
6.1294 	EXP 	text: height = 0.05
6.1294 	EXP 	text: height = 0.05
6.1294 	EXP 	text: height = 0.05
6.1294 	EXP 	text: text = -1.241341700002522
6.1341 	EXP 	text: height = 0.05
6.1341 	EXP 	text: height = 0.05
6.1341 	EXP 	text: height = 0.05
6.1341 	EXP 	text: text = -1.2454477999999654
6.1378 	EXP 	text: height = 0.05
6.1378 	EXP 	text: height = 0.05
6.1378 	EXP 	text: height = 0.05
6.1378 	EXP 	text: text = -1.2501484000022174
6.1419 	EXP 	text: height = 0.05
6.1419 	EXP 	text: height = 0.05
6.1419 	EXP 	text: height = 0.05
6.1419 	EXP 	text: text = -1.2537990000018908
6.1461 	EXP 	text: height = 0.05
6.1461 	EXP 	text: height = 0.05
6.1461 	EXP 	text: height = 0.05
6.1461 	EXP 	text: text = -1.258063500001299
6.1503 	EXP 	text: height = 0.05
6.1503 	EXP 	text: height = 0.05
6.1503 	EXP 	text: height = 0.05
6.1503 	EXP 	text: text = -1.2622093000027235
6.1544 	EXP 	text: height = 0.05
6.1544 	EXP 	text: height = 0.05
6.1544 	EXP 	text: height = 0.05
6.1544 	EXP 	text: text = -1.266389899999922
6.1586 	EXP 	text: height = 0.05
6.1586 	EXP 	text: height = 0.05
6.1586 	EXP 	text: height = 0.05
6.1586 	EXP 	text: text = -1.2704802000007476
6.1628 	EXP 	text: height = 0.05
6.1628 	EXP 	text: height = 0.05
6.1628 	EXP 	text: height = 0.05
6.1628 	EXP 	text: text = -1.2746334000003117
6.1670 	EXP 	text: height = 0.05
6.1670 	EXP 	text: height = 0.05
6.1670 	EXP 	text: height = 0.05
6.1670 	EXP 	text: text = -1.278932299999724
6.1711 	EXP 	text: height = 0.05
6.1711 	EXP 	text: height = 0.05
6.1711 	EXP 	text: height = 0.05
6.1711 	EXP 	text: text = -1.2831041000026744
6.1753 	EXP 	text: height = 0.05
6.1753 	EXP 	text: height = 0.05
6.1753 	EXP 	text: height = 0.05
6.1753 	EXP 	text: text = -1.2871615000003658
6.1801 	EXP 	text: height = 0.05
6.1801 	EXP 	text: height = 0.05
6.1801 	EXP 	text: height = 0.05
6.1801 	EXP 	text: text = -1.2913384000021324
6.1844 	EXP 	text: height = 0.05
6.1844 	EXP 	text: height = 0.05
6.1844 	EXP 	text: height = 0.05
6.1844 	EXP 	text: text = -1.2961580000010144
6.1885 	EXP 	text: height = 0.05
6.1885 	EXP 	text: height = 0.05
6.1885 	EXP 	text: height = 0.05
6.1885 	EXP 	text: text = -1.3004806999997527
6.1926 	EXP 	text: height = 0.05
6.1926 	EXP 	text: height = 0.05
6.1926 	EXP 	text: height = 0.05
6.1926 	EXP 	text: text = -1.304583700002695
6.1968 	EXP 	text: height = 0.05
6.1968 	EXP 	text: height = 0.05
6.1968 	EXP 	text: height = 0.05
6.1968 	EXP 	text: text = -1.3087450000020908
6.2010 	EXP 	text: height = 0.05
6.2010 	EXP 	text: height = 0.05
6.2010 	EXP 	text: height = 0.05
6.2010 	EXP 	text: text = -1.3129345000015746
6.2051 	EXP 	text: height = 0.05
6.2051 	EXP 	text: height = 0.05
6.2051 	EXP 	text: height = 0.05
6.2051 	EXP 	text: text = -1.3172489999997197
6.2093 	EXP 	text: height = 0.05
6.2093 	EXP 	text: height = 0.05
6.2093 	EXP 	text: height = 0.05
6.2093 	EXP 	text: text = -1.3212587000016356
6.2135 	EXP 	text: height = 0.05
6.2135 	EXP 	text: height = 0.05
6.2135 	EXP 	text: height = 0.05
6.2135 	EXP 	text: text = -1.325465100002475
6.2177 	EXP 	text: height = 0.05
6.2177 	EXP 	text: height = 0.05
6.2177 	EXP 	text: height = 0.05
6.2177 	EXP 	text: text = -1.329626200000348
6.2218 	EXP 	text: height = 0.05
6.2218 	EXP 	text: height = 0.05
6.2218 	EXP 	text: height = 0.05
6.2218 	EXP 	text: text = -1.3337573000026168
6.2269 	EXP 	text: height = 0.05
6.2269 	EXP 	text: height = 0.05
6.2269 	EXP 	text: height = 0.05
6.2269 	EXP 	text: text = -1.3379225000026054
6.2302 	EXP 	text: height = 0.05
6.2302 	EXP 	text: height = 0.05
6.2302 	EXP 	text: height = 0.05
6.2302 	EXP 	text: text = -1.3429867000013473
6.2343 	EXP 	text: height = 0.05
6.2343 	EXP 	text: height = 0.05
6.2343 	EXP 	text: height = 0.05
6.2343 	EXP 	text: text = -1.3461912000020675
6.2385 	EXP 	text: height = 0.05
6.2385 	EXP 	text: height = 0.05
6.2385 	EXP 	text: height = 0.05
6.2385 	EXP 	text: text = -1.3504358999998658
6.2427 	EXP 	text: height = 0.05
6.2427 	EXP 	text: height = 0.05
6.2427 	EXP 	text: height = 0.05
6.2427 	EXP 	text: text = -1.354586700002983
6.2469 	EXP 	text: height = 0.05
6.2469 	EXP 	text: height = 0.05
6.2469 	EXP 	text: height = 0.05
6.2469 	EXP 	text: text = -1.358783499999845
6.2510 	EXP 	text: height = 0.05
6.2510 	EXP 	text: height = 0.05
6.2510 	EXP 	text: height = 0.05
6.2510 	EXP 	text: text = -1.3629569000004267
6.2552 	EXP 	text: height = 0.05
6.2552 	EXP 	text: height = 0.05
6.2552 	EXP 	text: height = 0.05
6.2552 	EXP 	text: text = -1.3670521000021836
6.2594 	EXP 	text: height = 0.05
6.2594 	EXP 	text: height = 0.05
6.2594 	EXP 	text: height = 0.05
6.2594 	EXP 	text: text = -1.371271700001671
6.2635 	EXP 	text: height = 0.05
6.2635 	EXP 	text: height = 0.05
6.2635 	EXP 	text: height = 0.05
6.2635 	EXP 	text: text = -1.375457300000562
6.2677 	EXP 	text: height = 0.05
6.2677 	EXP 	text: height = 0.05
6.2677 	EXP 	text: height = 0.05
6.2677 	EXP 	text: text = -1.3797875000018394
6.2719 	EXP 	text: height = 0.05
6.2719 	EXP 	text: height = 0.05
6.2719 	EXP 	text: height = 0.05
6.2719 	EXP 	text: text = -1.3838414000019839
6.2765 	EXP 	text: height = 0.05
6.2765 	EXP 	text: height = 0.05
6.2765 	EXP 	text: height = 0.05
6.2765 	EXP 	text: text = -1.3879734000001918
6.2806 	EXP 	text: height = 0.05
6.2806 	EXP 	text: height = 0.05
6.2806 	EXP 	text: height = 0.05
6.2806 	EXP 	text: text = -1.3926210999998148
6.2847 	EXP 	text: height = 0.05
6.2847 	EXP 	text: height = 0.05
6.2847 	EXP 	text: height = 0.05
6.2847 	EXP 	text: text = -1.396618300001137
6.2889 	EXP 	text: height = 0.05
6.2889 	EXP 	text: height = 0.05
6.2889 	EXP 	text: height = 0.05
6.2889 	EXP 	text: text = -1.4008458999996947
6.2931 	EXP 	text: height = 0.05
6.2931 	EXP 	text: height = 0.05
6.2931 	EXP 	text: height = 0.05
6.2931 	EXP 	text: text = -1.404952200002299
6.2972 	EXP 	text: height = 0.05
6.2972 	EXP 	text: height = 0.05
6.2972 	EXP 	text: height = 0.05
6.2972 	EXP 	text: text = -1.4091755000008561
6.3014 	EXP 	text: height = 0.05
6.3014 	EXP 	text: height = 0.05
6.3014 	EXP 	text: height = 0.05
6.3014 	EXP 	text: text = -1.4133801000025414
6.3056 	EXP 	text: height = 0.05
6.3056 	EXP 	text: height = 0.05
6.3056 	EXP 	text: height = 0.05
6.3056 	EXP 	text: text = -1.417578600001434
6.3098 	EXP 	text: height = 0.05
6.3098 	EXP 	text: height = 0.05
6.3098 	EXP 	text: height = 0.05
6.3098 	EXP 	text: text = -1.4216293999998015
6.3139 	EXP 	text: height = 0.05
6.3139 	EXP 	text: height = 0.05
6.3139 	EXP 	text: height = 0.05
6.3139 	EXP 	text: text = -1.4258719000026758
6.3181 	EXP 	text: height = 0.05
6.3181 	EXP 	text: height = 0.05
6.3181 	EXP 	text: height = 0.05
6.3181 	EXP 	text: text = -1.4302884000026097
6.3224 	EXP 	text: height = 0.05
6.3224 	EXP 	text: height = 0.05
6.3224 	EXP 	text: height = 0.05
6.3224 	EXP 	text: text = -1.4341945000014675
6.3265 	EXP 	text: height = 0.05
6.3265 	EXP 	text: height = 0.05
6.3265 	EXP 	text: height = 0.05
6.3265 	EXP 	text: text = -1.4384968000013032
6.3306 	EXP 	text: height = 0.05
6.3306 	EXP 	text: height = 0.05
6.3306 	EXP 	text: height = 0.05
6.3306 	EXP 	text: text = -1.4424888000030478
6.3348 	EXP 	text: height = 0.05
6.3348 	EXP 	text: height = 0.05
6.3348 	EXP 	text: height = 0.05
6.3348 	EXP 	text: text = -1.4466627000001608
6.3390 	EXP 	text: height = 0.05
6.3390 	EXP 	text: height = 0.05
6.3390 	EXP 	text: height = 0.05
6.3390 	EXP 	text: text = -1.450830699999642
6.3431 	EXP 	text: height = 0.05
6.3431 	EXP 	text: height = 0.05
6.3431 	EXP 	text: height = 0.05
6.3431 	EXP 	text: text = -1.4549963999998
6.3473 	EXP 	text: height = 0.05
6.3473 	EXP 	text: height = 0.05
6.3473 	EXP 	text: height = 0.05
6.3473 	EXP 	text: text = -1.4592494999997143
6.3515 	EXP 	text: height = 0.05
6.3515 	EXP 	text: height = 0.05
6.3515 	EXP 	text: height = 0.05
6.3515 	EXP 	text: text = -1.4633482999997796
6.3557 	EXP 	text: height = 0.05
6.3557 	EXP 	text: height = 0.05
6.3557 	EXP 	text: height = 0.05
6.3557 	EXP 	text: text = -1.4675337000007858
6.3598 	EXP 	text: height = 0.05
6.3598 	EXP 	text: height = 0.05
6.3598 	EXP 	text: height = 0.05
6.3598 	EXP 	text: text = -1.4717810000001919
6.3640 	EXP 	text: height = 0.05
6.3640 	EXP 	text: height = 0.05
6.3640 	EXP 	text: height = 0.05
6.3640 	EXP 	text: text = -1.4758494000016071
6.3687 	EXP 	text: height = 0.05
6.3687 	EXP 	text: height = 0.05
6.3687 	EXP 	text: height = 0.05
6.3687 	EXP 	text: text = -1.4800944000016898
6.3723 	EXP 	text: height = 0.05
6.3723 	EXP 	text: height = 0.05
6.3723 	EXP 	text: height = 0.05
6.3723 	EXP 	text: text = -1.4848146000003908
6.3765 	EXP 	text: height = 0.05
6.3765 	EXP 	text: height = 0.05
6.3765 	EXP 	text: height = 0.05
6.3765 	EXP 	text: text = -1.4883710000030987
6.3807 	EXP 	text: height = 0.05
6.3807 	EXP 	text: height = 0.05
6.3807 	EXP 	text: height = 0.05
6.3807 	EXP 	text: text = -1.4926274999997986
6.3849 	EXP 	text: height = 0.05
6.3849 	EXP 	text: height = 0.05
6.3849 	EXP 	text: height = 0.05
6.3849 	EXP 	text: text = -1.4967853000016476
6.3890 	EXP 	text: height = 0.05
6.3890 	EXP 	text: height = 0.05
6.3890 	EXP 	text: height = 0.05
6.3890 	EXP 	text: text = -1.5009492999997747
6.3932 	EXP 	text: height = 0.05
6.3932 	EXP 	text: height = 0.05
6.3932 	EXP 	text: height = 0.05
6.3932 	EXP 	text: text = -1.5050454000011086
6.3974 	EXP 	text: height = 0.05
6.3974 	EXP 	text: height = 0.05
6.3974 	EXP 	text: height = 0.05
6.3974 	EXP 	text: text = -1.5092094999999972
6.4015 	EXP 	text: height = 0.05
6.4015 	EXP 	text: height = 0.05
6.4015 	EXP 	text: height = 0.05
6.4015 	EXP 	text: text = -1.5133897000014258
6.4057 	EXP 	text: height = 0.05
6.4057 	EXP 	text: height = 0.05
6.4057 	EXP 	text: height = 0.05
6.4057 	EXP 	text: text = -1.5175629000004847
6.4098 	EXP 	text: height = 0.05
6.4098 	EXP 	text: height = 0.05
6.4098 	EXP 	text: height = 0.05
6.4098 	EXP 	text: text = -1.5217068000019935
6.4144 	EXP 	text: height = 0.05
6.4144 	EXP 	text: height = 0.05
6.4144 	EXP 	text: height = 0.05
6.4144 	EXP 	text: text = -1.5258836000029987
6.4182 	EXP 	text: height = 0.05
6.4182 	EXP 	text: height = 0.05
6.4182 	EXP 	text: height = 0.05
6.4182 	EXP 	text: text = -1.5305310000003374
6.4223 	EXP 	text: height = 0.05
6.4223 	EXP 	text: height = 0.05
6.4223 	EXP 	text: height = 0.05
6.4223 	EXP 	text: text = -1.5342036000001826
6.4265 	EXP 	text: height = 0.05
6.4265 	EXP 	text: height = 0.05
6.4265 	EXP 	text: height = 0.05
6.4265 	EXP 	text: text = -1.538367000001017
6.4307 	EXP 	text: height = 0.05
6.4307 	EXP 	text: height = 0.05
6.4307 	EXP 	text: height = 0.05
6.4307 	EXP 	text: text = -1.5425399000014295
6.4349 	EXP 	text: height = 0.05
6.4349 	EXP 	text: height = 0.05
6.4349 	EXP 	text: height = 0.05
6.4349 	EXP 	text: text = -1.546709300000657
6.4390 	EXP 	text: height = 0.05
6.4390 	EXP 	text: height = 0.05
6.4390 	EXP 	text: height = 0.05
6.4390 	EXP 	text: text = -1.5508802000003925
6.4432 	EXP 	text: height = 0.05
6.4432 	EXP 	text: height = 0.05
6.4432 	EXP 	text: height = 0.05
6.4432 	EXP 	text: text = -1.5550503000013123
6.4474 	EXP 	text: height = 0.05
6.4474 	EXP 	text: height = 0.05
6.4474 	EXP 	text: height = 0.05
6.4474 	EXP 	text: text = -1.5592791000017314
6.4516 	EXP 	text: height = 0.05
6.4516 	EXP 	text: height = 0.05
6.4516 	EXP 	text: height = 0.05
6.4516 	EXP 	text: text = -1.563428000001295
6.4557 	EXP 	text: height = 0.05
6.4557 	EXP 	text: height = 0.05
6.4557 	EXP 	text: height = 0.05
6.4557 	EXP 	text: text = -1.5675963000030606
6.4606 	EXP 	text: height = 0.05
6.4606 	EXP 	text: height = 0.05
6.4606 	EXP 	text: height = 0.05
6.4606 	EXP 	text: text = -1.571762800002034
6.4641 	EXP 	text: height = 0.05
6.4641 	EXP 	text: height = 0.05
6.4641 	EXP 	text: height = 0.05
6.4641 	EXP 	text: text = -1.5766015000008338
6.4683 	EXP 	text: height = 0.05
6.4683 	EXP 	text: height = 0.05
6.4683 	EXP 	text: height = 0.05
6.4683 	EXP 	text: text = -1.5801090000022668
6.4724 	EXP 	text: height = 0.05
6.4724 	EXP 	text: height = 0.05
6.4724 	EXP 	text: height = 0.05
6.4724 	EXP 	text: text = -1.584284700002172
6.4766 	EXP 	text: height = 0.05
6.4766 	EXP 	text: height = 0.05
6.4766 	EXP 	text: height = 0.05
6.4766 	EXP 	text: text = -1.5884559000005538
6.4808 	EXP 	text: height = 0.05
6.4808 	EXP 	text: height = 0.05
6.4808 	EXP 	text: height = 0.05
6.4808 	EXP 	text: text = -1.5926204999996116
6.4849 	EXP 	text: height = 0.05
6.4849 	EXP 	text: height = 0.05
6.4849 	EXP 	text: height = 0.05
6.4849 	EXP 	text: text = -1.5967922000018007
6.4891 	EXP 	text: height = 0.05
6.4891 	EXP 	text: height = 0.05
6.4891 	EXP 	text: height = 0.05
6.4891 	EXP 	text: text = -1.6009588000015356
6.4933 	EXP 	text: height = 0.05
6.4933 	EXP 	text: height = 0.05
6.4933 	EXP 	text: height = 0.05
6.4933 	EXP 	text: text = -1.6051318000027095
6.4975 	EXP 	text: height = 0.05
6.4975 	EXP 	text: height = 0.05
6.4975 	EXP 	text: height = 0.05
6.4975 	EXP 	text: text = -1.6093411000001652
6.5017 	EXP 	text: height = 0.05
6.5017 	EXP 	text: height = 0.05
6.5017 	EXP 	text: height = 0.05
6.5017 	EXP 	text: text = -1.6135095000026922
6.5058 	EXP 	text: height = 0.05
6.5058 	EXP 	text: height = 0.05
6.5058 	EXP 	text: height = 0.05
6.5058 	EXP 	text: text = -1.6176790000026813
6.5101 	EXP 	text: height = 0.05
6.5101 	EXP 	text: height = 0.05
6.5101 	EXP 	text: height = 0.05
6.5101 	EXP 	text: text = -1.6218746000013198
6.5142 	EXP 	text: height = 0.05
6.5142 	EXP 	text: height = 0.05
6.5142 	EXP 	text: height = 0.05
6.5142 	EXP 	text: text = -1.6261269000024186
6.5183 	EXP 	text: height = 0.05
6.5183 	EXP 	text: height = 0.05
6.5183 	EXP 	text: height = 0.05
6.5183 	EXP 	text: text = -1.6301941000019724
6.5225 	EXP 	text: height = 0.05
6.5225 	EXP 	text: height = 0.05
6.5225 	EXP 	text: height = 0.05
6.5225 	EXP 	text: text = -1.6343637999998464
6.5267 	EXP 	text: height = 0.05
6.5267 	EXP 	text: height = 0.05
6.5267 	EXP 	text: height = 0.05
6.5267 	EXP 	text: text = -1.6385389999995823
6.5308 	EXP 	text: height = 0.05
6.5308 	EXP 	text: height = 0.05
6.5308 	EXP 	text: height = 0.05
6.5308 	EXP 	text: text = -1.6427077000007557
6.5350 	EXP 	text: height = 0.05
6.5350 	EXP 	text: height = 0.05
6.5350 	EXP 	text: height = 0.05
6.5350 	EXP 	text: text = -1.646859600001335
6.5392 	EXP 	text: height = 0.05
6.5392 	EXP 	text: height = 0.05
6.5392 	EXP 	text: height = 0.05
6.5392 	EXP 	text: text = -1.651047400002426
6.5434 	EXP 	text: height = 0.05
