1.5231 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
5.9860 	EXP 	text: height = 0.05
5.9860 	EXP 	text: text = -1.0688678000005893
5.9902 	EXP 	text: height = 0.05
5.9902 	EXP 	text: height = 0.05
5.9902 	EXP 	text: height = 0.05
5.9902 	EXP 	text: text = -1.0742780000000494
5.9957 	EXP 	text: height = 0.05
5.9957 	EXP 	text: height = 0.05
5.9957 	EXP 	text: height = 0.05
5.9957 	EXP 	text: text = -1.0784383999998681
5.9999 	EXP 	text: height = 0.05
5.9999 	EXP 	text: height = 0.05
5.9999 	EXP 	text: height = 0.05
5.9999 	EXP 	text: text = -1.083943099998578
6.0056 	EXP 	text: height = 0.05
6.0056 	EXP 	text: height = 0.05
6.0056 	EXP 	text: height = 0.05
6.0056 	EXP 	text: text = -1.0882588999993459
6.0109 	EXP 	text: height = 0.05
6.0109 	EXP 	text: height = 0.05
6.0109 	EXP 	text: height = 0.05
6.0109 	EXP 	text: text = -1.0938141000005999
6.0167 	EXP 	text: height = 0.05
6.0167 	EXP 	text: height = 0.05
6.0167 	EXP 	text: height = 0.05
6.0167 	EXP 	text: text = -1.099166799998784
6.0208 	EXP 	text: height = 0.05
6.0208 	EXP 	text: height = 0.05
6.0208 	EXP 	text: height = 0.05
6.0208 	EXP 	text: text = -1.1050395999991451
6.0262 	EXP 	text: height = 0.05
6.0262 	EXP 	text: height = 0.05
6.0262 	EXP 	text: height = 0.05
6.0262 	EXP 	text: text = -1.1090814999988652
6.0304 	EXP 	text: height = 0.05
6.0304 	EXP 	text: height = 0.05
6.0304 	EXP 	text: height = 0.05
6.0304 	EXP 	text: text = -1.114526500001375
6.0358 	EXP 	text: height = 0.05
6.0358 	EXP 	text: height = 0.05
6.0358 	EXP 	text: height = 0.05
6.0358 	EXP 	text: text = -1.1186000000016065
6.0400 	EXP 	text: height = 0.05
6.0400 	EXP 	text: height = 0.05
6.0400 	EXP 	text: height = 0.05
6.0400 	EXP 	text: text = -1.1240752000012435
6.0456 	EXP 	text: height = 0.05
6.0456 	EXP 	text: height = 0.05
6.0456 	EXP 	text: height = 0.05
6.0456 	EXP 	text: text = -1.128243700000894
6.0498 	EXP 	text: height = 0.05
6.0498 	EXP 	text: height = 0.05
6.0498 	EXP 	text: height = 0.05
6.0498 	EXP 	text: text = -1.1338494000010542
6.0553 	EXP 	text: height = 0.05
6.0553 	EXP 	text: height = 0.05
6.0553 	EXP 	text: height = 0.05
6.0553 	EXP 	text: text = -1.1380099999987578
6.0595 	EXP 	text: height = 0.05
6.0595 	EXP 	text: height = 0.05
6.0595 	EXP 	text: height = 0.05
6.0595 	EXP 	text: text = -1.1436294000013731
6.0647 	EXP 	text: height = 0.05
6.0647 	EXP 	text: height = 0.05
6.0647 	EXP 	text: height = 0.05
6.0647 	EXP 	text: text = -1.1477664999983972
6.0689 	EXP 	text: height = 0.05
6.0689 	EXP 	text: height = 0.05
6.0689 	EXP 	text: height = 0.05
6.0689 	EXP 	text: text = -1.1530239999992773
6.0733 	EXP 	text: height = 0.05
6.0733 	EXP 	text: height = 0.05
6.0733 	EXP 	text: height = 0.05
6.0733 	EXP 	text: text = -1.1571860000003653
6.0774 	EXP 	text: height = 0.05
6.0774 	EXP 	text: height = 0.05
6.0774 	EXP 	text: height = 0.05
6.0774 	EXP 	text: text = -1.1616337000014028
6.0816 	EXP 	text: height = 0.05
6.0816 	EXP 	text: height = 0.05
6.0816 	EXP 	text: height = 0.05
6.0816 	EXP 	text: text = -1.165658000001713
6.0857 	EXP 	text: height = 0.05
6.0857 	EXP 	text: height = 0.05
6.0857 	EXP 	text: height = 0.05
6.0857 	EXP 	text: text = -1.169888299999002
6.0899 	EXP 	text: height = 0.05
6.0899 	EXP 	text: height = 0.05
6.0899 	EXP 	text: height = 0.05
6.0899 	EXP 	text: text = -1.174217600000702
6.0941 	EXP 	text: height = 0.05
6.0941 	EXP 	text: height = 0.05
6.0941 	EXP 	text: height = 0.05
6.0941 	EXP 	text: text = -1.1782216999999946
6.0982 	EXP 	text: height = 0.05
6.0982 	EXP 	text: height = 0.05
6.0982 	EXP 	text: height = 0.05
6.0982 	EXP 	text: text = -1.1823824999992212
6.1024 	EXP 	text: height = 0.05
6.1024 	EXP 	text: height = 0.05
6.1024 	EXP 	text: height = 0.05
6.1024 	EXP 	text: text = -1.1865437000014936
6.1073 	EXP 	text: height = 0.05
6.1073 	EXP 	text: height = 0.05
6.1073 	EXP 	text: height = 0.05
6.1073 	EXP 	text: text = -1.1907375000009779
6.1114 	EXP 	text: height = 0.05
6.1114 	EXP 	text: height = 0.05
6.1114 	EXP 	text: height = 0.05
6.1114 	EXP 	text: text = -1.1956365000005462
6.1155 	EXP 	text: height = 0.05
6.1155 	EXP 	text: height = 0.05
6.1155 	EXP 	text: height = 0.05
6.1155 	EXP 	text: text = -1.1996733999985736
6.1197 	EXP 	text: height = 0.05
6.1197 	EXP 	text: height = 0.05
6.1197 	EXP 	text: height = 0.05
6.1197 	EXP 	text: text = -1.2038514000014402
6.1239 	EXP 	text: height = 0.05
6.1239 	EXP 	text: height = 0.05
6.1239 	EXP 	text: height = 0.05
6.1239 	EXP 	text: text = -1.2081147999997484
6.1280 	EXP 	text: height = 0.05
6.1280 	EXP 	text: height = 0.05
6.1280 	EXP 	text: height = 0.05
6.1280 	EXP 	text: text = -1.212187699999049
6.1322 	EXP 	text: height = 0.05
6.1322 	EXP 	text: height = 0.05
6.1322 	EXP 	text: height = 0.05
6.1322 	EXP 	text: text = -1.2163534999999683
6.1364 	EXP 	text: height = 0.05
6.1364 	EXP 	text: height = 0.05
6.1364 	EXP 	text: height = 0.05
6.1364 	EXP 	text: text = -1.2205127999986871
6.1406 	EXP 	text: height = 0.05
6.1406 	EXP 	text: height = 0.05
6.1406 	EXP 	text: height = 0.05
6.1406 	EXP 	text: text = -1.2247554999994463
6.1447 	EXP 	text: height = 0.05
6.1447 	EXP 	text: height = 0.05
6.1447 	EXP 	text: height = 0.05
6.1447 	EXP 	text: text = -1.2289406000018062
6.1489 	EXP 	text: height = 0.05
6.1489 	EXP 	text: height = 0.05
6.1489 	EXP 	text: height = 0.05
6.1489 	EXP 	text: text = -1.2330881999987469
6.1535 	EXP 	text: height = 0.05
6.1535 	EXP 	text: height = 0.05
6.1535 	EXP 	text: height = 0.05
6.1535 	EXP 	text: text = -1.2372394000012719
6.1572 	EXP 	text: height = 0.05
6.1572 	EXP 	text: height = 0.05
6.1572 	EXP 	text: height = 0.05
6.1572 	EXP 	text: text = -1.241773400000966
6.1614 	EXP 	text: height = 0.05
6.1614 	EXP 	text: height = 0.05
6.1614 	EXP 	text: height = 0.05
6.1614 	EXP 	text: text = -1.2455765999984578
6.1656 	EXP 	text: height = 0.05
6.1656 	EXP 	text: height = 0.05
6.1656 	EXP 	text: height = 0.05
6.1656 	EXP 	text: text = -1.2496963999983564
6.1698 	EXP 	text: height = 0.05
6.1698 	EXP 	text: height = 0.05
6.1698 	EXP 	text: height = 0.05
6.1698 	EXP 	text: text = -1.253912100000889
6.1739 	EXP 	text: height = 0.05
6.1739 	EXP 	text: height = 0.05
6.1739 	EXP 	text: height = 0.05
6.1739 	EXP 	text: text = -1.2585584000007657
6.1781 	EXP 	text: height = 0.05
6.1781 	EXP 	text: height = 0.05
6.1781 	EXP 	text: height = 0.05
6.1781 	EXP 	text: text = -1.2623023000014655
6.1823 	EXP 	text: height = 0.05
6.1823 	EXP 	text: height = 0.05
6.1823 	EXP 	text: height = 0.05
6.1823 	EXP 	text: text = -1.2663409000015236
6.1865 	EXP 	text: height = 0.05
6.1865 	EXP 	text: height = 0.05
6.1865 	EXP 	text: height = 0.05
6.1865 	EXP 	text: text = -1.2705099000013433
6.1906 	EXP 	text: height = 0.05
6.1906 	EXP 	text: height = 0.05
6.1906 	EXP 	text: height = 0.05
6.1906 	EXP 	text: text = -1.2749059000016132
6.1948 	EXP 	text: height = 0.05
6.1948 	EXP 	text: height = 0.05
6.1948 	EXP 	text: height = 0.05
6.1948 	EXP 	text: text = -1.2789663000003202
6.1990 	EXP 	text: height = 0.05
6.1990 	EXP 	text: height = 0.05
6.1990 	EXP 	text: height = 0.05
6.1990 	EXP 	text: text = -1.2831200000000536
6.2031 	EXP 	text: height = 0.05
6.2031 	EXP 	text: height = 0.05
6.2031 	EXP 	text: height = 0.05
6.2031 	EXP 	text: text = -1.2871942999991006
6.2073 	EXP 	text: height = 0.05
6.2073 	EXP 	text: height = 0.05
6.2073 	EXP 	text: height = 0.05
6.2073 	EXP 	text: text = -1.291369800001121
6.2115 	EXP 	text: height = 0.05
6.2115 	EXP 	text: height = 0.05
6.2115 	EXP 	text: height = 0.05
6.2115 	EXP 	text: text = -1.2955417000011948
6.2156 	EXP 	text: height = 0.05
6.2156 	EXP 	text: height = 0.05
6.2156 	EXP 	text: height = 0.05
6.2156 	EXP 	text: text = -1.2997170000016922
6.2198 	EXP 	text: height = 0.05
6.2198 	EXP 	text: height = 0.05
6.2198 	EXP 	text: height = 0.05
6.2198 	EXP 	text: text = -1.3038833999999042
6.2240 	EXP 	text: height = 0.05
6.2240 	EXP 	text: height = 0.05
6.2240 	EXP 	text: height = 0.05
6.2240 	EXP 	text: text = -1.3081554000018514
6.2281 	EXP 	text: height = 0.05
6.2281 	EXP 	text: height = 0.05
6.2281 	EXP 	text: height = 0.05
6.2281 	EXP 	text: text = -1.3123200000009092
6.2324 	EXP 	text: height = 0.05
6.2324 	EXP 	text: height = 0.05
6.2324 	EXP 	text: height = 0.05
6.2324 	EXP 	text: text = -1.316492099998868
6.2365 	EXP 	text: height = 0.05
6.2365 	EXP 	text: height = 0.05
6.2365 	EXP 	text: height = 0.05
6.2365 	EXP 	text: text = -1.320740899998782
6.2407 	EXP 	text: height = 0.05
6.2407 	EXP 	text: height = 0.05
6.2407 	EXP 	text: height = 0.05
6.2407 	EXP 	text: text = -1.324814100000367
6.2448 	EXP 	text: height = 0.05
6.2448 	EXP 	text: height = 0.05
6.2448 	EXP 	text: height = 0.05
6.2448 	EXP 	text: text = -1.3290218000001914
6.2490 	EXP 	text: height = 0.05
6.2490 	EXP 	text: height = 0.05
6.2490 	EXP 	text: height = 0.05
6.2490 	EXP 	text: text = -1.3331753999991633
6.2532 	EXP 	text: height = 0.05
6.2532 	EXP 	text: height = 0.05
6.2532 	EXP 	text: height = 0.05
6.2532 	EXP 	text: text = -1.3373118999988947
6.2574 	EXP 	text: height = 0.05
6.2574 	EXP 	text: height = 0.05
6.2574 	EXP 	text: height = 0.05
6.2574 	EXP 	text: text = -1.341481899999053
6.2620 	EXP 	text: height = 0.05
6.2620 	EXP 	text: height = 0.05
6.2620 	EXP 	text: height = 0.05
6.2620 	EXP 	text: text = -1.3457870999991428
6.2657 	EXP 	text: height = 0.05
6.2657 	EXP 	text: height = 0.05
6.2657 	EXP 	text: height = 0.05
6.2657 	EXP 	text: text = -1.35042009999961
6.2699 	EXP 	text: height = 0.05
6.2699 	EXP 	text: height = 0.05
6.2699 	EXP 	text: height = 0.05
6.2699 	EXP 	text: text = -1.3540528999983508
6.2741 	EXP 	text: height = 0.05
6.2741 	EXP 	text: height = 0.05
6.2741 	EXP 	text: height = 0.05
6.2741 	EXP 	text: text = -1.358226399999694
6.2783 	EXP 	text: height = 0.05
6.2783 	EXP 	text: height = 0.05
6.2783 	EXP 	text: height = 0.05
6.2783 	EXP 	text: text = -1.362392600000021
6.2824 	EXP 	text: height = 0.05
6.2824 	EXP 	text: height = 0.05
6.2824 	EXP 	text: height = 0.05
6.2824 	EXP 	text: text = -1.366909600001236
6.2866 	EXP 	text: height = 0.05
6.2866 	EXP 	text: height = 0.05
6.2866 	EXP 	text: height = 0.05
6.2866 	EXP 	text: text = -1.370733100000507
6.2908 	EXP 	text: height = 0.05
6.2908 	EXP 	text: height = 0.05
6.2908 	EXP 	text: height = 0.05
6.2908 	EXP 	text: text = -1.3748898999983794
6.2951 	EXP 	text: height = 0.05
6.2951 	EXP 	text: height = 0.05
6.2951 	EXP 	text: height = 0.05
6.2951 	EXP 	text: text = -1.3790633999997226
6.2991 	EXP 	text: height = 0.05
6.2991 	EXP 	text: height = 0.05
6.2991 	EXP 	text: height = 0.05
6.2991 	EXP 	text: text = -1.383431300000666
6.3033 	EXP 	text: height = 0.05
6.3033 	EXP 	text: height = 0.05
6.3033 	EXP 	text: height = 0.05
6.3033 	EXP 	text: text = -1.3874132999990252
6.3075 	EXP 	text: height = 0.05
6.3075 	EXP 	text: height = 0.05
6.3075 	EXP 	text: height = 0.05
6.3075 	EXP 	text: text = -1.3915865999988455
6.3116 	EXP 	text: height = 0.05
6.3116 	EXP 	text: height = 0.05
6.3116 	EXP 	text: height = 0.05
6.3116 	EXP 	text: text = -1.3957740000005288
6.3158 	EXP 	text: height = 0.05
6.3158 	EXP 	text: height = 0.05
6.3158 	EXP 	text: height = 0.05
6.3158 	EXP 	text: text = -1.399944400000095
6.3200 	EXP 	text: height = 0.05
6.3200 	EXP 	text: height = 0.05
6.3200 	EXP 	text: height = 0.05
6.3200 	EXP 	text: text = -1.4041006000006746
6.3241 	EXP 	text: height = 0.05
6.3241 	EXP 	text: height = 0.05
6.3241 	EXP 	text: height = 0.05
6.3241 	EXP 	text: text = -1.4082650000018475
6.3283 	EXP 	text: height = 0.05
6.3283 	EXP 	text: height = 0.05
6.3283 	EXP 	text: height = 0.05
6.3283 	EXP 	text: text = -1.413379099998565
6.3325 	EXP 	text: height = 0.05
6.3325 	EXP 	text: height = 0.05
6.3325 	EXP 	text: height = 0.05
6.3325 	EXP 	text: text = -1.4166078000016569
6.3366 	EXP 	text: height = 0.05
6.3366 	EXP 	text: height = 0.05
6.3366 	EXP 	text: height = 0.05
6.3366 	EXP 	text: text = -1.4207927999996173
6.3409 	EXP 	text: height = 0.05
6.3409 	EXP 	text: height = 0.05
6.3409 	EXP 	text: height = 0.05
6.3409 	EXP 	text: text = -1.4249449999988428
6.3450 	EXP 	text: height = 0.05
6.3450 	EXP 	text: height = 0.05
6.3450 	EXP 	text: height = 0.05
6.3450 	EXP 	text: text = -1.4291649000006146
6.3492 	EXP 	text: height = 0.05
6.3492 	EXP 	text: height = 0.05
6.3492 	EXP 	text: height = 0.05
6.3492 	EXP 	text: text = -1.4332976000005146
6.3533 	EXP 	text: height = 0.05
6.3533 	EXP 	text: height = 0.05
6.3533 	EXP 	text: height = 0.05
6.3533 	EXP 	text: text = -1.4374728000002506
6.3577 	EXP 	text: height = 0.05
6.3577 	EXP 	text: height = 0.05
6.3577 	EXP 	text: height = 0.05
6.3577 	EXP 	text: text = -1.4416343999982928
6.3617 	EXP 	text: height = 0.05
6.3617 	EXP 	text: height = 0.05
6.3617 	EXP 	text: height = 0.05
6.3617 	EXP 	text: text = -1.4460103999990679
6.3658 	EXP 	text: height = 0.05
6.3658 	EXP 	text: height = 0.05
6.3658 	EXP 	text: height = 0.05
6.3658 	EXP 	text: text = -1.4499729000017396
6.3700 	EXP 	text: height = 0.05
6.3700 	EXP 	text: height = 0.05
6.3700 	EXP 	text: height = 0.05
6.3700 	EXP 	text: text = -1.4541485000008834
6.3898 	EXP 	text: height = 0.05
6.3898 	EXP 	text: height = 0.05
6.3898 	EXP 	text: height = 0.05
6.3898 	EXP 	text: text = -1.4584146000015608
6.3956 	EXP 	text: height = 0.05
6.3956 	EXP 	text: height = 0.05
6.3956 	EXP 	text: height = 0.05
6.3956 	EXP 	text: text = -1.4781986000016332
6.3997 	EXP 	text: height = 0.05
6.3997 	EXP 	text: height = 0.05
6.3997 	EXP 	text: height = 0.05
6.3997 	EXP 	text: text = -1.4839775000000373
6.4049 	EXP 	text: height = 0.05
6.4049 	EXP 	text: height = 0.05
6.4049 	EXP 	text: height = 0.05
6.4049 	EXP 	text: text = -1.4880324000005203
6.4091 	EXP 	text: height = 0.05
6.4091 	EXP 	text: height = 0.05
6.4091 	EXP 	text: height = 0.05
6.4091 	EXP 	text: text = -1.4933160000000498
6.4146 	EXP 	text: height = 0.05
6.4146 	EXP 	text: height = 0.05
6.4146 	EXP 	text: height = 0.05
6.4146 	EXP 	text: text = -1.497408600000199
6.4188 	EXP 	text: height = 0.05
6.4188 	EXP 	text: height = 0.05
6.4188 	EXP 	text: height = 0.05
6.4188 	EXP 	text: text = -1.502951700000267
6.4247 	EXP 	text: height = 0.05
6.4247 	EXP 	text: height = 0.05
6.4247 	EXP 	text: height = 0.05
6.4247 	EXP 	text: text = -1.5071554999994987
6.4288 	EXP 	text: height = 0.05
6.4288 	EXP 	text: height = 0.05
6.4288 	EXP 	text: height = 0.05
6.4288 	EXP 	text: text = -1.513013100000535
6.4338 	EXP 	text: height = 0.05
6.4338 	EXP 	text: height = 0.05
6.4338 	EXP 	text: height = 0.05
6.4338 	EXP 	text: text = -1.51707130000068
6.4380 	EXP 	text: height = 0.05
6.4380 	EXP 	text: height = 0.05
6.4380 	EXP 	text: height = 0.05
6.4380 	EXP 	text: text = -1.522059700000682
6.4426 	EXP 	text: height = 0.05
6.4426 	EXP 	text: height = 0.05
6.4426 	EXP 	text: height = 0.05
6.4426 	EXP 	text: text = -1.5262201000005007
6.4468 	EXP 	text: height = 0.05
6.4468 	EXP 	text: height = 0.05
6.4468 	EXP 	text: height = 0.05
6.4468 	EXP 	text: text = -1.5308844999999565
6.4523 	EXP 	text: height = 0.05
6.4523 	EXP 	text: height = 0.05
6.4523 	EXP 	text: height = 0.05
6.4523 	EXP 	text: text = -1.535043299998506
6.4554 	EXP 	text: height = 0.05
6.4554 	EXP 	text: height = 0.05
6.4554 	EXP 	text: height = 0.05
6.4554 	EXP 	text: text = -1.5405988999991678
6.4599 	EXP 	text: height = 0.05
6.4599 	EXP 	text: height = 0.05
6.4599 	EXP 	text: height = 0.05
6.4599 	EXP 	text: text = -1.5436387000008835
6.4640 	EXP 	text: height = 0.05
6.4640 	EXP 	text: height = 0.05
6.4640 	EXP 	text: height = 0.05
6.4640 	EXP 	text: text = -1.5480924000003142
6.4682 	EXP 	text: height = 0.05
6.4682 	EXP 	text: height = 0.05
6.4682 	EXP 	text: height = 0.05
6.4682 	EXP 	text: text = -1.5522511999988637
6.4724 	EXP 	text: height = 0.05
6.4724 	EXP 	text: height = 0.05
6.4724 	EXP 	text: height = 0.05
6.4724 	EXP 	text: text = -1.5564556999997876
6.4765 	EXP 	text: height = 0.05
6.4765 	EXP 	text: height = 0.05
6.4765 	EXP 	text: height = 0.05
6.4765 	EXP 	text: text = -1.5605958999985887
6.4807 	EXP 	text: height = 0.05
6.4807 	EXP 	text: height = 0.05
6.4807 	EXP 	text: height = 0.05
6.4807 	EXP 	text: text = -1.5647623000004387
6.4852 	EXP 	text: height = 0.05
6.4852 	EXP 	text: height = 0.05
6.4852 	EXP 	text: height = 0.05
6.4852 	EXP 	text: text = -1.5689681000003475
6.4891 	EXP 	text: height = 0.05
6.4891 	EXP 	text: height = 0.05
6.4891 	EXP 	text: height = 0.05
6.4891 	EXP 	text: text = -1.5734258000011323
6.4932 	EXP 	text: height = 0.05
6.4932 	EXP 	text: height = 0.05
6.4932 	EXP 	text: height = 0.05
6.4932 	EXP 	text: text = -1.5773073000018485
6.4975 	EXP 	text: height = 0.05
6.4975 	EXP 	text: height = 0.05
6.4975 	EXP 	text: height = 0.05
6.4975 	EXP 	text: text = -1.5814802999993844
6.5018 	EXP 	text: height = 0.05
6.5018 	EXP 	text: height = 0.05
6.5018 	EXP 	text: height = 0.05
6.5018 	EXP 	text: text = -1.585684500001662
6.5060 	EXP 	text: height = 0.05
6.5060 	EXP 	text: height = 0.05
6.5060 	EXP 	text: height = 0.05
6.5060 	EXP 	text: text = -1.590032500000234
6.5101 	EXP 	text: height = 0.05
6.5101 	EXP 	text: height = 0.05
6.5101 	EXP 	text: height = 0.05
6.5101 	EXP 	text: text = -1.594206400000985
6.5153 	EXP 	text: height = 0.05
6.5153 	EXP 	text: height = 0.05
6.5153 	EXP 	text: height = 0.05
6.5153 	EXP 	text: text = -1.598375199999282
6.5195 	EXP 	text: height = 0.05
6.5195 	EXP 	text: height = 0.05
6.5195 	EXP 	text: height = 0.05
6.5195 	EXP 	text: text = -1.6035277000009955
6.5236 	EXP 	text: height = 0.05
6.5236 	EXP 	text: height = 0.05
6.5236 	EXP 	text: height = 0.05
6.5236 	EXP 	text: text = -1.6077714999992168
6.5278 	EXP 	text: height = 0.05
6.5278 	EXP 	text: height = 0.05
6.5278 	EXP 	text: height = 0.05
6.5278 	EXP 	text: text = -1.6118262999989383
6.5319 	EXP 	text: height = 0.05
6.5319 	EXP 	text: height = 0.05
6.5319 	EXP 	text: height = 0.05
6.5319 	EXP 	text: text = -1.6159918000012112
6.5361 	EXP 	text: height = 0.05
6.5361 	EXP 	text: height = 0.05
6.5361 	EXP 	text: height = 0.05
6.5361 	EXP 	text: text = -1.6201700999990862
6.5403 	EXP 	text: height = 0.05
6.5403 	EXP 	text: height = 0.05
6.5403 	EXP 	text: height = 0.05
6.5403 	EXP 	text: text = -1.6243383000000904
6.5445 	EXP 	text: height = 0.05
6.5445 	EXP 	text: height = 0.05
6.5445 	EXP 	text: height = 0.05
6.5445 	EXP 	text: text = -1.6285385000010137
6.5488 	EXP 	text: height = 0.05
6.5488 	EXP 	text: height = 0.05
6.5488 	EXP 	text: height = 0.05
6.5488 	EXP 	text: text = -1.6327114000014262
6.5528 	EXP 	text: height = 0.05
6.5528 	EXP 	text: height = 0.05
6.5528 	EXP 	text: height = 0.05
6.5528 	EXP 	text: text = -1.6369985999990604
6.5570 	EXP 	text: height = 0.05
6.5570 	EXP 	text: height = 0.05
6.5570 	EXP 	text: height = 0.05
6.5570 	EXP 	text: text = -1.64105230000132
6.5612 	EXP 	text: height = 0.05
6.5612 	EXP 	text: height = 0.05
6.5612 	EXP 	text: height = 0.05
6.5612 	EXP 	text: text = -1.6452213999982632
6.5653 	EXP 	text: height = 0.05
6.5653 	EXP 	text: height = 0.05
6.5653 	EXP 	text: height = 0.05
6.5653 	EXP 	text: text = -1.6493953999997757
6.5695 	EXP 	text: height = 0.05
6.5695 	EXP 	text: height = 0.05
6.5695 	EXP 	text: height = 0.05
6.5695 	EXP 	text: text = -1.653567599998496
6.5737 	EXP 	text: height = 0.05
6.5737 	EXP 	text: height = 0.05
6.5737 	EXP 	text: height = 0.05
6.5737 	EXP 	text: text = -1.6577354000000923
6.5779 	EXP 	text: height = 0.05
6.5779 	EXP 	text: height = 0.05
6.5779 	EXP 	text: height = 0.05
6.5779 	EXP 	text: text = -1.6619050000008428
6.5820 	EXP 	text: height = 0.05
6.5820 	EXP 	text: height = 0.05
6.5820 	EXP 	text: height = 0.05
6.5820 	EXP 	text: text = -1.6660838999996486
6.5835 	DATA 	Mouse: Left button down, pos=(1167,335)
6.5862 	EXP 	text: height = 0.05
6.5862 	EXP 	text: height = 0.05
6.5862 	EXP 	text: height = 0.05
6.5862 	EXP 	text: text = -1.6702479999985371
6.5904 	EXP 	text: height = 0.05
6.5904 	EXP 	text: height = 0.05
6.5904 	EXP 	text: height = 0.05
6.5904 	EXP 	text: text = 1.9972553000006883
6.5950 	EXP 	text: height = 0.05
6.5950 	EXP 	text: height = 0.05
6.5950 	EXP 	text: height = 0.05
6.5950 	EXP 	text: text = 1.9970171999993909
6.5987 	EXP 	text: height = 0.05
