3.2342 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
5.4449 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
5.4577 	EXP 	text: height = 0.05
5.4577 	EXP 	text: height = 0.05
5.4577 	EXP 	text: height = 0.05
5.4577 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
5.4696 	EXP 	text: height = 0.05
5.4696 	EXP 	text: height = 0.05
5.4696 	EXP 	text: height = 0.05
5.4696 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
5.4823 	EXP 	text: height = 0.05
5.4823 	EXP 	text: height = 0.05
5.4823 	EXP 	text: height = 0.05
5.4823 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
5.4944 	EXP 	text: height = 0.05
5.4944 	EXP 	text: height = 0.05
5.4944 	EXP 	text: height = 0.05
5.4944 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
5.5071 	EXP 	text: height = 0.05
5.5071 	EXP 	text: height = 0.05
5.5071 	EXP 	text: height = 0.05
5.5071 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
5.5194 	EXP 	text: height = 0.05
5.5194 	EXP 	text: height = 0.05
5.5194 	EXP 	text: height = 0.05
5.5194 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
5.5317 	EXP 	text: height = 0.05
5.5317 	EXP 	text: height = 0.05
5.5317 	EXP 	text: height = 0.05
5.5317 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
5.5443 	EXP 	text: height = 0.05
5.5443 	EXP 	text: height = 0.05
5.5443 	EXP 	text: height = 0.05
5.5443 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
5.5589 	EXP 	text: height = 0.05
5.5589 	EXP 	text: height = 0.05
5.5589 	EXP 	text: height = 0.05
5.5589 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
5.5713 	EXP 	text: height = 0.05
5.5713 	EXP 	text: height = 0.05
5.5713 	EXP 	text: height = 0.05
5.5713 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
5.5834 	EXP 	text: height = 0.05
5.5834 	EXP 	text: height = 0.05
5.5834 	EXP 	text: height = 0.05
5.5834 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
5.5958 	EXP 	text: height = 0.05
5.5958 	EXP 	text: height = 0.05
5.5958 	EXP 	text: height = 0.05
5.5958 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
5.6081 	EXP 	text: height = 0.05
5.6081 	EXP 	text: height = 0.05
5.6081 	EXP 	text: height = 0.05
5.6081 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
5.6228 	EXP 	text: height = 0.05
5.6228 	EXP 	text: height = 0.05
5.6228 	EXP 	text: height = 0.05
5.6228 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
5.6361 	EXP 	text: height = 0.05
5.6361 	EXP 	text: height = 0.05
5.6361 	EXP 	text: height = 0.05
5.6361 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
5.6485 	EXP 	text: height = 0.05
5.6485 	EXP 	text: height = 0.05
5.6485 	EXP 	text: height = 0.05
5.6485 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
5.6608 	EXP 	text: height = 0.05
5.6608 	EXP 	text: height = 0.05
5.6608 	EXP 	text: height = 0.05
5.6608 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
5.6735 	EXP 	text: height = 0.05
5.6735 	EXP 	text: height = 0.05
5.6735 	EXP 	text: height = 0.05
5.6735 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
5.6857 	EXP 	text: height = 0.05
5.6857 	EXP 	text: height = 0.05
5.6857 	EXP 	text: height = 0.05
5.6857 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
5.6979 	EXP 	text: height = 0.05
5.6979 	EXP 	text: height = 0.05
5.6979 	EXP 	text: height = 0.05
5.6979 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
5.7102 	EXP 	text: height = 0.05
5.7102 	EXP 	text: height = 0.05
5.7102 	EXP 	text: height = 0.05
5.7102 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
5.7226 	EXP 	text: height = 0.05
5.7226 	EXP 	text: height = 0.05
5.7226 	EXP 	text: height = 0.05
5.7226 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
5.7347 	EXP 	text: height = 0.05
5.7347 	EXP 	text: height = 0.05
5.7347 	EXP 	text: height = 0.05
5.7347 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
5.7472 	EXP 	text: height = 0.05
5.7472 	EXP 	text: height = 0.05
5.7472 	EXP 	text: height = 0.05
5.7472 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
5.7597 	EXP 	text: height = 0.05
5.7597 	EXP 	text: height = 0.05
5.7597 	EXP 	text: height = 0.05
5.7597 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
5.7717 	EXP 	text: height = 0.05
5.7717 	EXP 	text: height = 0.05
5.7717 	EXP 	text: height = 0.05
5.7717 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
5.7841 	EXP 	text: height = 0.05
5.7841 	EXP 	text: height = 0.05
5.7841 	EXP 	text: height = 0.05
5.7841 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
5.7963 	EXP 	text: height = 0.05
5.7963 	EXP 	text: height = 0.05
5.7963 	EXP 	text: height = 0.05
5.7963 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
5.8089 	EXP 	text: height = 0.05
5.8089 	EXP 	text: height = 0.05
5.8089 	EXP 	text: height = 0.05
5.8089 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
5.8216 	EXP 	text: height = 0.05
5.8216 	EXP 	text: height = 0.05
5.8216 	EXP 	text: height = 0.05
5.8216 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
5.8342 	EXP 	text: height = 0.05
5.8342 	EXP 	text: height = 0.05
5.8342 	EXP 	text: height = 0.05
5.8342 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
5.8465 	EXP 	text: height = 0.05
5.8465 	EXP 	text: height = 0.05
5.8465 	EXP 	text: height = 0.05
5.8465 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
5.8582 	EXP 	text: height = 0.05
5.8582 	EXP 	text: height = 0.05
5.8582 	EXP 	text: height = 0.05
5.8582 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
5.8720 	EXP 	text: height = 0.05
5.8720 	EXP 	text: height = 0.05
5.8720 	EXP 	text: height = 0.05
5.8720 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
5.8843 	EXP 	text: height = 0.05
5.8843 	EXP 	text: height = 0.05
5.8843 	EXP 	text: height = 0.05
5.8843 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
5.8960 	EXP 	text: height = 0.05
5.8960 	EXP 	text: height = 0.05
5.8960 	EXP 	text: height = 0.05
5.8960 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
5.9077 	EXP 	text: height = 0.05
5.9077 	EXP 	text: height = 0.05
5.9077 	EXP 	text: height = 0.05
5.9077 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
5.9205 	EXP 	text: height = 0.05
5.9205 	EXP 	text: height = 0.05
5.9205 	EXP 	text: height = 0.05
5.9205 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
5.9336 	EXP 	text: height = 0.05
5.9336 	EXP 	text: height = 0.05
5.9336 	EXP 	text: height = 0.05
5.9336 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
5.9452 	EXP 	text: height = 0.05
5.9452 	EXP 	text: height = 0.05
5.9452 	EXP 	text: height = 0.05
5.9452 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
5.9566 	EXP 	text: height = 0.05
5.9566 	EXP 	text: height = 0.05
5.9566 	EXP 	text: height = 0.05
5.9566 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
5.9687 	EXP 	text: height = 0.05
5.9687 	EXP 	text: height = 0.05
5.9687 	EXP 	text: height = 0.05
5.9687 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
5.9804 	EXP 	text: height = 0.05
5.9804 	EXP 	text: height = 0.05
5.9804 	EXP 	text: height = 0.05
5.9804 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
5.9918 	EXP 	text: height = 0.05
5.9918 	EXP 	text: height = 0.05
5.9918 	EXP 	text: height = 0.05
5.9918 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
6.0033 	EXP 	text: height = 0.05
6.0033 	EXP 	text: height = 0.05
6.0033 	EXP 	text: height = 0.05
6.0033 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
6.0152 	EXP 	text: height = 0.05
6.0152 	EXP 	text: height = 0.05
6.0152 	EXP 	text: height = 0.05
6.0152 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
6.0272 	EXP 	text: height = 0.05
6.0272 	EXP 	text: height = 0.05
6.0272 	EXP 	text: height = 0.05
6.0272 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
6.0389 	EXP 	text: height = 0.05
6.0389 	EXP 	text: height = 0.05
6.0389 	EXP 	text: height = 0.05
6.0389 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
6.0507 	EXP 	text: height = 0.05
6.0507 	EXP 	text: height = 0.05
6.0507 	EXP 	text: height = 0.05
6.0507 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
6.0629 	EXP 	text: height = 0.05
6.0629 	EXP 	text: height = 0.05
6.0629 	EXP 	text: height = 0.05
6.0629 	EXP 	text: text = ['visible', 'lastPos', 'prevPos', 'win', 'status', 'mouseClock', 'movedistance', 'x', 'y', 'leftButton', 'midButton', 'rightButton', 'time', 'clicked_name', 'tStart', 'tStop', 'tStartRefresh', 'tStopRefresh', 'frameNStart']
6.0750 	EXP 	text: height = 0.05
6.0750 	EXP 	text: height = 0.05
6.0750 	EXP 	text: height = 0.05
