3.3993 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
5.7649 	EXP 	text: height = 0.05
5.7649 	EXP 	text: text = [0, 0, 0]
5.7716 	EXP 	text: height = 0.05
5.7716 	EXP 	text: height = 0.05
5.7716 	EXP 	text: height = 0.05
5.7716 	EXP 	text: text = [0, 0, 0]
5.7780 	EXP 	text: height = 0.05
5.7780 	EXP 	text: height = 0.05
5.7780 	EXP 	text: height = 0.05
5.7780 	EXP 	text: text = [0, 0, 0]
5.7843 	EXP 	text: height = 0.05
5.7843 	EXP 	text: height = 0.05
5.7843 	EXP 	text: height = 0.05
5.7843 	EXP 	text: text = [0, 0, 0]
5.7911 	EXP 	text: height = 0.05
5.7911 	EXP 	text: height = 0.05
5.7911 	EXP 	text: height = 0.05
5.7911 	EXP 	text: text = [0, 0, 0]
5.7999 	EXP 	text: height = 0.05
5.7999 	EXP 	text: height = 0.05
5.7999 	EXP 	text: height = 0.05
5.7999 	EXP 	text: text = [0, 0, 0]
5.8072 	EXP 	text: height = 0.05
5.8072 	EXP 	text: height = 0.05
5.8072 	EXP 	text: height = 0.05
5.8072 	EXP 	text: text = [0, 0, 0]
5.8136 	EXP 	text: height = 0.05
5.8136 	EXP 	text: height = 0.05
5.8136 	EXP 	text: height = 0.05
5.8136 	EXP 	text: text = [0, 0, 0]
5.8200 	EXP 	text: height = 0.05
5.8200 	EXP 	text: height = 0.05
5.8200 	EXP 	text: height = 0.05
5.8200 	EXP 	text: text = [0, 0, 0]
5.8271 	EXP 	text: height = 0.05
5.8271 	EXP 	text: height = 0.05
5.8271 	EXP 	text: height = 0.05
5.8271 	EXP 	text: text = [0, 0, 0]
5.8338 	EXP 	text: height = 0.05
5.8338 	EXP 	text: height = 0.05
5.8338 	EXP 	text: height = 0.05
5.8338 	EXP 	text: text = [0, 0, 0]
5.8402 	EXP 	text: height = 0.05
5.8402 	EXP 	text: height = 0.05
5.8402 	EXP 	text: height = 0.05
5.8402 	EXP 	text: text = [0, 0, 0]
5.8467 	EXP 	text: height = 0.05
5.8467 	EXP 	text: height = 0.05
5.8467 	EXP 	text: height = 0.05
5.8467 	EXP 	text: text = [0, 0, 0]
5.8537 	EXP 	text: height = 0.05
5.8537 	EXP 	text: height = 0.05
5.8537 	EXP 	text: height = 0.05
5.8537 	EXP 	text: text = [0, 0, 0]
5.8615 	EXP 	text: height = 0.05
5.8615 	EXP 	text: height = 0.05
5.8615 	EXP 	text: height = 0.05
5.8615 	EXP 	text: text = [0, 0, 0]
5.8682 	EXP 	text: height = 0.05
5.8682 	EXP 	text: height = 0.05
5.8682 	EXP 	text: height = 0.05
5.8682 	EXP 	text: text = [0, 0, 0]
5.8751 	EXP 	text: height = 0.05
5.8751 	EXP 	text: height = 0.05
5.8751 	EXP 	text: height = 0.05
5.8751 	EXP 	text: text = [0, 0, 0]
5.8817 	EXP 	text: height = 0.05
5.8817 	EXP 	text: height = 0.05
5.8817 	EXP 	text: height = 0.05
5.8817 	EXP 	text: text = [0, 0, 0]
5.8884 	EXP 	text: height = 0.05
5.8884 	EXP 	text: height = 0.05
5.8884 	EXP 	text: height = 0.05
5.8884 	EXP 	text: text = [0, 0, 0]
5.8952 	EXP 	text: height = 0.05
5.8952 	EXP 	text: height = 0.05
5.8952 	EXP 	text: height = 0.05
5.8952 	EXP 	text: text = [0, 0, 0]
5.9024 	EXP 	text: height = 0.05
5.9024 	EXP 	text: height = 0.05
5.9024 	EXP 	text: height = 0.05
5.9024 	EXP 	text: text = [0, 0, 0]
5.9088 	EXP 	text: height = 0.05
5.9088 	EXP 	text: height = 0.05
5.9088 	EXP 	text: height = 0.05
5.9088 	EXP 	text: text = [0, 0, 0]
5.9151 	EXP 	text: height = 0.05
5.9151 	EXP 	text: height = 0.05
5.9151 	EXP 	text: height = 0.05
5.9151 	EXP 	text: text = [0, 0, 0]
5.9215 	EXP 	text: height = 0.05
5.9215 	EXP 	text: height = 0.05
5.9215 	EXP 	text: height = 0.05
5.9215 	EXP 	text: text = [0, 0, 0]
5.9282 	EXP 	text: height = 0.05
5.9282 	EXP 	text: height = 0.05
5.9282 	EXP 	text: height = 0.05
5.9282 	EXP 	text: text = [0, 0, 0]
5.9346 	EXP 	text: height = 0.05
5.9346 	EXP 	text: height = 0.05
5.9346 	EXP 	text: height = 0.05
5.9346 	EXP 	text: text = [0, 0, 0]
5.9411 	EXP 	text: height = 0.05
5.9411 	EXP 	text: height = 0.05
5.9411 	EXP 	text: height = 0.05
5.9411 	EXP 	text: text = [0, 0, 0]
5.9479 	EXP 	text: height = 0.05
5.9479 	EXP 	text: height = 0.05
5.9479 	EXP 	text: height = 0.05
5.9479 	EXP 	text: text = [0, 0, 0]
5.9539 	DATA 	Mouse: Left button down, pos=(728,452)
5.9545 	EXP 	text: height = 0.05
5.9545 	EXP 	text: height = 0.05
5.9545 	EXP 	text: height = 0.05
5.9545 	EXP 	text: text = [0, 0, 0]
5.9626 	EXP 	text: height = 0.05
5.9626 	EXP 	text: height = 0.05
5.9626 	EXP 	text: height = 0.05
5.9626 	EXP 	text: text = [1, 0, 0]
5.9703 	EXP 	text: height = 0.05
5.9703 	EXP 	text: height = 0.05
5.9703 	EXP 	text: height = 0.05
5.9703 	EXP 	text: text = [1, 0, 0]
5.9772 	EXP 	text: height = 0.05
5.9772 	EXP 	text: height = 0.05
5.9772 	EXP 	text: height = 0.05
5.9772 	EXP 	text: text = [1, 0, 0]
5.9845 	EXP 	text: height = 0.05
5.9845 	EXP 	text: height = 0.05
5.9845 	EXP 	text: height = 0.05
5.9845 	EXP 	text: text = [1, 0, 0]
5.9918 	EXP 	text: height = 0.05
5.9918 	EXP 	text: height = 0.05
5.9918 	EXP 	text: height = 0.05
5.9918 	EXP 	text: text = [1, 0, 0]
5.9992 	EXP 	text: height = 0.05
5.9992 	EXP 	text: height = 0.05
5.9992 	EXP 	text: height = 0.05
5.9992 	EXP 	text: text = [1, 0, 0]
6.0060 	EXP 	text: height = 0.05
6.0060 	EXP 	text: height = 0.05
6.0060 	EXP 	text: height = 0.05
6.0060 	EXP 	text: text = [1, 0, 0]
6.0129 	EXP 	text: height = 0.05
6.0129 	EXP 	text: height = 0.05
6.0129 	EXP 	text: height = 0.05
6.0129 	EXP 	text: text = [1, 0, 0]
6.0201 	EXP 	text: height = 0.05
6.0201 	EXP 	text: height = 0.05
6.0201 	EXP 	text: height = 0.05
6.0201 	EXP 	text: text = [1, 0, 0]
6.0273 	EXP 	text: height = 0.05
6.0273 	EXP 	text: height = 0.05
6.0273 	EXP 	text: height = 0.05
6.0273 	EXP 	text: text = [1, 0, 0]
6.0340 	EXP 	text: height = 0.05
6.0340 	EXP 	text: height = 0.05
6.0340 	EXP 	text: height = 0.05
6.0340 	EXP 	text: text = [1, 0, 0]
6.0409 	EXP 	text: height = 0.05
6.0409 	EXP 	text: height = 0.05
6.0409 	EXP 	text: height = 0.05
6.0409 	EXP 	text: text = [1, 0, 0]
6.0475 	EXP 	text: height = 0.05
6.0475 	EXP 	text: height = 0.05
6.0475 	EXP 	text: height = 0.05
6.0475 	EXP 	text: text = [1, 0, 0]
6.0541 	EXP 	text: height = 0.05
6.0541 	EXP 	text: height = 0.05
6.0541 	EXP 	text: height = 0.05
6.0541 	EXP 	text: text = [1, 0, 0]
6.0607 	EXP 	text: height = 0.05
6.0607 	EXP 	text: height = 0.05
6.0607 	EXP 	text: height = 0.05
6.0607 	EXP 	text: text = [1, 0, 0]
6.0671 	DATA 	Mouse:  Left button up, pos=(728,452)
6.0677 	EXP 	text: height = 0.05
6.0677 	EXP 	text: height = 0.05
6.0677 	EXP 	text: height = 0.05
6.0677 	EXP 	text: text = [1, 0, 0]
6.0741 	EXP 	text: height = 0.05
6.0741 	EXP 	text: height = 0.05
6.0741 	EXP 	text: height = 0.05
6.0741 	EXP 	text: text = [0, 0, 0]
6.0804 	EXP 	text: height = 0.05
6.0804 	EXP 	text: height = 0.05
6.0804 	EXP 	text: height = 0.05
6.0804 	EXP 	text: text = [0, 0, 0]
6.0871 	EXP 	text: height = 0.05
6.0871 	EXP 	text: height = 0.05
6.0871 	EXP 	text: height = 0.05
6.0871 	EXP 	text: text = [0, 0, 0]
6.0935 	EXP 	text: height = 0.05
6.0935 	EXP 	text: height = 0.05
6.0935 	EXP 	text: height = 0.05
6.0935 	EXP 	text: text = [0, 0, 0]
6.0998 	EXP 	text: height = 0.05
6.0998 	EXP 	text: height = 0.05
6.0998 	EXP 	text: height = 0.05
6.0998 	EXP 	text: text = [0, 0, 0]
6.1062 	EXP 	text: height = 0.05
6.1062 	EXP 	text: height = 0.05
6.1062 	EXP 	text: height = 0.05
6.1062 	EXP 	text: text = [0, 0, 0]
6.1129 	EXP 	text: height = 0.05
6.1129 	EXP 	text: height = 0.05
6.1129 	EXP 	text: height = 0.05
6.1129 	EXP 	text: text = [0, 0, 0]
6.1195 	EXP 	text: height = 0.05
6.1195 	EXP 	text: height = 0.05
6.1195 	EXP 	text: height = 0.05
6.1195 	EXP 	text: text = [0, 0, 0]
6.1260 	EXP 	text: height = 0.05
6.1260 	EXP 	text: height = 0.05
6.1260 	EXP 	text: height = 0.05
6.1260 	EXP 	text: text = [0, 0, 0]
6.1327 	EXP 	text: height = 0.05
6.1327 	EXP 	text: height = 0.05
6.1327 	EXP 	text: height = 0.05
6.1327 	EXP 	text: text = [0, 0, 0]
6.1393 	EXP 	text: height = 0.05
6.1393 	EXP 	text: height = 0.05
6.1393 	EXP 	text: height = 0.05
6.1393 	EXP 	text: text = [0, 0, 0]
6.1458 	EXP 	text: height = 0.05
6.1458 	EXP 	text: height = 0.05
6.1458 	EXP 	text: height = 0.05
6.1458 	EXP 	text: text = [0, 0, 0]
6.1523 	EXP 	text: height = 0.05
6.1523 	EXP 	text: height = 0.05
6.1523 	EXP 	text: height = 0.05
6.1523 	EXP 	text: text = [0, 0, 0]
6.1589 	EXP 	text: height = 0.05
6.1589 	EXP 	text: height = 0.05
6.1589 	EXP 	text: height = 0.05
6.1589 	EXP 	text: text = [0, 0, 0]
6.1661 	EXP 	text: height = 0.05
6.1661 	EXP 	text: height = 0.05
6.1661 	EXP 	text: height = 0.05
6.1661 	EXP 	text: text = [0, 0, 0]
6.1729 	EXP 	text: height = 0.05
6.1729 	EXP 	text: height = 0.05
6.1729 	EXP 	text: height = 0.05
6.1729 	EXP 	text: text = [0, 0, 0]
6.1797 	EXP 	text: height = 0.05
6.1797 	EXP 	text: height = 0.05
6.1797 	EXP 	text: height = 0.05
6.1797 	EXP 	text: text = [0, 0, 0]
6.1866 	EXP 	text: height = 0.05
6.1866 	EXP 	text: height = 0.05
6.1866 	EXP 	text: height = 0.05
6.1866 	EXP 	text: text = [0, 0, 0]
6.1935 	EXP 	text: height = 0.05
6.1935 	EXP 	text: height = 0.05
6.1935 	EXP 	text: height = 0.05
6.1935 	EXP 	text: text = [0, 0, 0]
6.2003 	EXP 	text: height = 0.05
6.2003 	EXP 	text: height = 0.05
6.2003 	EXP 	text: height = 0.05
6.2003 	EXP 	text: text = [0, 0, 0]
6.2069 	EXP 	text: height = 0.05
6.2069 	EXP 	text: height = 0.05
6.2069 	EXP 	text: height = 0.05
6.2069 	EXP 	text: text = [0, 0, 0]
6.2138 	EXP 	text: height = 0.05
6.2138 	EXP 	text: height = 0.05
6.2138 	EXP 	text: height = 0.05
6.2138 	EXP 	text: text = [0, 0, 0]
6.2204 	EXP 	text: height = 0.05
6.2204 	EXP 	text: height = 0.05
6.2204 	EXP 	text: height = 0.05
6.2204 	EXP 	text: text = [0, 0, 0]
6.2273 	EXP 	text: height = 0.05
6.2273 	EXP 	text: height = 0.05
6.2273 	EXP 	text: height = 0.05
6.2273 	EXP 	text: text = [0, 0, 0]
6.2337 	EXP 	text: height = 0.05
6.2337 	EXP 	text: height = 0.05
6.2337 	EXP 	text: height = 0.05
6.2337 	EXP 	text: text = [0, 0, 0]
