3.4991 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
5.5872 	EXP 	text: height = 0.05
5.5872 	EXP 	text: height = 0.05
5.5872 	EXP 	text: text = ['button_2']
5.5939 	EXP 	text: height = 0.05
5.5939 	EXP 	text: height = 0.05
5.5939 	EXP 	text: height = 0.05
5.5939 	EXP 	text: text = ['button_2']
5.6006 	EXP 	text: height = 0.05
5.6006 	EXP 	text: height = 0.05
5.6006 	EXP 	text: height = 0.05
5.6006 	EXP 	text: text = ['button_2']
5.6092 	EXP 	text: height = 0.05
5.6092 	EXP 	text: height = 0.05
5.6092 	EXP 	text: height = 0.05
5.6092 	EXP 	text: text = ['button_2']
5.6160 	EXP 	text: height = 0.05
5.6160 	EXP 	text: height = 0.05
5.6160 	EXP 	text: height = 0.05
5.6160 	EXP 	text: text = ['button_2']
5.6235 	EXP 	text: height = 0.05
5.6235 	EXP 	text: height = 0.05
5.6235 	EXP 	text: height = 0.05
5.6235 	EXP 	text: text = ['button_2']
5.6302 	EXP 	text: height = 0.05
5.6302 	EXP 	text: height = 0.05
5.6302 	EXP 	text: height = 0.05
5.6302 	EXP 	text: text = ['button_2']
5.6391 	EXP 	text: height = 0.05
5.6391 	EXP 	text: height = 0.05
5.6391 	EXP 	text: height = 0.05
5.6391 	EXP 	text: text = ['button_2']
5.6464 	EXP 	text: height = 0.05
5.6464 	EXP 	text: height = 0.05
5.6464 	EXP 	text: height = 0.05
5.6464 	EXP 	text: text = ['button_2']
5.6530 	EXP 	text: height = 0.05
5.6530 	EXP 	text: height = 0.05
5.6530 	EXP 	text: height = 0.05
5.6530 	EXP 	text: text = ['button_2']
5.6598 	EXP 	text: height = 0.05
5.6598 	EXP 	text: height = 0.05
5.6598 	EXP 	text: height = 0.05
5.6598 	EXP 	text: text = ['button_2']
5.6668 	EXP 	text: height = 0.05
5.6668 	EXP 	text: height = 0.05
5.6668 	EXP 	text: height = 0.05
5.6668 	EXP 	text: text = ['button_2']
5.6743 	EXP 	text: height = 0.05
5.6743 	EXP 	text: height = 0.05
5.6743 	EXP 	text: height = 0.05
5.6743 	EXP 	text: text = ['button_2']
5.6813 	EXP 	text: height = 0.05
5.6813 	EXP 	text: height = 0.05
5.6813 	EXP 	text: height = 0.05
5.6813 	EXP 	text: text = ['button_2']
5.6880 	EXP 	text: height = 0.05
5.6880 	EXP 	text: height = 0.05
5.6880 	EXP 	text: height = 0.05
5.6880 	EXP 	text: text = ['button_2']
5.6950 	EXP 	text: height = 0.05
5.6950 	EXP 	text: height = 0.05
5.6950 	EXP 	text: height = 0.05
5.6950 	EXP 	text: text = ['button_2']
5.7018 	EXP 	text: height = 0.05
5.7018 	EXP 	text: height = 0.05
5.7018 	EXP 	text: height = 0.05
5.7018 	EXP 	text: text = ['button_2']
5.7092 	EXP 	text: height = 0.05
5.7092 	EXP 	text: height = 0.05
5.7092 	EXP 	text: height = 0.05
5.7092 	EXP 	text: text = ['button_2']
5.7159 	EXP 	text: height = 0.05
5.7159 	EXP 	text: height = 0.05
5.7159 	EXP 	text: height = 0.05
5.7159 	EXP 	text: text = ['button_2']
5.7224 	EXP 	text: height = 0.05
5.7224 	EXP 	text: height = 0.05
5.7224 	EXP 	text: height = 0.05
5.7224 	EXP 	text: text = ['button_2']
5.7290 	EXP 	text: height = 0.05
5.7290 	EXP 	text: height = 0.05
5.7290 	EXP 	text: height = 0.05
5.7290 	EXP 	text: text = ['button_2']
5.7356 	DATA 	Mouse:  Left button up, pos=(864,567)
5.7365 	EXP 	text: height = 0.05
5.7365 	EXP 	text: height = 0.05
5.7365 	EXP 	text: height = 0.05
5.7365 	EXP 	text: text = ['button_2']
5.7435 	EXP 	text: height = 0.05
5.7435 	EXP 	text: height = 0.05
5.7435 	EXP 	text: height = 0.05
5.7435 	EXP 	text: text = ['button_2']
5.7498 	EXP 	text: height = 0.05
5.7498 	EXP 	text: height = 0.05
5.7498 	EXP 	text: height = 0.05
5.7498 	EXP 	text: text = ['button_2']
5.7562 	EXP 	text: height = 0.05
5.7562 	EXP 	text: height = 0.05
5.7562 	EXP 	text: height = 0.05
5.7562 	EXP 	text: text = ['button_2']
5.7648 	EXP 	text: height = 0.05
5.7648 	EXP 	text: height = 0.05
5.7648 	EXP 	text: height = 0.05
5.7648 	EXP 	text: text = ['button_2']
5.7720 	EXP 	text: height = 0.05
5.7720 	EXP 	text: height = 0.05
5.7720 	EXP 	text: height = 0.05
5.7720 	EXP 	text: text = ['button_2']
5.7784 	EXP 	text: height = 0.05
5.7784 	EXP 	text: height = 0.05
5.7784 	EXP 	text: height = 0.05
5.7784 	EXP 	text: text = ['button_2']
5.7847 	EXP 	text: height = 0.05
5.7847 	EXP 	text: height = 0.05
5.7847 	EXP 	text: height = 0.05
5.7847 	EXP 	text: text = ['button_2']
5.7912 	EXP 	text: height = 0.05
5.7912 	EXP 	text: height = 0.05
5.7912 	EXP 	text: height = 0.05
5.7912 	EXP 	text: text = ['button_2']
5.7976 	EXP 	text: height = 0.05
5.7976 	EXP 	text: height = 0.05
5.7976 	EXP 	text: height = 0.05
5.7976 	EXP 	text: text = ['button_2']
5.8043 	EXP 	text: height = 0.05
5.8043 	EXP 	text: height = 0.05
5.8043 	EXP 	text: height = 0.05
5.8043 	EXP 	text: text = ['button_2']
5.8109 	EXP 	text: height = 0.05
5.8109 	EXP 	text: height = 0.05
5.8109 	EXP 	text: height = 0.05
5.8109 	EXP 	text: text = ['button_2']
5.8171 	EXP 	text: height = 0.05
5.8171 	EXP 	text: height = 0.05
5.8171 	EXP 	text: height = 0.05
5.8171 	EXP 	text: text = ['button_2']
5.8233 	EXP 	text: height = 0.05
5.8233 	EXP 	text: height = 0.05
5.8233 	EXP 	text: height = 0.05
5.8233 	EXP 	text: text = ['button_2']
5.8299 	EXP 	text: height = 0.05
5.8299 	EXP 	text: height = 0.05
5.8299 	EXP 	text: height = 0.05
5.8299 	EXP 	text: text = ['button_2']
5.8366 	EXP 	text: height = 0.05
5.8366 	EXP 	text: height = 0.05
5.8366 	EXP 	text: height = 0.05
5.8366 	EXP 	text: text = ['button_2']
5.8433 	EXP 	text: height = 0.05
5.8433 	EXP 	text: height = 0.05
5.8433 	EXP 	text: height = 0.05
5.8433 	EXP 	text: text = ['button_2']
5.8496 	EXP 	text: height = 0.05
5.8496 	EXP 	text: height = 0.05
5.8496 	EXP 	text: height = 0.05
5.8496 	EXP 	text: text = ['button_2']
5.8558 	EXP 	text: height = 0.05
5.8558 	EXP 	text: height = 0.05
5.8558 	EXP 	text: height = 0.05
5.8558 	EXP 	text: text = ['button_2']
5.8621 	EXP 	text: height = 0.05
5.8621 	EXP 	text: height = 0.05
5.8621 	EXP 	text: height = 0.05
5.8621 	EXP 	text: text = ['button_2']
5.8684 	EXP 	text: height = 0.05
5.8684 	EXP 	text: height = 0.05
5.8684 	EXP 	text: height = 0.05
5.8684 	EXP 	text: text = ['button_2']
5.8754 	EXP 	text: height = 0.05
5.8754 	EXP 	text: height = 0.05
5.8754 	EXP 	text: height = 0.05
5.8754 	EXP 	text: text = ['button_2']
5.8818 	EXP 	text: height = 0.05
5.8818 	EXP 	text: height = 0.05
5.8818 	EXP 	text: height = 0.05
5.8818 	EXP 	text: text = ['button_2']
5.8881 	EXP 	text: height = 0.05
5.8881 	EXP 	text: height = 0.05
5.8881 	EXP 	text: height = 0.05
5.8881 	EXP 	text: text = ['button_2']
5.8945 	EXP 	text: height = 0.05
5.8945 	EXP 	text: height = 0.05
5.8945 	EXP 	text: height = 0.05
5.8945 	EXP 	text: text = ['button_2']
5.9010 	EXP 	text: height = 0.05
5.9010 	EXP 	text: height = 0.05
5.9010 	EXP 	text: height = 0.05
5.9010 	EXP 	text: text = ['button_2']
5.9076 	EXP 	text: height = 0.05
5.9076 	EXP 	text: height = 0.05
5.9076 	EXP 	text: height = 0.05
5.9076 	EXP 	text: text = ['button_2']
5.9143 	EXP 	text: height = 0.05
5.9143 	EXP 	text: height = 0.05
5.9143 	EXP 	text: height = 0.05
5.9143 	EXP 	text: text = ['button_2']
5.9232 	EXP 	text: height = 0.05
5.9232 	EXP 	text: height = 0.05
5.9232 	EXP 	text: height = 0.05
5.9232 	EXP 	text: text = ['button_2']
5.9308 	EXP 	text: height = 0.05
5.9308 	EXP 	text: height = 0.05
5.9308 	EXP 	text: height = 0.05
5.9308 	EXP 	text: text = ['button_2']
5.9376 	EXP 	text: height = 0.05
5.9376 	EXP 	text: height = 0.05
5.9376 	EXP 	text: height = 0.05
5.9376 	EXP 	text: text = ['button_2']
5.9440 	EXP 	text: height = 0.05
5.9440 	EXP 	text: height = 0.05
5.9440 	EXP 	text: height = 0.05
5.9440 	EXP 	text: text = ['button_2']
5.9506 	EXP 	text: height = 0.05
5.9506 	EXP 	text: height = 0.05
5.9506 	EXP 	text: height = 0.05
5.9506 	EXP 	text: text = ['button_2']
5.9572 	EXP 	text: height = 0.05
5.9572 	EXP 	text: height = 0.05
5.9572 	EXP 	text: height = 0.05
5.9572 	EXP 	text: text = ['button_2']
5.9639 	EXP 	text: height = 0.05
5.9639 	EXP 	text: height = 0.05
5.9639 	EXP 	text: height = 0.05
5.9639 	EXP 	text: text = ['button_2']
5.9710 	EXP 	text: height = 0.05
5.9710 	EXP 	text: height = 0.05
5.9710 	EXP 	text: height = 0.05
5.9710 	EXP 	text: text = ['button_2']
5.9778 	EXP 	text: height = 0.05
5.9778 	EXP 	text: height = 0.05
5.9778 	EXP 	text: height = 0.05
5.9778 	EXP 	text: text = ['button_2']
5.9842 	EXP 	text: height = 0.05
5.9842 	EXP 	text: height = 0.05
5.9842 	EXP 	text: height = 0.05
5.9842 	EXP 	text: text = ['button_2']
5.9909 	EXP 	text: height = 0.05
5.9909 	EXP 	text: height = 0.05
5.9909 	EXP 	text: height = 0.05
5.9909 	EXP 	text: text = ['button_2']
5.9973 	EXP 	text: height = 0.05
5.9973 	EXP 	text: height = 0.05
5.9973 	EXP 	text: height = 0.05
5.9973 	EXP 	text: text = ['button_2']
6.0043 	EXP 	text: height = 0.05
6.0043 	EXP 	text: height = 0.05
6.0043 	EXP 	text: height = 0.05
6.0043 	EXP 	text: text = ['button_2']
6.0110 	EXP 	text: height = 0.05
6.0110 	EXP 	text: height = 0.05
6.0110 	EXP 	text: height = 0.05
6.0110 	EXP 	text: text = ['button_2']
6.0178 	EXP 	text: height = 0.05
6.0178 	EXP 	text: height = 0.05
6.0178 	EXP 	text: height = 0.05
6.0178 	EXP 	text: text = ['button_2']
6.0249 	EXP 	text: height = 0.05
6.0249 	EXP 	text: height = 0.05
6.0249 	EXP 	text: height = 0.05
6.0249 	EXP 	text: text = ['button_2']
6.0318 	EXP 	text: height = 0.05
6.0318 	EXP 	text: height = 0.05
6.0318 	EXP 	text: height = 0.05
6.0318 	EXP 	text: text = ['button_2']
6.0384 	EXP 	text: height = 0.05
6.0384 	EXP 	text: height = 0.05
6.0384 	EXP 	text: height = 0.05
6.0384 	EXP 	text: text = ['button_2']
6.0449 	EXP 	text: height = 0.05
6.0449 	EXP 	text: height = 0.05
6.0449 	EXP 	text: height = 0.05
6.0449 	EXP 	text: text = ['button_2']
6.0515 	EXP 	text: height = 0.05
6.0515 	EXP 	text: height = 0.05
6.0515 	EXP 	text: height = 0.05
6.0515 	EXP 	text: text = ['button_2']
6.0580 	EXP 	text: height = 0.05
6.0580 	EXP 	text: height = 0.05
6.0580 	EXP 	text: height = 0.05
6.0580 	EXP 	text: text = ['button_2']
6.0648 	EXP 	text: height = 0.05
6.0648 	EXP 	text: height = 0.05
6.0648 	EXP 	text: height = 0.05
6.0648 	EXP 	text: text = ['button_2']
6.0717 	EXP 	text: height = 0.05
6.0717 	EXP 	text: height = 0.05
6.0717 	EXP 	text: height = 0.05
6.0717 	EXP 	text: text = ['button_2']
6.0784 	EXP 	text: height = 0.05
6.0784 	EXP 	text: height = 0.05
6.0784 	EXP 	text: height = 0.05
6.0784 	EXP 	text: text = ['button_2']
6.0849 	EXP 	text: height = 0.05
6.0849 	EXP 	text: height = 0.05
6.0849 	EXP 	text: height = 0.05
6.0849 	EXP 	text: text = ['button_2']
6.0914 	EXP 	text: height = 0.05
6.0914 	EXP 	text: height = 0.05
6.0914 	EXP 	text: height = 0.05
6.0914 	EXP 	text: text = ['button_2']
6.0981 	EXP 	text: height = 0.05
6.0981 	EXP 	text: height = 0.05
6.0981 	EXP 	text: height = 0.05
6.0981 	EXP 	text: text = ['button_2']
6.1046 	EXP 	text: height = 0.05
6.1046 	EXP 	text: height = 0.05
6.1046 	EXP 	text: height = 0.05
6.1046 	EXP 	text: text = ['button_2']
6.1126 	EXP 	text: height = 0.05
6.1126 	EXP 	text: height = 0.05
6.1126 	EXP 	text: height = 0.05
6.1126 	EXP 	text: text = ['button_2']
6.1192 	EXP 	text: height = 0.05
6.1192 	EXP 	text: height = 0.05
6.1192 	EXP 	text: height = 0.05
6.1192 	EXP 	text: text = ['button_2']
6.1253 	EXP 	text: height = 0.05
6.1253 	EXP 	text: height = 0.05
6.1253 	EXP 	text: height = 0.05
6.1253 	EXP 	text: text = ['button_2']
6.1314 	EXP 	text: height = 0.05
6.1314 	EXP 	text: height = 0.05
6.1314 	EXP 	text: height = 0.05
6.1314 	EXP 	text: text = ['button_2']
6.1372 	DATA 	Mouse: Left button down, pos=(1475,525)
6.1383 	EXP 	text: height = 0.05
6.1383 	EXP 	text: height = 0.05
6.1383 	EXP 	text: height = 0.05
6.1383 	EXP 	text: text = ['button_2']
6.1474 	EXP 	text: height = 0.05
6.1474 	EXP 	text: height = 0.05
6.1474 	EXP 	text: height = 0.05
6.1474 	EXP 	text: text = ['button_2', 'button_3']
6.1545 	EXP 	text: height = 0.05
6.1545 	EXP 	text: height = 0.05
6.1545 	EXP 	text: height = 0.05
6.1545 	EXP 	text: text = ['button_2', 'button_3']
6.1616 	EXP 	text: height = 0.05
6.1616 	EXP 	text: height = 0.05
6.1616 	EXP 	text: height = 0.05
6.1616 	EXP 	text: text = ['button_2', 'button_3']
6.1701 	EXP 	text: height = 0.05
6.1701 	EXP 	text: height = 0.05
6.1701 	EXP 	text: height = 0.05
6.1701 	EXP 	text: text = ['button_2', 'button_3']
6.1771 	EXP 	text: height = 0.05
6.1771 	EXP 	text: height = 0.05
6.1771 	EXP 	text: height = 0.05
6.1771 	EXP 	text: text = ['button_2', 'button_3']
6.1845 	EXP 	text: height = 0.05
6.1845 	EXP 	text: height = 0.05
6.1845 	EXP 	text: height = 0.05
6.1845 	EXP 	text: text = ['button_2', 'button_3']
6.1913 	EXP 	text: height = 0.05
6.1913 	EXP 	text: height = 0.05
6.1913 	EXP 	text: height = 0.05
6.1913 	EXP 	text: text = ['button_2', 'button_3']
6.1986 	EXP 	text: height = 0.05
6.1986 	EXP 	text: height = 0.05
6.1986 	EXP 	text: height = 0.05
6.1986 	EXP 	text: text = ['button_2', 'button_3']
6.2077 	EXP 	text: height = 0.05
6.2077 	EXP 	text: height = 0.05
6.2077 	EXP 	text: height = 0.05
6.2077 	EXP 	text: text = ['button_2', 'button_3']
6.2153 	EXP 	text: height = 0.05
6.2153 	EXP 	text: height = 0.05
6.2153 	EXP 	text: height = 0.05
6.2153 	EXP 	text: text = ['button_2', 'button_3']
6.2225 	EXP 	text: height = 0.05
6.2225 	EXP 	text: height = 0.05
6.2225 	EXP 	text: height = 0.05
6.2225 	EXP 	text: text = ['button_2', 'button_3']
6.2293 	EXP 	text: height = 0.05
6.2293 	EXP 	text: height = 0.05
6.2293 	EXP 	text: height = 0.05
6.2293 	EXP 	text: text = ['button_2', 'button_3']
6.2363 	EXP 	text: height = 0.05
6.2363 	EXP 	text: height = 0.05
6.2363 	EXP 	text: height = 0.05
6.2363 	EXP 	text: text = ['button_2', 'button_3']
6.2431 	EXP 	text: height = 0.05
6.2431 	EXP 	text: height = 0.05
6.2431 	EXP 	text: height = 0.05
6.2431 	EXP 	text: text = ['button_2', 'button_3']
6.2500 	EXP 	text: height = 0.05
6.2500 	EXP 	text: height = 0.05
6.2500 	EXP 	text: height = 0.05
6.2500 	EXP 	text: text = ['button_2', 'button_3']
6.2573 	EXP 	text: height = 0.05
6.2573 	EXP 	text: height = 0.05
6.2573 	EXP 	text: height = 0.05
6.2573 	EXP 	text: text = ['button_2', 'button_3']
6.2576 	DATA 	Mouse:  Left button up, pos=(1475,525)
6.2645 	EXP 	text: height = 0.05
6.2645 	EXP 	text: height = 0.05
6.2645 	EXP 	text: height = 0.05
6.2645 	EXP 	text: text = ['button_2', 'button_3']
6.2711 	EXP 	text: height = 0.05
6.2711 	EXP 	text: height = 0.05
6.2711 	EXP 	text: height = 0.05
6.2711 	EXP 	text: text = ['button_2', 'button_3']
6.2776 	EXP 	text: height = 0.05
6.2776 	EXP 	text: height = 0.05
6.2776 	EXP 	text: height = 0.05
6.2776 	EXP 	text: text = ['button_2', 'button_3']
6.2842 	EXP 	text: height = 0.05
6.2842 	EXP 	text: height = 0.05
6.2842 	EXP 	text: height = 0.05
6.2842 	EXP 	text: text = ['button_2', 'button_3']
6.2908 	EXP 	text: height = 0.05
6.2908 	EXP 	text: height = 0.05
6.2908 	EXP 	text: height = 0.05
6.2908 	EXP 	text: text = ['button_2', 'button_3']
6.2973 	EXP 	text: height = 0.05
6.2973 	EXP 	text: height = 0.05
6.2973 	EXP 	text: height = 0.05
6.2973 	EXP 	text: text = ['button_2', 'button_3']
6.3041 	EXP 	text: height = 0.05
6.3041 	EXP 	text: height = 0.05
6.3041 	EXP 	text: height = 0.05
