3.3081 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
6.1370 	EXP 	slider: markerPos = 4.118518518518519
6.1412 	EXP 	slider: markerPos = 4.118518518518519
6.1453 	EXP 	slider: markerPos = 4.118518518518519
6.1495 	EXP 	slider: markerPos = 4.118518518518519
6.1537 	EXP 	slider: markerPos = 4.118518518518519
6.1578 	EXP 	slider: markerPos = 4.118518518518519
6.1620 	EXP 	slider: markerPos = 4.118518518518519
6.1662 	EXP 	slider: markerPos = 4.118518518518519
6.1704 	EXP 	slider: markerPos = 4.118518518518519
6.1745 	EXP 	slider: markerPos = 4.118518518518519
6.1800 	EXP 	slider: markerPos = 4.118518518518519
6.1841 	EXP 	slider: markerPos = 4.118518518518519
6.1882 	EXP 	slider: markerPos = 4.118518518518519
6.1924 	EXP 	slider: markerPos = 4.118518518518519
6.1966 	EXP 	slider: markerPos = 4.118518518518519
6.2007 	EXP 	slider: markerPos = 4.118518518518519
6.2052 	EXP 	slider: markerPos = 4.118518518518519
6.2094 	EXP 	slider: markerPos = 4.118518518518519
6.2135 	EXP 	slider: markerPos = 4.118518518518519
6.2177 	EXP 	slider: markerPos = 4.118518518518519
6.2219 	EXP 	slider: markerPos = 4.118518518518519
6.2279 	EXP 	slider: markerPos = 4.118518518518519
6.2325 	EXP 	slider: markerPos = 4.118518518518519
6.2366 	EXP 	slider: markerPos = 4.118518518518519
6.2408 	EXP 	slider: markerPos = 4.118518518518519
6.2450 	EXP 	slider: markerPos = 4.118518518518519
6.2491 	EXP 	slider: markerPos = 4.118518518518519
6.2533 	EXP 	slider: markerPos = 4.118518518518519
6.2575 	EXP 	slider: markerPos = 4.118518518518519
6.2578 	DATA 	Mouse:  Left button up, pos=(1262,88)
6.2616 	EXP 	slider: markerPos = 4.118518518518519
6.6291 	DATA 	Mouse: Left button down, pos=(1120,103)
6.6331 	EXP 	slider: markerPos = 3.5925925925925926
6.6372 	EXP 	slider: markerPos = 3.5925925925925926
6.6414 	EXP 	slider: markerPos = 3.5925925925925926
6.6456 	EXP 	slider: markerPos = 3.5925925925925926
6.6517 	EXP 	slider: markerPos = 3.5925925925925926
6.6560 	EXP 	slider: markerPos = 3.5925925925925926
6.6601 	EXP 	slider: markerPos = 3.588888888888889
6.6643 	EXP 	slider: markerPos = 3.588888888888889
6.6685 	EXP 	slider: markerPos = 3.5814814814814815
6.6726 	EXP 	slider: markerPos = 3.5777777777777775
6.6768 	EXP 	slider: markerPos = 3.5703703703703704
6.6810 	EXP 	slider: markerPos = 3.5666666666666664
6.6851 	EXP 	slider: markerPos = 3.5592592592592593
6.6893 	EXP 	slider: markerPos = 3.5481481481481483
6.6935 	EXP 	slider: markerPos = 3.537037037037037
6.6981 	EXP 	slider: markerPos = 3.533333333333333
6.7021 	EXP 	slider: markerPos = 3.522222222222222
6.7063 	EXP 	slider: markerPos = 3.511111111111111
6.7104 	EXP 	slider: markerPos = 3.488888888888889
6.7146 	EXP 	slider: markerPos = 3.477777777777778
6.7188 	EXP 	slider: markerPos = 3.4592592592592593
6.7229 	EXP 	slider: markerPos = 3.4444444444444446
6.7271 	EXP 	slider: markerPos = 3.422222222222222
6.7313 	EXP 	slider: markerPos = 3.403703703703704
6.7355 	EXP 	slider: markerPos = 3.3814814814814813
6.7396 	EXP 	slider: markerPos = 3.3555555555555556
6.7456 	EXP 	slider: markerPos = 3.314814814814815
6.7499 	EXP 	slider: markerPos = 3.2703703703703706
6.7540 	EXP 	slider: markerPos = 3.2444444444444445
6.7582 	EXP 	slider: markerPos = 3.2111111111111112
6.7624 	EXP 	slider: markerPos = 3.1925925925925926
6.7665 	EXP 	slider: markerPos = 3.1592592592592594
6.7708 	EXP 	slider: markerPos = 3.1148148148148147
6.7750 	EXP 	slider: markerPos = 3.088888888888889
6.7791 	EXP 	slider: markerPos = 3.0592592592592593
6.7833 	EXP 	slider: markerPos = 3.033333333333333
6.7875 	EXP 	slider: markerPos = 3.0037037037037035
6.7928 	EXP 	slider: markerPos = 2.9814814814814814
6.7976 	EXP 	slider: markerPos = 2.9444444444444446
6.8017 	EXP 	slider: markerPos = 2.925925925925926
6.8059 	EXP 	slider: markerPos = 2.9037037037037035
6.8100 	EXP 	slider: markerPos = 2.8814814814814813
6.8142 	EXP 	slider: markerPos = 2.8666666666666667
6.8184 	EXP 	slider: markerPos = 2.848148148148148
6.8226 	EXP 	slider: markerPos = 2.825925925925926
6.8267 	EXP 	slider: markerPos = 2.814814814814815
6.8309 	EXP 	slider: markerPos = 2.8
6.8351 	EXP 	slider: markerPos = 2.7888888888888888
6.8397 	EXP 	slider: markerPos = 2.7814814814814817
6.8437 	EXP 	slider: markerPos = 2.7703703703703706
6.8479 	EXP 	slider: markerPos = 2.7666666666666666
6.8520 	EXP 	slider: markerPos = 2.7555555555555555
6.8562 	EXP 	slider: markerPos = 2.7481481481481485
6.8604 	EXP 	slider: markerPos = 2.737037037037037
6.8646 	EXP 	slider: markerPos = 2.7333333333333334
6.8701 	EXP 	slider: markerPos = 2.725925925925926
6.8745 	EXP 	slider: markerPos = 2.7222222222222223
6.8786 	EXP 	slider: markerPos = 2.714814814814815
6.8828 	EXP 	slider: markerPos = 2.714814814814815
6.8874 	EXP 	slider: markerPos = 2.7111111111111112
6.8916 	EXP 	slider: markerPos = 2.7037037037037037
6.8957 	EXP 	slider: markerPos = 2.7037037037037037
6.9011 	EXP 	slider: markerPos = 2.7
6.9053 	EXP 	slider: markerPos = 2.6925925925925926
6.9094 	EXP 	slider: markerPos = 2.6925925925925926
6.9136 	EXP 	slider: markerPos = 2.6925925925925926
6.9178 	EXP 	slider: markerPos = 2.688888888888889
6.9219 	EXP 	slider: markerPos = 2.688888888888889
6.9261 	EXP 	slider: markerPos = 2.688888888888889
6.9303 	EXP 	slider: markerPos = 2.688888888888889
6.9345 	EXP 	slider: markerPos = 2.688888888888889
6.9387 	EXP 	slider: markerPos = 2.688888888888889
6.9428 	EXP 	slider: markerPos = 2.688888888888889
6.9470 	EXP 	slider: markerPos = 2.688888888888889
6.9512 	EXP 	slider: markerPos = 2.688888888888889
6.9553 	EXP 	slider: markerPos = 2.688888888888889
6.9595 	EXP 	slider: markerPos = 2.688888888888889
6.9642 	EXP 	slider: markerPos = 2.688888888888889
6.9688 	EXP 	slider: markerPos = 2.688888888888889
6.9726 	EXP 	slider: markerPos = 2.688888888888889
6.9768 	EXP 	slider: markerPos = 2.688888888888889
6.9810 	EXP 	slider: markerPos = 2.688888888888889
6.9852 	EXP 	slider: markerPos = 2.688888888888889
6.9893 	EXP 	slider: markerPos = 2.688888888888889
6.9930 	DATA 	Mouse:  Left button up, pos=(876,113)
6.9948 	EXP 	slider: markerPos = 2.688888888888889
6.9993 	EXP 	slider: markerPos = 2.688888888888889
7.2339 	DATA 	Keypress: space
7.2418 	EXP 	text: height = 0.05
7.2418 	EXP 	text: height = 0.05
7.2418 	EXP 	text: height = 0.05
7.2418 	EXP 	text: text = 'asdasd'
8.4768 	DATA 	Keypress: escape
8.9122 	EXP 	window1: mouseVisible = True
