10.9124 	EXP 	slider: markerPos = 1.9222222222222223
10.9167 	EXP 	slider: markerPos = 1.9222222222222223
10.9208 	EXP 	slider: markerPos = 1.9222222222222223
10.9250 	EXP 	slider: markerPos = 1.9222222222222223
10.9295 	EXP 	slider: markerPos = 1.9222222222222223
10.9337 	EXP 	slider: markerPos = 1.9222222222222223
10.9383 	EXP 	slider: markerPos = 1.9222222222222223
10.9425 	EXP 	slider: markerPos = 1.9222222222222223
10.9466 	DATA 	Mouse:  Left button up, pos=(669,116)
10.9471 	EXP 	slider: markerPos = 1.9222222222222223
10.9512 	EXP 	slider: markerPos = 1.9222222222222223
11.1562 	DATA 	Keypress: space
11.2515 	EXP 	slider: autoDraw = False
11.2515 	EXP 	text: autoDraw = False
11.3235 	EXP 	window1: mouseVisible = True
