text.started,mouse_2.started,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,text_2.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,text_4.started,mouse_4.started,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,participant,session,date,expName,psychopyVersion,frameRate,
12.053915299999062,2.5000001187436283e-05,[0.05648148148148148],[-0.18425925925925926],[1],[0],[0],[1.3497892000013962],,,,,,,,,,,,,,,,,,,,,,,722292,001,2023-03-07_11h25.36.795,1cond,2023.1.0,227.98622054592008,
,,,,,,,,13.40546879998874,1.4300007023848593e-05,[0.049074074074074076],[-0.14907407407407408],[1],[0],[0],[1.0596421999944141],,,,,,,,,,,,,,,722292,001,2023-03-07_11h25.36.795,1cond,2023.1.0,227.98622054592008,
,,,,,,,,,,,,,,,,[],[],[],[],[],[],,,,,,,,,722292,001,2023-03-07_11h25.36.795,1cond,2023.1.0,227.98622054592008,
,,,,,,,,,,,,,,,,,,,,,,14.465456899997662,9.800001862458885e-06,[0.049074074074074076],[-0.14907407407407408],[1],[0],[0],[0.8841183000040473],722292,001,2023-03-07_11h25.36.795,1cond,2023.1.0,227.98622054592008,
